mms_spc_num,date_from,date_to,spc_pos_x,spc_pos_y,spc_pos_z,b_msh_x,b_msh_y,b_msh_z,r_rc,method_used,b_imf_x,b_imf_y,b_imf_z,dipole,imf_clock_angle,p_dyn,Date,Probe,walen1,walen2,jet_detection,x_gsm,y_gsm,z_gsm,r_spc,r_W,theta_w,ind_min_msp,ind_max_msp,ind_min_msh,ind_max_msh,ind_jet_center,angle_b_lmn_vec_msp_msh_median,b_lmn_vec_msp_mean_n,b_lmn_vec_msp_mean_m,b_lmn_vec_msp_mean_l,b_lmn_vec_msp_median_n,b_lmn_vec_msp_median_m,b_lmn_vec_msp_median_l,b_lmn_vec_msh_mean_n,b_lmn_vec_msh_mean_m,b_lmn_vec_msh_mean_l,b_lmn_vec_msh_median_n,b_lmn_vec_msh_median_m,b_lmn_vec_msh_median_l,np_msp_median,np_msp_mean,np_msh_median,np_msh_mean,vp_lmn_vec_msp_mean_n,vp_lmn_vec_msp_mean_m,vp_lmn_vec_msp_mean_l,vp_lmn_vec_msp_median_n,vp_lmn_vec_msp_median_m,vp_lmn_vec_msp_median_l,vp_lmn_vec_msh_mean_n,vp_lmn_vec_msh_mean_m,vp_lmn_vec_msh_mean_l,vp_lmn_vec_msh_median_n,vp_lmn_vec_msh_median_m,vp_lmn_vec_msh_median_l,tp_para_msp_median,tp_para_msh_median,tp_para_msp_mean,tp_para_msh_mean,tp_perp_msp_median,tp_perp_msh_median,tp_perp_msp_mean,tp_perp_msh_mean,beta_msh_mean,beta_msp_mean
3,2015-09-02 16:42:33,2015-09-02 16:52:33,1.63,10.86,-4.76,-26.5,9.3100004196167,-14.6099996566772,11.76,shear,-1.75,3.45000004768372,0.620000004768372,17.504,79.86,5.05,2015-09-02 16:41:24.189000+00:00,3,True,False,True,1.68,10.831,-4.803,11.848,1.409,20.214,407,439,3087,3119,2464,24.016,3.298,-1.018,28.416,3.418,-1.106,28.448,6.734,-13.629,27.972,6.734,-13.629,27.972,4.286,4.269,38.373,37.895,63.766,90.975,16.289,63.485,90.819,16.955,2.076,-303.346,-164.143,2.515,-303.471,-164.787,19652722,2579090.75,19664522,2591679,21195928,2512695,21182176,2563107.5,3.182,3.647
3,2015-09-02 16:42:33,2015-09-02 16:52:33,1.63,10.86,-4.76,-26.5,9.3100004196167,-14.6099996566772,11.022,rx_en,-1.75,3.45000004768372,0.620000004768372,17.504,79.86,5.05,2015-09-02 16:41:24.189000+00:00,3,True,False,True,1.68,10.831,-4.803,11.848,1.409,20.214,407,439,3087,3119,2464,24.016,3.298,-1.018,28.416,3.418,-1.106,28.448,6.734,-13.629,27.972,6.734,-13.629,27.972,4.286,4.269,38.373,37.895,63.766,90.975,16.289,63.485,90.819,16.955,2.076,-303.346,-164.143,2.515,-303.471,-164.787,19652722,2579090.75,19664522,2591679,21195928,2512695,21182176,2563107.5,3.182,3.647
3,2015-09-02 16:42:33,2015-09-02 16:52:33,1.63,10.86,-4.76,-26.5,9.3100004196167,-14.6099996566772,12.66,va_cs,-1.75,3.45000004768372,0.620000004768372,17.504,79.86,5.05,2015-09-02 16:41:24.189000+00:00,3,True,False,True,1.68,10.831,-4.803,11.848,1.409,20.214,407,439,3087,3119,2464,24.016,3.298,-1.018,28.416,3.418,-1.106,28.448,6.734,-13.629,27.972,6.734,-13.629,27.972,4.286,4.269,38.373,37.895,63.766,90.975,16.289,63.485,90.819,16.955,2.076,-303.346,-164.143,2.515,-303.471,-164.787,19652722,2579090.75,19664522,2591679,21195928,2512695,21182176,2563107.5,3.182,3.647
3,2015-09-02 16:42:33,2015-09-02 16:52:33,1.63,10.86,-4.76,-26.5,9.3100004196167,-14.6099996566772,10.507,bisection,-1.75,3.45000004768372,0.620000004768372,17.504,79.86,5.05,2015-09-02 16:41:24.189000+00:00,3,True,False,True,1.68,10.831,-4.803,11.848,1.409,20.214,407,439,3087,3119,2464,24.016,3.298,-1.018,28.416,3.418,-1.106,28.448,6.734,-13.629,27.972,6.734,-13.629,27.972,4.286,4.269,38.373,37.895,63.766,90.975,16.289,63.485,90.819,16.955,2.076,-303.346,-164.143,2.515,-303.471,-164.787,19652722,2579090.75,19664522,2591679,21195928,2512695,21182176,2563107.5,3.182,3.647
3,2015-09-02 17:00:05,2015-09-02 17:10:05,1.47,10.93,-4.64,10.0799999237061,8.98999977111816,33.6699981689453,7.64,shear,-3.49000000953674,2.07999992370605,-1.8400000333786,17.478,131.448,5.16,2015-09-02 16:58:44.153000+00:00,3,False,False,True,1.527,10.903,-4.689,11.869,1.35,39.747,3762,3794,1740,1772,6540,45.569,2.319,10.591,38.246,2.524,10.983,38.329,8.243,-14.011,25.599,8.243,-14.011,25.599,3.255,3.309,42.31,41.741,36.072,-110.383,-25.727,37.516,-109.794,-25.672,27.085,-223.596,-107.216,23.82,-223.445,-107.989,23948272,1745929,23656716,1762359.625,29775006,2178323,29664688,2220517.5,3.019,1.864
3,2015-09-02 17:00:05,2015-09-02 17:10:05,1.47,10.93,-4.64,10.0799999237061,8.98999977111816,33.6699981689453,6.078,rx_en,-3.49000000953674,2.07999992370605,-1.8400000333786,17.478,131.448,5.16,2015-09-02 16:58:44.153000+00:00,3,False,False,True,1.527,10.903,-4.689,11.869,1.35,39.747,3762,3794,1740,1772,6540,45.569,2.319,10.591,38.246,2.524,10.983,38.329,8.243,-14.011,25.599,8.243,-14.011,25.599,3.255,3.309,42.31,41.741,36.072,-110.383,-25.727,37.516,-109.794,-25.672,27.085,-223.596,-107.216,23.82,-223.445,-107.989,23948272,1745929,23656716,1762359.625,29775006,2178323,29664688,2220517.5,3.019,1.864
3,2015-09-02 17:00:05,2015-09-02 17:10:05,1.47,10.93,-4.64,10.0799999237061,8.98999977111816,33.6699981689453,11.584,va_cs,-3.49000000953674,2.07999992370605,-1.8400000333786,17.478,131.448,5.16,2015-09-02 16:58:44.153000+00:00,3,False,False,True,1.527,10.903,-4.689,11.869,1.35,39.747,3762,3794,1740,1772,6540,45.569,2.319,10.591,38.246,2.524,10.983,38.329,8.243,-14.011,25.599,8.243,-14.011,25.599,3.255,3.309,42.31,41.741,36.072,-110.383,-25.727,37.516,-109.794,-25.672,27.085,-223.596,-107.216,23.82,-223.445,-107.989,23948272,1745929,23656716,1762359.625,29775006,2178323,29664688,2220517.5,3.019,1.864
3,2015-09-02 17:00:05,2015-09-02 17:10:05,1.47,10.93,-4.64,10.0799999237061,8.98999977111816,33.6699981689453,6.078,bisection,-3.49000000953674,2.07999992370605,-1.8400000333786,17.478,131.448,5.16,2015-09-02 16:58:44.153000+00:00,3,False,False,True,1.527,10.903,-4.689,11.869,1.35,39.747,3762,3794,1740,1772,6540,45.569,2.319,10.591,38.246,2.524,10.983,38.329,8.243,-14.011,25.599,8.243,-14.011,25.599,3.255,3.309,42.31,41.741,36.072,-110.383,-25.727,37.516,-109.794,-25.672,27.085,-223.596,-107.216,23.82,-223.445,-107.989,23948272,1745929,23656716,1762359.625,29775006,2178323,29664688,2220517.5,3.019,1.864
3,2015-09-03 17:09:52,2015-09-03 17:19:52,1.5,10.93,-4.61,13.0200004577637,17.8999996185303,38.0099983215332,9.019,shear,3.14000010490417,4.96999979019165,4.51000022888184,17.074,47.771,3.9,2015-09-03 17:23:54.199000+00:00,3,False,False,True,1.418,10.955,-4.538,11.857,1.235,58.309,6910,6942,3288,3320,385,25.545,2.842,-1.681,30.022,3.056,-1.115,29.918,3.802,-19.485,36.971,3.802,-19.485,36.971,2.222,2.239,38.132,38.07,90.295,143.474,-33.738,91.016,149.806,-34.937,0.644,-272.752,-130.213,0.241,-272.819,-129.943,44813712,1353577.375,45792284,1380423.25,52065572,2090190,53097936,2192068.5,1.265,4.108
3,2015-09-03 17:09:52,2015-09-03 17:19:52,1.5,10.93,-4.61,13.0200004577637,17.8999996185303,38.0099983215332,5.32,rx_en,3.14000010490417,4.96999979019165,4.51000022888184,17.074,47.771,3.9,2015-09-03 17:23:54.199000+00:00,3,False,False,True,1.418,10.955,-4.538,11.857,1.235,58.309,6910,6942,3288,3320,385,25.545,2.842,-1.681,30.022,3.056,-1.115,29.918,3.802,-19.485,36.971,3.802,-19.485,36.971,2.222,2.239,38.132,38.07,90.295,143.474,-33.738,91.016,149.806,-34.937,0.644,-272.752,-130.213,0.241,-272.819,-129.943,44813712,1353577.375,45792284,1380423.25,52065572,2090190,53097936,2192068.5,1.265,4.108
3,2015-09-03 17:09:52,2015-09-03 17:19:52,1.5,10.93,-4.61,13.0200004577637,17.8999996185303,38.0099983215332,9.039,va_cs,3.14000010490417,4.96999979019165,4.51000022888184,17.074,47.771,3.9,2015-09-03 17:23:54.199000+00:00,3,False,False,True,1.418,10.955,-4.538,11.857,1.235,58.309,6910,6942,3288,3320,385,25.545,2.842,-1.681,30.022,3.056,-1.115,29.918,3.802,-19.485,36.971,3.802,-19.485,36.971,2.222,2.239,38.132,38.07,90.295,143.474,-33.738,91.016,149.806,-34.937,0.644,-272.752,-130.213,0.241,-272.819,-129.943,44813712,1353577.375,45792284,1380423.25,52065572,2090190,53097936,2192068.5,1.265,4.108
3,2015-09-03 17:09:52,2015-09-03 17:19:52,1.5,10.93,-4.61,13.0200004577637,17.8999996185303,38.0099983215332,12.198,bisection,3.14000010490417,4.96999979019165,4.51000022888184,17.074,47.771,3.9,2015-09-03 17:23:54.199000+00:00,3,False,False,True,1.418,10.955,-4.538,11.857,1.235,58.309,6910,6942,3288,3320,385,25.545,2.842,-1.681,30.022,3.056,-1.115,29.918,3.802,-19.485,36.971,3.802,-19.485,36.971,2.222,2.239,38.132,38.07,90.295,143.474,-33.738,91.016,149.806,-34.937,0.644,-272.752,-130.213,0.241,-272.819,-129.943,44813712,1353577.375,45792284,1380423.25,52065572,2090190,53097936,2192068.5,1.265,4.108
3,2015-09-07 13:46:35,2015-09-07 13:56:35,3.7,9.52,-5.58,25.4400005340576,-29.7600002288818,8.27999973297119,1.961,shear,-1.53999996185303,-9.3100004196167,-0.740000009536743,12.902,265.441,3.25,2015-09-07 13:44:34.129000+00:00,3,False,False,True,3.756,9.459,-5.578,10.981,3.907,54.581,1797,1829,630,662,2271,174.228,5.97,-0.433,48.717,6.08,-1.148,48.685,-6.979,4.089,-37.858,-6.979,4.089,-37.858,4.446,4.4,23.37,23.548,-13.101,-4.025,-109.947,-13.493,-1.824,-109.25,-2.481,-334.086,-120.076,-1.68,-331.534,-119.211,13693602,2283876.5,13638266,2285356.25,13328718,3761032,13442106,3864014.25,1.61,0.86
3,2015-09-07 13:46:35,2015-09-07 13:56:35,3.7,9.52,-5.58,25.4400005340576,-29.7600002288818,8.27999973297119,3.411,rx_en,-1.53999996185303,-9.3100004196167,-0.740000009536743,12.902,265.441,3.25,2015-09-07 13:44:34.129000+00:00,3,False,False,True,3.756,9.459,-5.578,10.981,3.907,54.581,1797,1829,630,662,2271,174.228,5.97,-0.433,48.717,6.08,-1.148,48.685,-6.979,4.089,-37.858,-6.979,4.089,-37.858,4.446,4.4,23.37,23.548,-13.101,-4.025,-109.947,-13.493,-1.824,-109.25,-2.481,-334.086,-120.076,-1.68,-331.534,-119.211,13693602,2283876.5,13638266,2285356.25,13328718,3761032,13442106,3864014.25,1.61,0.86
3,2015-09-07 13:46:35,2015-09-07 13:56:35,3.7,9.52,-5.58,25.4400005340576,-29.7600002288818,8.27999973297119,5.155,va_cs,-1.53999996185303,-9.3100004196167,-0.740000009536743,12.902,265.441,3.25,2015-09-07 13:44:34.129000+00:00,3,False,False,True,3.756,9.459,-5.578,10.981,3.907,54.581,1797,1829,630,662,2271,174.228,5.97,-0.433,48.717,6.08,-1.148,48.685,-6.979,4.089,-37.858,-6.979,4.089,-37.858,4.446,4.4,23.37,23.548,-13.101,-4.025,-109.947,-13.493,-1.824,-109.25,-2.481,-334.086,-120.076,-1.68,-331.534,-119.211,13693602,2283876.5,13638266,2285356.25,13328718,3761032,13442106,3864014.25,1.61,0.86
3,2015-09-07 13:46:35,2015-09-07 13:56:35,3.7,9.52,-5.58,25.4400005340576,-29.7600002288818,8.27999973297119,1.488,bisection,-1.53999996185303,-9.3100004196167,-0.740000009536743,12.902,265.441,3.25,2015-09-07 13:44:34.129000+00:00,3,False,False,True,3.756,9.459,-5.578,10.981,3.907,54.581,1797,1829,630,662,2271,174.228,5.97,-0.433,48.717,6.08,-1.148,48.685,-6.979,4.089,-37.858,-6.979,4.089,-37.858,4.446,4.4,23.37,23.548,-13.101,-4.025,-109.947,-13.493,-1.824,-109.25,-2.481,-334.086,-120.076,-1.68,-331.534,-119.211,13693602,2283876.5,13638266,2285356.25,13328718,3761032,13442106,3864014.25,1.61,0.86
3,2015-09-07 13:53:32,2015-09-07 14:03:32,3.65,9.58,-5.58,11.9799995422363,12.3800001144409,34.189998626709,0.082,shear,-2.60999989509583,-3.75999999046326,-3.74000000953674,13.106,225.084,2.84,2015-09-07 13:49:14.182000+00:00,3,False,False,True,3.723,9.498,-5.578,11.015,2.527,68.745,3015,3047,600,632,2986,69.361,6.016,-8.679,39.648,7.146,-8.179,39.691,-0.676,38.984,25.102,-0.676,38.984,25.102,2.774,3.067,16.05,16.233,27.215,-216.058,-0.429,24.876,-200.146,-13.876,24.264,-243.001,-84.543,27.044,-243.118,-84.271,24117890,3100869.5,24104590,3063858,29120500,4375902.5,28340086,4381872,0.905,1.613
3,2015-09-07 13:53:32,2015-09-07 14:03:32,3.65,9.58,-5.58,11.9799995422363,12.3800001144409,34.189998626709,3.388,rx_en,-2.60999989509583,-3.75999999046326,-3.74000000953674,13.106,225.084,2.84,2015-09-07 13:49:14.182000+00:00,3,False,False,True,3.723,9.498,-5.578,11.015,2.527,68.745,3015,3047,600,632,2986,69.361,6.016,-8.679,39.648,7.146,-8.179,39.691,-0.676,38.984,25.102,-0.676,38.984,25.102,2.774,3.067,16.05,16.233,27.215,-216.058,-0.429,24.876,-200.146,-13.876,24.264,-243.001,-84.543,27.044,-243.118,-84.271,24117890,3100869.5,24104590,3063858,29120500,4375902.5,28340086,4381872,0.905,1.613
3,2015-09-07 13:53:32,2015-09-07 14:03:32,3.65,9.58,-5.58,11.9799995422363,12.3800001144409,34.189998626709,4.58,va_cs,-2.60999989509583,-3.75999999046326,-3.74000000953674,13.106,225.084,2.84,2015-09-07 13:49:14.182000+00:00,3,False,False,True,3.723,9.498,-5.578,11.015,2.527,68.745,3015,3047,600,632,2986,69.361,6.016,-8.679,39.648,7.146,-8.179,39.691,-0.676,38.984,25.102,-0.676,38.984,25.102,2.774,3.067,16.05,16.233,27.215,-216.058,-0.429,24.876,-200.146,-13.876,24.264,-243.001,-84.543,27.044,-243.118,-84.271,24117890,3100869.5,24104590,3063858,29120500,4375902.5,28340086,4381872,0.905,1.613
3,2015-09-07 13:53:32,2015-09-07 14:03:32,3.65,9.58,-5.58,11.9799995422363,12.3800001144409,34.189998626709,4.655,bisection,-2.60999989509583,-3.75999999046326,-3.74000000953674,13.106,225.084,2.84,2015-09-07 13:49:14.182000+00:00,3,False,False,True,3.723,9.498,-5.578,11.015,2.527,68.745,3015,3047,600,632,2986,69.361,6.016,-8.679,39.648,7.146,-8.179,39.691,-0.676,38.984,25.102,-0.676,38.984,25.102,2.774,3.067,16.05,16.233,27.215,-216.058,-0.429,24.876,-200.146,-13.876,24.264,-243.001,-84.543,27.044,-243.118,-84.271,24117890,3100869.5,24104590,3063858,29120500,4375902.5,28340086,4381872,0.905,1.613
3,2015-09-07 14:07:01,2015-09-07 14:17:01,3.55,9.69,-5.56,-18.1800003051758,12.5799999237061,0.910000026226044,7.438,shear,-4,10.6400003433228,-6.25,13.493,120.449,2.53,2015-09-07 14:03:34.144000+00:00,3,False,False,True,3.615,9.622,-5.572,11.119,2.679,42.568,4593,4625,2027,2059,6449,129.676,6.334,0.036,27.848,6.354,-0.08,27.786,-13.256,31.261,-24.178,-13.256,31.261,-24.178,1.504,1.5,21.431,21.22,25.442,61.961,-96.242,25.686,62.384,-95.125,0.524,-312.786,-208.957,3.892,-318.487,-205.382,46014400,3081121.5,45658764,3118009.5,51722764,3598426,51755168,3708939,1.359,3.044
3,2015-09-07 14:07:01,2015-09-07 14:17:01,3.55,9.69,-5.56,-18.1800003051758,12.5799999237061,0.910000026226044,8.053,rx_en,-4,10.6400003433228,-6.25,13.493,120.449,2.53,2015-09-07 14:03:34.144000+00:00,3,False,False,True,3.615,9.622,-5.572,11.119,2.679,42.568,4593,4625,2027,2059,6449,129.676,6.334,0.036,27.848,6.354,-0.08,27.786,-13.256,31.261,-24.178,-13.256,31.261,-24.178,1.504,1.5,21.431,21.22,25.442,61.961,-96.242,25.686,62.384,-95.125,0.524,-312.786,-208.957,3.892,-318.487,-205.382,46014400,3081121.5,45658764,3118009.5,51722764,3598426,51755168,3708939,1.359,3.044
3,2015-09-07 14:07:01,2015-09-07 14:17:01,3.55,9.69,-5.56,-18.1800003051758,12.5799999237061,0.910000026226044,13.009,va_cs,-4,10.6400003433228,-6.25,13.493,120.449,2.53,2015-09-07 14:03:34.144000+00:00,3,False,False,True,3.615,9.622,-5.572,11.119,2.679,42.568,4593,4625,2027,2059,6449,129.676,6.334,0.036,27.848,6.354,-0.08,27.786,-13.256,31.261,-24.178,-13.256,31.261,-24.178,1.504,1.5,21.431,21.22,25.442,61.961,-96.242,25.686,62.384,-95.125,0.524,-312.786,-208.957,3.892,-318.487,-205.382,46014400,3081121.5,45658764,3118009.5,51722764,3598426,51755168,3708939,1.359,3.044
3,2015-09-07 14:07:01,2015-09-07 14:17:01,3.55,9.69,-5.56,-18.1800003051758,12.5799999237061,0.910000026226044,6.458,bisection,-4,10.6400003433228,-6.25,13.493,120.449,2.53,2015-09-07 14:03:34.144000+00:00,3,False,False,True,3.615,9.622,-5.572,11.119,2.679,42.568,4593,4625,2027,2059,6449,129.676,6.334,0.036,27.848,6.354,-0.08,27.786,-13.256,31.261,-24.178,-13.256,31.261,-24.178,1.504,1.5,21.431,21.22,25.442,61.961,-96.242,25.686,62.384,-95.125,0.524,-312.786,-208.957,3.892,-318.487,-205.382,46014400,3081121.5,45658764,3118009.5,51722764,3598426,51755168,3708939,1.359,3.044
3,2015-09-07 17:03:30,2015-09-07 17:13:30,2.05,10.75,-4.74,-23.6599998474121,17.4099998474121,-5.28000020980835,8.923,shear,0.209999993443489,9.23999977111816,0.519999980926514,15.611,86.797,5.06,2015-09-07 17:01:24.089000+00:00,3,False,False,True,2.109,10.727,-4.788,11.747,0.684,52.125,3082,3114,724,756,2840,43.084,12.064,-43.957,-16.328,12.117,-44.014,-17.338,1.871,-41.936,15.627,1.871,-41.936,15.627,1.787,1.795,13.675,13.777,42.056,-178.701,-234.092,41.381,-182.323,-233.256,2.735,-288.143,-281.685,1.03,-287.19,-282.606,18243194,2558080.5,18350750,2551617.75,23019720,3652405.75,23135448,3649212.75,0.712,0.53
3,2015-09-07 17:03:30,2015-09-07 17:13:30,2.05,10.75,-4.74,-23.6599998474121,17.4099998474121,-5.28000020980835,11.296,rx_en,0.209999993443489,9.23999977111816,0.519999980926514,15.611,86.797,5.06,2015-09-07 17:01:24.089000+00:00,3,False,False,True,2.109,10.727,-4.788,11.747,0.684,52.125,3082,3114,724,756,2840,43.084,12.064,-43.957,-16.328,12.117,-44.014,-17.338,1.871,-41.936,15.627,1.871,-41.936,15.627,1.787,1.795,13.675,13.777,42.056,-178.701,-234.092,41.381,-182.323,-233.256,2.735,-288.143,-281.685,1.03,-287.19,-282.606,18243194,2558080.5,18350750,2551617.75,23019720,3652405.75,23135448,3649212.75,0.712,0.53
3,2015-09-07 17:03:30,2015-09-07 17:13:30,2.05,10.75,-4.74,-23.6599998474121,17.4099998474121,-5.28000020980835,12.726,va_cs,0.209999993443489,9.23999977111816,0.519999980926514,15.611,86.797,5.06,2015-09-07 17:01:24.089000+00:00,3,False,False,True,2.109,10.727,-4.788,11.747,0.684,52.125,3082,3114,724,756,2840,43.084,12.064,-43.957,-16.328,12.117,-44.014,-17.338,1.871,-41.936,15.627,1.871,-41.936,15.627,1.787,1.795,13.675,13.777,42.056,-178.701,-234.092,41.381,-182.323,-233.256,2.735,-288.143,-281.685,1.03,-287.19,-282.606,18243194,2558080.5,18350750,2551617.75,23019720,3652405.75,23135448,3649212.75,0.712,0.53
3,2015-09-07 17:03:30,2015-09-07 17:13:30,2.05,10.75,-4.74,-23.6599998474121,17.4099998474121,-5.28000020980835,10.529,bisection,0.209999993443489,9.23999977111816,0.519999980926514,15.611,86.797,5.06,2015-09-07 17:01:24.089000+00:00,3,False,False,True,2.109,10.727,-4.788,11.747,0.684,52.125,3082,3114,724,756,2840,43.084,12.064,-43.957,-16.328,12.117,-44.014,-17.338,1.871,-41.936,15.627,1.871,-41.936,15.627,1.787,1.795,13.675,13.777,42.056,-178.701,-234.092,41.381,-182.323,-233.256,2.735,-288.143,-281.685,1.03,-287.19,-282.606,18243194,2558080.5,18350750,2551617.75,23019720,3652405.75,23135448,3649212.75,0.712,0.53
3,2015-09-09 13:47:55,2015-09-09 13:57:55,3.94,9.48,-5.62,3.86999988555908,19.0599994659424,14.8800001144409,2.731,shear,-1.50999999046326,-2.84999990463257,-7.09000015258789,12.205,201.918,2.81,2015-09-09 13:51:34.089000+00:00,3,False,False,True,3.951,9.467,-5.62,11.009,2.287,64.157,1141,1173,3016,3048,1142,89.614,9.047,-10.936,17.466,9.057,-11.046,17.582,11.856,5.243,-2.698,11.856,5.243,-2.698,0.706,0.706,14.133,14.009,49.407,22.338,-40.943,43.137,22.032,-39.912,-150.982,-159.573,-250.327,-148.716,-163.307,-246.55,54192124,4898221,54733744,4915913.5,74107368,4980229,74485368,4989609,17.6,2.967
3,2015-09-09 13:47:55,2015-09-09 13:57:55,3.94,9.48,-5.62,3.86999988555908,19.0599994659424,14.8800001144409,4.376,rx_en,-1.50999999046326,-2.84999990463257,-7.09000015258789,12.205,201.918,2.81,2015-09-09 13:51:34.089000+00:00,3,False,False,True,3.951,9.467,-5.62,11.009,2.287,64.157,1141,1173,3016,3048,1142,89.614,9.047,-10.936,17.466,9.057,-11.046,17.582,11.856,5.243,-2.698,11.856,5.243,-2.698,0.706,0.706,14.133,14.009,49.407,22.338,-40.943,43.137,22.032,-39.912,-150.982,-159.573,-250.327,-148.716,-163.307,-246.55,54192124,4898221,54733744,4915913.5,74107368,4980229,74485368,4989609,17.6,2.967
3,2015-09-09 13:47:55,2015-09-09 13:57:55,3.94,9.48,-5.62,3.86999988555908,19.0599994659424,14.8800001144409,5.62,va_cs,-1.50999999046326,-2.84999990463257,-7.09000015258789,12.205,201.918,2.81,2015-09-09 13:51:34.089000+00:00,3,False,False,True,3.951,9.467,-5.62,11.009,2.287,64.157,1141,1173,3016,3048,1142,89.614,9.047,-10.936,17.466,9.057,-11.046,17.582,11.856,5.243,-2.698,11.856,5.243,-2.698,0.706,0.706,14.133,14.009,49.407,22.338,-40.943,43.137,22.032,-39.912,-150.982,-159.573,-250.327,-148.716,-163.307,-246.55,54192124,4898221,54733744,4915913.5,74107368,4980229,74485368,4989609,17.6,2.967
3,2015-09-09 13:47:55,2015-09-09 13:57:55,3.94,9.48,-5.62,3.86999988555908,19.0599994659424,14.8800001144409,5.62,bisection,-1.50999999046326,-2.84999990463257,-7.09000015258789,12.205,201.918,2.81,2015-09-09 13:51:34.089000+00:00,3,False,False,True,3.951,9.467,-5.62,11.009,2.287,64.157,1141,1173,3016,3048,1142,89.614,9.047,-10.936,17.466,9.057,-11.046,17.582,11.856,5.243,-2.698,11.856,5.243,-2.698,0.706,0.706,14.133,14.009,49.407,22.338,-40.943,43.137,22.032,-39.912,-150.982,-159.573,-250.327,-148.716,-163.307,-246.55,54192124,4898221,54733744,4915913.5,74107368,4980229,74485368,4989609,17.6,2.967
3,2015-09-09 14:04:10,2015-09-09 14:14:10,3.82,9.61,-5.61,-1.49000000953674,-10.9700002670288,-5.71000003814697,2.687,shear,-1.61000001430511,-2.82999992370605,-7.23000001907349,12.684,201.415,2.94,2015-09-09 14:00:14.147000+00:00,3,False,False,True,3.888,9.537,-5.615,11.068,1.998,52.26,5628,5660,2417,2449,6242,83.884,6.609,-7.764,7.603,6.683,-7.836,7.484,11.856,5.243,-2.698,11.856,5.243,-2.698,1.063,1.072,14.133,14.009,-34.567,60.705,-59.153,-38.489,60.441,-59.694,-150.982,-159.573,-250.327,-148.716,-163.307,-246.55,58740596,4898221,58989912,4915913.5,68143984,4980229,68187608,4989609,17.6,14.275
3,2015-09-09 14:04:10,2015-09-09 14:14:10,3.82,9.61,-5.61,-1.49000000953674,-10.9700002670288,-5.71000003814697,4.654,rx_en,-1.61000001430511,-2.82999992370605,-7.23000001907349,12.684,201.415,2.94,2015-09-09 14:00:14.147000+00:00,3,False,False,True,3.888,9.537,-5.615,11.068,1.998,52.26,5628,5660,2417,2449,6242,83.884,6.609,-7.764,7.603,6.683,-7.836,7.484,11.856,5.243,-2.698,11.856,5.243,-2.698,1.063,1.072,14.133,14.009,-34.567,60.705,-59.153,-38.489,60.441,-59.694,-150.982,-159.573,-250.327,-148.716,-163.307,-246.55,58740596,4898221,58989912,4915913.5,68143984,4980229,68187608,4989609,17.6,14.275
3,2015-09-09 14:04:10,2015-09-09 14:14:10,3.82,9.61,-5.61,-1.49000000953674,-10.9700002670288,-5.71000003814697,5.61,va_cs,-1.61000001430511,-2.82999992370605,-7.23000001907349,12.684,201.415,2.94,2015-09-09 14:00:14.147000+00:00,3,False,False,True,3.888,9.537,-5.615,11.068,1.998,52.26,5628,5660,2417,2449,6242,83.884,6.609,-7.764,7.603,6.683,-7.836,7.484,11.856,5.243,-2.698,11.856,5.243,-2.698,1.063,1.072,14.133,14.009,-34.567,60.705,-59.153,-38.489,60.441,-59.694,-150.982,-159.573,-250.327,-148.716,-163.307,-246.55,58740596,4898221,58989912,4915913.5,68143984,4980229,68187608,4989609,17.6,14.275
3,2015-09-09 14:04:10,2015-09-09 14:14:10,3.82,9.61,-5.61,-1.49000000953674,-10.9700002670288,-5.71000003814697,5.61,bisection,-1.61000001430511,-2.82999992370605,-7.23000001907349,12.684,201.415,2.94,2015-09-09 14:00:14.147000+00:00,3,False,False,True,3.888,9.537,-5.615,11.068,1.998,52.26,5628,5660,2417,2449,6242,83.884,6.609,-7.764,7.603,6.683,-7.836,7.484,11.856,5.243,-2.698,11.856,5.243,-2.698,1.063,1.072,14.133,14.009,-34.567,60.705,-59.153,-38.489,60.441,-59.694,-150.982,-159.573,-250.327,-148.716,-163.307,-246.55,58740596,4898221,58989912,4915913.5,68143984,4980229,68187608,4989609,17.6,14.275
3,2015-09-09 18:50:19,2015-09-09 19:00:19,1.25,10.71,-3.98,-11.8100004196167,22.2700004577637,-3.8199999332428,1.98,shear,-2.82999992370605,-0.439999997615814,-8.4399995803833,13.377,182.997,3.39,2015-09-09 18:49:54.133000+00:00,3,False,False,True,1.298,10.718,-4.019,11.446,0.6,36.354,1470,1502,349,381,3436,49.516,20.245,-25.798,9.29,20.319,-25.439,9.249,-0.668,-5.301,-0.386,-0.668,-5.301,-0.386,3.638,3.635,11.544,11.498,-62.288,14.398,-6.713,-62.06,15.189,-7.548,30.545,-215.384,56.269,30.474,-211.306,58.498,10123189,7052733,10099832,7095156,11723999,7014464.5,11617243,6991771.5,121.504,1.152
