mms_spc_num,date_from,date_to,spc_pos_x,spc_pos_y,spc_pos_z,b_msh_x,b_msh_y,b_msh_z,r_rc,method_used,walen1,walen2,jet_detection
3,2016-10-01 18:23:54,2016-10-01 18:33:54,1.63,11.1,-4.0,-10.569999694824219,12.5,-4.409999847412109,5.609,rx_en,True,True,False
3,2016-10-01 18:23:54,2016-10-01 18:33:54,1.63,11.1,-4.0,-10.569999694824219,12.5,-4.409999847412109,11.748,va_cs,True,True,False
3,2016-10-01 18:23:54,2016-10-01 18:33:54,1.63,11.1,-4.0,-10.569999694824219,12.5,-4.409999847412109,4.494,bisection,True,True,False
3,2016-02-19 23:48:24,2016-02-19 23:58:24,4.28,-8.75,-6.42,1.940000057220459,3.490000009536743,-3.8299999237060547,8.819,shear,False,True,False
3,2016-02-19 23:48:24,2016-02-19 23:58:24,4.28,-8.75,-6.42,1.940000057220459,3.490000009536743,-3.8299999237060547,4.476,rx_en,False,True,False
3,2016-02-19 23:48:24,2016-02-19 23:58:24,4.28,-8.75,-6.42,1.940000057220459,3.490000009536743,-3.8299999237060547,7.876,va_cs,False,True,False
3,2016-02-19 23:48:24,2016-02-19 23:58:24,4.28,-8.75,-6.42,1.940000057220459,3.490000009536743,-3.8299999237060547,3.889,bisection,False,True,False
3,2016-01-10 09:08:37,2016-01-10 09:18:37,8.8,-2.4,-0.77,13.350000381469727,-17.559999465942383,62.13999938964844,3.361,shear,False,True,True
3,2016-01-10 09:08:37,2016-01-10 09:18:37,8.8,-2.4,-0.77,13.350000381469727,-17.559999465942383,62.13999938964844,2.238,rx_en,False,True,True
3,2016-01-10 09:08:37,2016-01-10 09:18:37,8.8,-2.4,-0.77,13.350000381469727,-17.559999465942383,62.13999938964844,4.999,va_cs,False,True,True
3,2016-01-10 09:08:37,2016-01-10 09:18:37,8.8,-2.4,-0.77,13.350000381469727,-17.559999465942383,62.13999938964844,4.501,bisection,False,True,True
3,2016-11-02 14:41:18,2016-11-02 14:51:18,7.23,8.8,-3.54,8.699999809265137,-15.319999694824219,7.309999942779541,2.358,shear,False,True,True
3,2016-11-02 14:41:18,2016-11-02 14:51:18,7.23,8.8,-3.54,8.699999809265137,-15.319999694824219,7.309999942779541,0.291,rx_en,False,True,True
3,2016-11-02 14:41:18,2016-11-02 14:51:18,7.23,8.8,-3.54,8.699999809265137,-15.319999694824219,7.309999942779541,9.749,va_cs,False,True,True
3,2016-11-02 14:41:18,2016-11-02 14:51:18,7.23,8.8,-3.54,8.699999809265137,-15.319999694824219,7.309999942779541,3.412,bisection,False,True,True
3,2015-10-23 15:20:54,2015-10-23 15:30:54,7.28,7.1,-3.99,15.140000343322754,-19.579999923706055,9.390000343322754,4.428,shear,False,False,True
3,2015-10-23 15:20:54,2015-10-23 15:30:54,7.28,7.1,-3.99,15.140000343322754,-19.579999923706055,9.390000343322754,1.066,rx_en,False,False,True
3,2015-10-23 15:20:54,2015-10-23 15:30:54,7.28,7.1,-3.99,15.140000343322754,-19.579999923706055,9.390000343322754,11.590,va_cs,False,False,True
3,2015-10-23 15:20:54,2015-10-23 15:30:54,7.28,7.1,-3.99,15.140000343322754,-19.579999923706055,9.390000343322754,1.996,bisection,False,False,True
3,2015-09-23 16:40:44,2015-09-23 16:50:44,4.09,9.78,-4.87,1.7599999904632568,10.239999771118164,14.149999618530273,2.563,shear,True,True,True
3,2015-09-23 16:40:44,2015-09-23 16:50:44,4.09,9.78,-4.87,1.7599999904632568,10.239999771118164,14.149999618530273,5.505,rx_en,True,True,True
3,2015-09-23 16:40:44,2015-09-23 16:50:44,4.09,9.78,-4.87,1.7599999904632568,10.239999771118164,14.149999618530273,5.701,va_cs,True,True,True
3,2015-09-23 16:40:44,2015-09-23 16:50:44,4.09,9.78,-4.87,1.7599999904632568,10.239999771118164,14.149999618530273,5.701,bisection,True,True,True
3,2016-11-12 17:43:47,2016-11-12 17:53:47,6.62,9.15,-1.1,10.890000343322754,-21.850000381469727,-12.229999542236328,5.663,shear,False,False,True
3,2016-11-12 17:43:47,2016-11-12 17:53:47,6.62,9.15,-1.1,10.890000343322754,-21.850000381469727,-12.229999542236328,5.139,rx_en,False,False,True
3,2016-11-12 17:43:47,2016-11-12 17:53:47,6.62,9.15,-1.1,10.890000343322754,-21.850000381469727,-12.229999542236328,11.386,va_cs,False,False,True
3,2016-11-12 17:43:47,2016-11-12 17:53:47,6.62,9.15,-1.1,10.890000343322754,-21.850000381469727,-12.229999542236328,1.588,bisection,False,False,True
3,2016-10-01 18:26:24,2016-10-01 18:36:24,1.61,11.12,-3.98,-15.0600004196167,17.610000610351562,-0.8600000143051147,7.900,shear,True,True,False
3,2016-10-01 18:26:24,2016-10-01 18:36:24,1.61,11.12,-3.98,-15.0600004196167,17.610000610351562,-0.8600000143051147,5.593,rx_en,True,True,False
3,2016-10-01 18:26:24,2016-10-01 18:36:24,1.61,11.12,-3.98,-15.0600004196167,17.610000610351562,-0.8600000143051147,12.782,va_cs,True,True,False
3,2016-10-01 18:26:24,2016-10-01 18:36:24,1.61,11.12,-3.98,-15.0600004196167,17.610000610351562,-0.8600000143051147,4.668,bisection,True,True,False
3,2016-01-06 01:25:24,2016-01-06 01:35:24,9.55,-6.49,-2.86,-3.6600000858306885,10.270000457763672,2.5999999046325684,2.940,shear,False,True,True
3,2016-01-06 01:25:24,2016-01-06 01:35:24,9.55,-6.49,-2.86,-3.6600000858306885,10.270000457763672,2.5999999046325684,4.651,rx_en,False,True,True
3,2016-01-06 01:25:24,2016-01-06 01:35:24,9.55,-6.49,-2.86,-3.6600000858306885,10.270000457763672,2.5999999046325684,6.519,va_cs,False,True,True
3,2016-01-06 01:25:24,2016-01-06 01:35:24,9.55,-6.49,-2.86,-3.6600000858306885,10.270000457763672,2.5999999046325684,4.927,bisection,False,True,True
3,2016-02-20 00:43:14,2016-02-20 00:53:14,4.65,-8.44,-6.04,-5.510000228881836,-16.229999542236328,3.859999895095825,9.282,shear,False,True,False
3,2016-02-20 00:43:14,2016-02-20 00:53:14,4.65,-8.44,-6.04,-5.510000228881836,-16.229999542236328,3.859999895095825,5.656,rx_en,False,True,False
3,2016-02-20 00:43:14,2016-02-20 00:53:14,4.65,-8.44,-6.04,-5.510000228881836,-16.229999542236328,3.859999895095825,8.804,va_cs,False,True,False
3,2016-02-20 00:43:14,2016-02-20 00:53:14,4.65,-8.44,-6.04,-5.510000228881836,-16.229999542236328,3.859999895095825,5.005,bisection,False,True,False
3,2016-11-23 07:45:30,2016-11-23 07:55:30,9.61,3.24,-1.6,12.649999618530273,21.34000015258789,30.0,13.281,shear,False,False,True
3,2016-11-23 07:45:30,2016-11-23 07:55:30,9.61,3.24,-1.6,12.649999618530273,21.34000015258789,30.0,1.400,rx_en,False,False,True
3,2016-11-23 07:45:30,2016-11-23 07:55:30,9.61,3.24,-1.6,12.649999618530273,21.34000015258789,30.0,5.545,va_cs,False,False,True
3,2016-11-23 07:45:30,2016-11-23 07:55:30,9.61,3.24,-1.6,12.649999618530273,21.34000015258789,30.0,5.350,bisection,False,False,True
3,2016-10-01 18:28:54,2016-10-01 18:38:54,1.59,11.13,-3.96,-18.40999984741211,23.389999389648438,-0.23999999463558197,8.270,shear,True,True,False
3,2016-10-01 18:28:54,2016-10-01 18:38:54,1.59,11.13,-3.96,-18.40999984741211,23.389999389648438,-0.23999999463558197,5.602,rx_en,True,True,False
