mms_spc_num,date_from,date_to,spc_pos_x,spc_pos_y,spc_pos_z,b_msh_x,b_msh_y,b_msh_z,r_rc,method_used,walen1,walen2,jet_detection,r_W,theta_W,np_median_msp,np_median_msh,b_imf_x,b_imf_y,b_imf_z,dipole,imf_clock_angle,p_dyn,Date,Probe,x_gsm,y_gsm,z_gsm,r_spc,theta_w,ind_min_msp,ind_max_msp,ind_min_msh,ind_max_msh,ind_jet_center,angle_b_lmn_vec_msp_msh_median,b_lmn_vec_msp_mean_n,b_lmn_vec_msp_mean_m,b_lmn_vec_msp_mean_l,b_lmn_vec_msp_median_n,b_lmn_vec_msp_median_m,b_lmn_vec_msp_median_l,b_lmn_vec_msh_mean_n,b_lmn_vec_msh_mean_m,b_lmn_vec_msh_mean_l,b_lmn_vec_msh_median_n,b_lmn_vec_msh_median_m,b_lmn_vec_msh_median_l,np_msp_median,np_msp_mean,np_msh_median,np_msh_mean,vp_lmn_vec_msp_mean_n,vp_lmn_vec_msp_mean_m,vp_lmn_vec_msp_mean_l,vp_lmn_vec_msp_median_n,vp_lmn_vec_msp_median_m,vp_lmn_vec_msp_median_l,vp_lmn_vec_msh_mean_n,vp_lmn_vec_msh_mean_m,vp_lmn_vec_msh_mean_l,vp_lmn_vec_msh_median_n,vp_lmn_vec_msh_median_m,vp_lmn_vec_msh_median_l,tp_para_msp_median,tp_para_msh_median,tp_para_msp_mean,tp_para_msh_mean,tp_perp_msp_median,tp_perp_msh_median,tp_perp_msp_mean,tp_perp_msh_mean,beta_msh_mean,beta_msp_mean
3,2015-09-11 15:04:17,2015-09-11 15:14:17,3.59,9.99,-5.48,-15.300000190734863,-5.639999866485596,-19.059999465942383,11.469,shear,False,False,True,1.258,59.487,0.884,22.489,-3.940000057220459,1.2400000095367432,4.409999847412109,13.288,15.765,4.95,2015-09-11 15:08:24.083000+00:00,3,3.595,9.981,-5.48,11.387,59.487,329,361,634,666,355,127.866,21.315,-8.943,29.731,21.46,-9.145,29.726,-1.634,-13.547,-25.675,-1.634,-13.547,-25.675,0.884,1.061,22.489,22.354,-56.395,-311.637,-114.227,-61.089,-293.014,-119.471,-0.04,-306.813,-143.497,1.31,-304.939,-143.758,36552336.0,4632895.0,37334864.0,4658353.0,49382332.0,4300072.0,51441168.0,4289304.0,4.163,1.091,
3,2015-09-11 15:04:17,2015-09-11 15:14:17,3.59,9.99,-5.48,-15.300000190734863,-5.639999866485596,-19.059999465942383,12.984,rx_en,False,False,True,1.258,59.487,0.884,22.489,-3.940000057220459,1.2400000095367432,4.409999847412109,13.288,15.765,4.95,2015-09-11 15:08:24.083000+00:00,3,3.595,9.981,-5.48,11.387,59.487,329,361,634,666,355,127.866,21.315,-8.943,29.731,21.46,-9.145,29.726,-1.634,-13.547,-25.675,-1.634,-13.547,-25.675,0.884,1.061,22.489,22.354,-56.395,-311.637,-114.227,-61.089,-293.014,-119.471,-0.04,-306.813,-143.497,1.31,-304.939,-143.758,36552336.0,4632895.0,37334864.0,4658353.0,49382332.0,4300072.0,51441168.0,4289304.0,4.163,1.091,
3,2015-09-11 15:04:17,2015-09-11 15:14:17,3.59,9.99,-5.48,-15.300000190734863,-5.639999866485596,-19.059999465942383,13.787,va_cs,False,False,True,1.258,59.487,0.884,22.489,-3.940000057220459,1.2400000095367432,4.409999847412109,13.288,15.765,4.95,2015-09-11 15:08:24.083000+00:00,3,3.595,9.981,-5.48,11.387,59.487,329,361,634,666,355,127.866,21.315,-8.943,29.731,21.46,-9.145,29.726,-1.634,-13.547,-25.675,-1.634,-13.547,-25.675,0.884,1.061,22.489,22.354,-56.395,-311.637,-114.227,-61.089,-293.014,-119.471,-0.04,-306.813,-143.497,1.31,-304.939,-143.758,36552336.0,4632895.0,37334864.0,4658353.0,49382332.0,4300072.0,51441168.0,4289304.0,4.163,1.091,
3,2015-09-11 15:04:17,2015-09-11 15:14:17,3.59,9.99,-5.48,-15.300000190734863,-5.639999866485596,-19.059999465942383,12.245,bisection,False,False,True,1.258,59.487,0.884,22.489,-3.940000057220459,1.2400000095367432,4.409999847412109,13.288,15.765,4.95,2015-09-11 15:08:24.083000+00:00,3,3.595,9.981,-5.48,11.387,59.487,329,361,634,666,355,127.866,21.315,-8.943,29.731,21.46,-9.145,29.726,-1.634,-13.547,-25.675,-1.634,-13.547,-25.675,0.884,1.061,22.489,22.354,-56.395,-311.637,-114.227,-61.089,-293.014,-119.471,-0.04,-306.813,-143.497,1.31,-304.939,-143.758,36552336.0,4632895.0,37334864.0,4658353.0,49382332.0,4300072.0,51441168.0,4289304.0,4.163,1.091,
3,2015-09-11 16:13:27,2015-09-11 16:23:27,2.99,10.38,-5.13,6.75,-5.260000228881836,4.840000152587891,3.13,shear,False,False,True,2.847,59.316,0.781,20.11,-1.7000000476837158,0.3799999952316284,-3.2100000381469727,14.074,173.337,5.28,2015-09-11 16:09:54.133000+00:00,3,3.063,10.337,-5.175,11.56,59.316,5141,5173,788,820,5618,100.941,10.728,-7.363,13.83,10.56,-7.339,13.861,-4.346,26.233,9.858,-4.346,26.233,9.858,0.781,0.776,20.11,20.204,29.105,-63.225,17.709,27.529,-60.761,17.009,-44.284,-287.506,-92.571,-47.246,-285.478,-93.014,51543744.0,4214202.5,52118012.0,4208864.0,56805924.0,5533080.0,58294796.0,5567427.5,4.166,4.048,
3,2015-09-11 16:13:27,2015-09-11 16:23:27,2.99,10.38,-5.13,6.75,-5.260000228881836,4.840000152587891,5.13,rx_en,False,False,True,2.847,59.316,0.781,20.11,-1.7000000476837158,0.3799999952316284,-3.2100000381469727,14.074,173.337,5.28,2015-09-11 16:09:54.133000+00:00,3,3.063,10.337,-5.175,11.56,59.316,5141,5173,788,820,5618,100.941,10.728,-7.363,13.83,10.56,-7.339,13.861,-4.346,26.233,9.858,-4.346,26.233,9.858,0.781,0.776,20.11,20.204,29.105,-63.225,17.709,27.529,-60.761,17.009,-44.284,-287.506,-92.571,-47.246,-285.478,-93.014,51543744.0,4214202.5,52118012.0,4208864.0,56805924.0,5533080.0,58294796.0,5567427.5,4.166,4.048,
3,2015-09-11 16:13:27,2015-09-11 16:23:27,2.99,10.38,-5.13,6.75,-5.260000228881836,4.840000152587891,5.13,va_cs,False,False,True,2.847,59.316,0.781,20.11,-1.7000000476837158,0.3799999952316284,-3.2100000381469727,14.074,173.337,5.28,2015-09-11 16:09:54.133000+00:00,3,3.063,10.337,-5.175,11.56,59.316,5141,5173,788,820,5618,100.941,10.728,-7.363,13.83,10.56,-7.339,13.861,-4.346,26.233,9.858,-4.346,26.233,9.858,0.781,0.776,20.11,20.204,29.105,-63.225,17.709,27.529,-60.761,17.009,-44.284,-287.506,-92.571,-47.246,-285.478,-93.014,51543744.0,4214202.5,52118012.0,4208864.0,56805924.0,5533080.0,58294796.0,5567427.5,4.166,4.048,
3,2015-09-11 16:13:27,2015-09-11 16:23:27,2.99,10.38,-5.13,6.75,-5.260000228881836,4.840000152587891,5.13,bisection,False,False,True,2.847,59.316,0.781,20.11,-1.7000000476837158,0.3799999952316284,-3.2100000381469727,14.074,173.337,5.28,2015-09-11 16:09:54.133000+00:00,3,3.063,10.337,-5.175,11.56,59.316,5141,5173,788,820,5618,100.941,10.728,-7.363,13.83,10.56,-7.339,13.861,-4.346,26.233,9.858,-4.346,26.233,9.858,0.781,0.776,20.11,20.204,29.105,-63.225,17.709,27.529,-60.761,17.009,-44.284,-287.506,-92.571,-47.246,-285.478,-93.014,51543744.0,4214202.5,52118012.0,4208864.0,56805924.0,5533080.0,58294796.0,5567427.5,4.166,4.048,
3,2015-09-13 11:09:25,2015-09-13 11:19:25,5.39,7.92,-5.15,6.099999904632568,21.8799991607666,17.65999984741211,5.15,shear,False,False,True,2.121,54.984,0.59,13.612,2.6600000858306885,2.4700000286102295,-3.0799999237060547,4.937,141.216,2.55,2015-09-13 11:08:44.111000+00:00,3,5.41,7.859,-5.106,9.372,54.984,878,910,1414,1446,1871,14.099,9.421,-11.941,17.55,9.442,-12.099,17.48,8.479,-9.529,24.678,8.479,-9.529,24.678,0.59,0.591,13.612,13.353,-16.204,-19.568,-34.956,-17.255,-20.257,-33.956,-2.782,-157.302,-257.575,-6.731,-139.407,-259.728,59701508.0,4427171.5,59702824.0,4587333.0,84262608.0,4779297.5,84948232.0,4782138.0,2.776,2.592,
3,2015-09-13 11:09:25,2015-09-13 11:19:25,5.39,7.92,-5.15,6.099999904632568,21.8799991607666,17.65999984741211,6.15,rx_en,False,False,True,2.121,54.984,0.59,13.612,2.6600000858306885,2.4700000286102295,-3.0799999237060547,4.937,141.216,2.55,2015-09-13 11:08:44.111000+00:00,3,5.41,7.859,-5.106,9.372,54.984,878,910,1414,1446,1871,14.099,9.421,-11.941,17.55,9.442,-12.099,17.48,8.479,-9.529,24.678,8.479,-9.529,24.678,0.59,0.591,13.612,13.353,-16.204,-19.568,-34.956,-17.255,-20.257,-33.956,-2.782,-157.302,-257.575,-6.731,-139.407,-259.728,59701508.0,4427171.5,59702824.0,4587333.0,84262608.0,4779297.5,84948232.0,4782138.0,2.776,2.592,
3,2015-09-13 11:09:25,2015-09-13 11:19:25,5.39,7.92,-5.15,6.099999904632568,21.8799991607666,17.65999984741211,6.15,va_cs,False,False,True,2.121,54.984,0.59,13.612,2.6600000858306885,2.4700000286102295,-3.0799999237060547,4.937,141.216,2.55,2015-09-13 11:08:44.111000+00:00,3,5.41,7.859,-5.106,9.372,54.984,878,910,1414,1446,1871,14.099,9.421,-11.941,17.55,9.442,-12.099,17.48,8.479,-9.529,24.678,8.479,-9.529,24.678,0.59,0.591,13.612,13.353,-16.204,-19.568,-34.956,-17.255,-20.257,-33.956,-2.782,-157.302,-257.575,-6.731,-139.407,-259.728,59701508.0,4427171.5,59702824.0,4587333.0,84262608.0,4779297.5,84948232.0,4782138.0,2.776,2.592,
3,2015-09-13 11:09:25,2015-09-13 11:19:25,5.39,7.92,-5.15,6.099999904632568,21.8799991607666,17.65999984741211,4.312,bisection,False,False,True,2.121,54.984,0.59,13.612,2.6600000858306885,2.4700000286102295,-3.0799999237060547,4.937,141.216,2.55,2015-09-13 11:08:44.111000+00:00,3,5.41,7.859,-5.106,9.372,54.984,878,910,1414,1446,1871,14.099,9.421,-11.941,17.55,9.442,-12.099,17.48,8.479,-9.529,24.678,8.479,-9.529,24.678,0.59,0.591,13.612,13.353,-16.204,-19.568,-34.956,-17.255,-20.257,-33.956,-2.782,-157.302,-257.575,-6.731,-139.407,-259.728,59701508.0,4427171.5,59702824.0,4587333.0,84262608.0,4779297.5,84948232.0,4782138.0,2.776,2.592,
3,2015-09-13 14:59:43,2015-09-13 15:09:43,3.88,9.87,-5.51,4.650000095367432,12.079999923706055,11.8100004196167,1.51,shear,False,True,True,1.131,34.622,0.473,12.232,3.259999990463257,0.6600000262260437,-4.599999904632568,12.451,171.905,2.39,2015-09-13 15:03:34.103000+00:00,3,3.883,9.867,-5.515,11.303,34.622,104,136,277,309,462,12.711,7.217,-6.482,17.697,7.188,-6.494,17.679,5.743,-12.195,20.174,5.743,-12.195,20.174,0.473,0.473,12.232,12.53,-45.535,3.283,-10.87,-51.702,7.784,-11.287,0.488,-256.371,-207.625,0.149,-256.245,-217.327,80959440.0,6298556.5,80247056.0,6335458.0,105282520.0,5857702.5,103700864.0,5794113.5,4.54,3.546,
3,2015-09-13 14:59:43,2015-09-13 15:09:43,3.88,9.87,-5.51,4.650000095367432,12.079999923706055,11.8100004196167,5.51,rx_en,False,True,True,1.131,34.622,0.473,12.232,3.259999990463257,0.6600000262260437,-4.599999904632568,12.451,171.905,2.39,2015-09-13 15:03:34.103000+00:00,3,3.883,9.867,-5.515,11.303,34.622,104,136,277,309,462,12.711,7.217,-6.482,17.697,7.188,-6.494,17.679,5.743,-12.195,20.174,5.743,-12.195,20.174,0.473,0.473,12.232,12.53,-45.535,3.283,-10.87,-51.702,7.784,-11.287,0.488,-256.371,-207.625,0.149,-256.245,-217.327,80959440.0,6298556.5,80247056.0,6335458.0,105282520.0,5857702.5,103700864.0,5794113.5,4.54,3.546,
3,2015-09-13 14:59:43,2015-09-13 15:09:43,3.88,9.87,-5.51,4.650000095367432,12.079999923706055,11.8100004196167,4.975,va_cs,False,True,True,1.131,34.622,0.473,12.232,3.259999990463257,0.6600000262260437,-4.599999904632568,12.451,171.905,2.39,2015-09-13 15:03:34.103000+00:00,3,3.883,9.867,-5.515,11.303,34.622,104,136,277,309,462,12.711,7.217,-6.482,17.697,7.188,-6.494,17.679,5.743,-12.195,20.174,5.743,-12.195,20.174,0.473,0.473,12.232,12.53,-45.535,3.283,-10.87,-51.702,7.784,-11.287,0.488,-256.371,-207.625,0.149,-256.245,-217.327,80959440.0,6298556.5,80247056.0,6335458.0,105282520.0,5857702.5,103700864.0,5794113.5,4.54,3.546,
3,2015-09-13 14:59:43,2015-09-13 15:09:43,3.88,9.87,-5.51,4.650000095367432,12.079999923706055,11.8100004196167,4.975,bisection,False,True,True,1.131,34.622,0.473,12.232,3.259999990463257,0.6600000262260437,-4.599999904632568,12.451,171.905,2.39,2015-09-13 15:03:34.103000+00:00,3,3.883,9.867,-5.515,11.303,34.622,104,136,277,309,462,12.711,7.217,-6.482,17.697,7.188,-6.494,17.679,5.743,-12.195,20.174,5.743,-12.195,20.174,0.473,0.473,12.232,12.53,-45.535,3.283,-10.87,-51.702,7.784,-11.287,0.488,-256.371,-207.625,0.149,-256.245,-217.327,80959440.0,6298556.5,80247056.0,6335458.0,105282520.0,5857702.5,103700864.0,5794113.5,4.54,3.546,
3,2015-09-14 09:57:12,2015-09-14 10:07:12,5.76,7.13,-4.53,-1.559999942779541,33.09000015258789,26.739999771118164,6.726,shear,False,False,True,1.603,45.958,2.915,18.616,-2.880000114440918,8.180000305175781,-2.640000104904175,1.59,107.919,3.65,2015-09-14 10:00:54.149000+00:00,3,5.759,7.122,-4.521,8.436,45.958,73,105,1171,1203,1525,124.068,6.757,-20.509,50.323,6.678,-21.919,50.212,0.944,-20.748,-33.4,0.944,-20.748,-33.4,2.915,2.904,18.616,17.586,-38.698,-193.673,-188.614,-38.426,-191.721,-188.073,-68.449,-200.965,-158.357,-74.514,-191.933,-147.726,11138545.0,5582760.0,11119837.0,5777519.0,14823080.0,3803500.0,14966890.0,4110278.75,2.158,0.417,
3,2015-09-14 09:57:12,2015-09-14 10:07:12,5.76,7.13,-4.53,-1.559999942779541,33.09000015258789,26.739999771118164,6.009,rx_en,False,False,True,1.603,45.958,2.915,18.616,-2.880000114440918,8.180000305175781,-2.640000104904175,1.59,107.919,3.65,2015-09-14 10:00:54.149000+00:00,3,5.759,7.122,-4.521,8.436,45.958,73,105,1171,1203,1525,124.068,6.757,-20.509,50.323,6.678,-21.919,50.212,0.944,-20.748,-33.4,0.944,-20.748,-33.4,2.915,2.904,18.616,17.586,-38.698,-193.673,-188.614,-38.426,-191.721,-188.073,-68.449,-200.965,-158.357,-74.514,-191.933,-147.726,11138545.0,5582760.0,11119837.0,5777519.0,14823080.0,3803500.0,14966890.0,4110278.75,2.158,0.417,
3,2015-09-14 09:57:12,2015-09-14 10:07:12,5.76,7.13,-4.53,-1.559999942779541,33.09000015258789,26.739999771118164,10.388,va_cs,False,False,True,1.603,45.958,2.915,18.616,-2.880000114440918,8.180000305175781,-2.640000104904175,1.59,107.919,3.65,2015-09-14 10:00:54.149000+00:00,3,5.759,7.122,-4.521,8.436,45.958,73,105,1171,1203,1525,124.068,6.757,-20.509,50.323,6.678,-21.919,50.212,0.944,-20.748,-33.4,0.944,-20.748,-33.4,2.915,2.904,18.616,17.586,-38.698,-193.673,-188.614,-38.426,-191.721,-188.073,-68.449,-200.965,-158.357,-74.514,-191.933,-147.726,11138545.0,5582760.0,11119837.0,5777519.0,14823080.0,3803500.0,14966890.0,4110278.75,2.158,0.417,
3,2015-09-14 09:57:12,2015-09-14 10:07:12,5.76,7.13,-4.53,-1.559999942779541,33.09000015258789,26.739999771118164,4.745,bisection,False,False,True,1.603,45.958,2.915,18.616,-2.880000114440918,8.180000305175781,-2.640000104904175,1.59,107.919,3.65,2015-09-14 10:00:54.149000+00:00,3,5.759,7.122,-4.521,8.436,45.958,73,105,1171,1203,1525,124.068,6.757,-20.509,50.323,6.678,-21.919,50.212,0.944,-20.748,-33.4,0.944,-20.748,-33.4,2.915,2.904,18.616,17.586,-38.698,-193.673,-188.614,-38.426,-191.721,-188.073,-68.449,-200.965,-158.357,-74.514,-191.933,-147.726,11138545.0,5582760.0,11119837.0,5777519.0,14823080.0,3803500.0,14966890.0,4110278.75,2.158,0.417,
3,2015-09-14 15:39:52,2015-09-14 15:49:52,3.65,10.07,-5.33,-3.930000066757202,-3.680000066757202,-10.0,5.22,shear,False,False,True,1.664,49.494,1.373,11.602,-6.0,-1.340000033378601,0.009999999776482582,12.661,270.213,2.44,2015-09-14 15:37:34.164000+00:00,3,3.715,10.029,-5.369,11.375,49.494,1019,1051,2652,2684,3118,150.573,4.825,-1.81,32.658,4.715,-2.123,32.696,-12.531,-5.005,-19.241,-12.531,-5.005,-19.241,1.373,1.543,11.602,11.567,5.891,-94.868,-47.824,2.835,-94.693,-45.574,-39.15,-190.199,-46.331,-39.389,-187.025,-47.824,23879708.0,3672113.75,22189158.0,3679380.25,30925694.0,4597551.5,29593268.0,4599640.0,2.947,1.208,
3,2015-09-14 15:39:52,2015-09-14 15:49:52,3.65,10.07,-5.33,-3.930000066757202,-3.680000066757202,-10.0,13.499,rx_en,False,False,True,1.664,49.494,1.373,11.602,-6.0,-1.340000033378601,0.009999999776482582,12.661,270.213,2.44,2015-09-14 15:37:34.164000+00:00,3,3.715,10.029,-5.369,11.375,49.494,1019,1051,2652,2684,3118,150.573,4.825,-1.81,32.658,4.715,-2.123,32.696,-12.531,-5.005,-19.241,-12.531,-5.005,-19.241,1.373,1.543,11.602,11.567,5.891,-94.868,-47.824,2.835,-94.693,-45.574,-39.15,-190.199,-46.331,-39.389,-187.025,-47.824,23879708.0,3672113.75,22189158.0,3679380.25,30925694.0,4597551.5,29593268.0,4599640.0,2.947,1.208,
3,2015-09-14 15:39:52,2015-09-14 15:49:52,3.65,10.07,-5.33,-3.930000066757202,-3.680000066757202,-10.0,13.625,va_cs,False,False,True,1.664,49.494,1.373,11.602,-6.0,-1.340000033378601,0.009999999776482582,12.661,270.213,2.44,2015-09-14 15:37:34.164000+00:00,3,3.715,10.029,-5.369,11.375,49.494,1019,1051,2652,2684,3118,150.573,4.825,-1.81,32.658,4.715,-2.123,32.696,-12.531,-5.005,-19.241,-12.531,-5.005,-19.241,1.373,1.543,11.602,11.567,5.891,-94.868,-47.824,2.835,-94.693,-45.574,-39.15,-190.199,-46.331,-39.389,-187.025,-47.824,23879708.0,3672113.75,22189158.0,3679380.25,30925694.0,4597551.5,29593268.0,4599640.0,2.947,1.208,
3,2015-09-14 15:39:52,2015-09-14 15:49:52,3.65,10.07,-5.33,-3.930000066757202,-3.680000066757202,-10.0,4.325,bisection,False,False,True,1.664,49.494,1.373,11.602,-6.0,-1.340000033378601,0.009999999776482582,12.661,270.213,2.44,2015-09-14 15:37:34.164000+00:00,3,3.715,10.029,-5.369,11.375,49.494,1019,1051,2652,2684,3118,150.573,4.825,-1.81,32.658,4.715,-2.123,32.696,-12.531,-5.005,-19.241,-12.531,-5.005,-19.241,1.373,1.543,11.602,11.567,5.891,-94.868,-47.824,2.835,-94.693,-45.574,-39.15,-190.199,-46.331,-39.389,-187.025,-47.824,23879708.0,3672113.75,22189158.0,3679380.25,30925694.0,4597551.5,29593268.0,4599640.0,2.947,1.208,
3,2015-09-14 15:45:34,2015-09-14 15:55:34,3.6,10.1,-5.3,2.069999933242798,11.699999809265137,8.020000457763672,1.3,shear,False,False,True,2.67,80.442,1.845,12.702,-0.5799999833106995,-1.3700000047683716,-3.740000009536743,12.724,200.118,2.51,2015-09-14 15:43:34.169000+00:00,3,3.663,10.062,-5.338,11.39,80.442,3189,3221,3897,3929,3199,162.381,10.099,-22.35,14.884,10.272,-22.068,15.358,-8.945,18.161,-5.299,-8.945,18.161,-5.299,1.845,1.78,12.702,12.65,82.563,-115.385,34.62,83.038,-114.77,35.196,-9.655,-256.246,-133.426,-13.399,-257.854,-136.674,26095956.0,5154496.5,26231316.0,5147341.5,30069416.0,5070222.0,30256288.0,5067970.5,5.288,2.069,
3,2015-09-14 15:45:34,2015-09-14 15:55:34,3.6,10.1,-5.3,2.069999933242798,11.699999809265137,8.020000457763672,4.3,rx_en,False,False,True,2.67,80.442,1.845,12.702,-0.5799999833106995,-1.3700000047683716,-3.740000009536743,12.724,200.118,2.51,2015-09-14 15:43:34.169000+00:00,3,3.663,10.062,-5.338,11.39,80.442,3189,3221,3897,3929,3199,162.381,10.099,-22.35,14.884,10.272,-22.068,15.358,-8.945,18.161,-5.299,-8.945,18.161,-5.299,1.845,1.78,12.702,12.65,82.563,-115.385,34.62,83.038,-114.77,35.196,-9.655,-256.246,-133.426,-13.399,-257.854,-136.674,26095956.0,5154496.5,26231316.0,5147341.5,30069416.0,5070222.0,30256288.0,5067970.5,5.288,2.069,
3,2015-09-14 15:45:34,2015-09-14 15:55:34,3.6,10.1,-5.3,2.069999933242798,11.699999809265137,8.020000457763672,4.865,va_cs,False,False,True,2.67,80.442,1.845,12.702,-0.5799999833106995,-1.3700000047683716,-3.740000009536743,12.724,200.118,2.51,2015-09-14 15:43:34.169000+00:00,3,3.663,10.062,-5.338,11.39,80.442,3189,3221,3897,3929,3199,162.381,10.099,-22.35,14.884,10.272,-22.068,15.358,-8.945,18.161,-5.299,-8.945,18.161,-5.299,1.845,1.78,12.702,12.65,82.563,-115.385,34.62,83.038,-114.77,35.196,-9.655,-256.246,-133.426,-13.399,-257.854,-136.674,26095956.0,5154496.5,26231316.0,5147341.5,30069416.0,5070222.0,30256288.0,5067970.5,5.288,2.069,
3,2015-09-14 15:45:34,2015-09-14 15:55:34,3.6,10.1,-5.3,2.069999933242798,11.699999809265137,8.020000457763672,4.865,bisection,False,False,True,2.67,80.442,1.845,12.702,-0.5799999833106995,-1.3700000047683716,-3.740000009536743,12.724,200.118,2.51,2015-09-14 15:43:34.169000+00:00,3,3.663,10.062,-5.338,11.39,80.442,3189,3221,3897,3929,3199,162.381,10.099,-22.35,14.884,10.272,-22.068,15.358,-8.945,18.161,-5.299,-8.945,18.161,-5.299,1.845,1.78,12.702,12.65,82.563,-115.385,34.62,83.038,-114.77,35.196,-9.655,-256.246,-133.426,-13.399,-257.854,-136.674,26095956.0,5154496.5,26231316.0,5147341.5,30069416.0,5070222.0,30256288.0,5067970.5,5.288,2.069,
3,2015-09-14 15:48:43,2015-09-14 15:58:43,3.57,10.11,-5.28,1.6699999570846558,9.5600004196167,11.119999885559082,6.997,shear,False,False,True,2.286,55.618,1.845,14.135,-0.5799999833106995,3.5999999046325684,-3.5999999046325684,12.753,135.0,2.51,2015-09-14 15:51:04.175000+00:00,3,3.596,10.101,-5.298,11.406,55.618,2056,2088,3927,3959,3327,79.267,10.099,-22.35,14.884,10.272,-22.068,15.358,0.567,-14.106,-13.767,0.567,-14.106,-13.767,1.845,1.78,14.135,14.121,82.563,-115.385,34.62,83.038,-114.77,35.196,-70.837,-190.432,-98.39,-72.525,-189.946,-97.945,26095956.0,4879712.5,26231316.0,4861467.5,30069416.0,4395580.0,30256288.0,4386481.5,5.671,2.069,
3,2015-09-14 15:48:43,2015-09-14 15:58:43,3.57,10.11,-5.28,1.6699999570846558,9.5600004196167,11.119999885559082,6.15,rx_en,False,False,True,2.286,55.618,1.845,14.135,-0.5799999833106995,3.5999999046325684,-3.5999999046325684,12.753,135.0,2.51,2015-09-14 15:51:04.175000+00:00,3,3.596,10.101,-5.298,11.406,55.618,2056,2088,3927,3959,3327,79.267,10.099,-22.35,14.884,10.272,-22.068,15.358,0.567,-14.106,-13.767,0.567,-14.106,-13.767,1.845,1.78,14.135,14.121,82.563,-115.385,34.62,83.038,-114.77,35.196,-70.837,-190.432,-98.39,-72.525,-189.946,-97.945,26095956.0,4879712.5,26231316.0,4861467.5,30069416.0,4395580.0,30256288.0,4386481.5,5.671,2.069,
3,2015-09-14 15:48:43,2015-09-14 15:58:43,3.57,10.11,-5.28,1.6699999570846558,9.5600004196167,11.119999885559082,5.292,va_cs,False,False,True,2.286,55.618,1.845,14.135,-0.5799999833106995,3.5999999046325684,-3.5999999046325684,12.753,135.0,2.51,2015-09-14 15:51:04.175000+00:00,3,3.596,10.101,-5.298,11.406,55.618,2056,2088,3927,3959,3327,79.267,10.099,-22.35,14.884,10.272,-22.068,15.358,0.567,-14.106,-13.767,0.567,-14.106,-13.767,1.845,1.78,14.135,14.121,82.563,-115.385,34.62,83.038,-114.77,35.196,-70.837,-190.432,-98.39,-72.525,-189.946,-97.945,26095956.0,4879712.5,26231316.0,4861467.5,30069416.0,4395580.0,30256288.0,4386481.5,5.671,2.069,
3,2015-09-14 15:48:43,2015-09-14 15:58:43,3.57,10.11,-5.28,1.6699999570846558,9.5600004196167,11.119999885559082,5.28,bisection,False,False,True,2.286,55.618,1.845,14.135,-0.5799999833106995,3.5999999046325684,-3.5999999046325684,12.753,135.0,2.51,2015-09-14 15:51:04.175000+00:00,3,3.596,10.101,-5.298,11.406,55.618,2056,2088,3927,3959,3327,79.267,10.099,-22.35,14.884,10.272,-22.068,15.358,0.567,-14.106,-13.767,0.567,-14.106,-13.767,1.845,1.78,14.135,14.121,82.563,-115.385,34.62,83.038,-114.77,35.196,-70.837,-190.432,-98.39,-72.525,-189.946,-97.945,26095956.0,4879712.5,26231316.0,4861467.5,30069416.0,4395580.0,30256288.0,4386481.5,5.671,2.069,
3,2015-09-15 11:14:35,2015-09-15 11:24:35,5.6,7.94,-5.23,4.949999809265137,24.489999771118164,24.209999084472656,7.263,shear,False,False,True,2.246,50.647,1.198,12.271,-1.8799999952316284,4.380000114440918,-1.0399999618530273,4.416,103.31,2.36,2015-09-15 11:25:04.213000+00:00,3,5.575,7.991,-5.264,9.569,50.647,1363,1395,2262,2294,742,25.379,9.833,-23.134,30.947,9.972,-23.363,31.5,3.638,-26.903,14.761,3.638,-26.903,14.761,1.198,1.204,12.271,12.333,29.657,-155.215,-138.954,25.35,-153.917,-138.4,-24.909,-233.99,-410.292,-23.437,-230.492,-405.651,30499552.0,6213114.0,30221984.0,6337420.0,41144288.0,5445528.0,40806648.0,5357348.0,2.784,0.887,
3,2015-09-15 11:14:35,2015-09-15 11:24:35,5.6,7.94,-5.23,4.949999809265137,24.489999771118164,24.209999084472656,6.311,rx_en,False,False,True,2.246,50.647,1.198,12.271,-1.8799999952316284,4.380000114440918,-1.0399999618530273,4.416,103.31,2.36,2015-09-15 11:25:04.213000+00:00,3,5.575,7.991,-5.264,9.569,50.647,1363,1395,2262,2294,742,25.379,9.833,-23.134,30.947,9.972,-23.363,31.5,3.638,-26.903,14.761,3.638,-26.903,14.761,1.198,1.204,12.271,12.333,29.657,-155.215,-138.954,25.35,-153.917,-138.4,-24.909,-233.99,-410.292,-23.437,-230.492,-405.651,30499552.0,6213114.0,30221984.0,6337420.0,41144288.0,5445528.0,40806648.0,5357348.0,2.784,0.887,
