mms_spc_num,date_from,date_to,spc_pos_x,spc_pos_y,spc_pos_z,b_msh_x,b_msh_y,b_msh_z,r_rc,method_used,walen1,walen2,jet_detection,r_W,theta_W,jet_time,'np_median_msp,np_median_msh,b_imf_x,b_imf_y,b_imf_z,dipole,imf_clock_angle,p_dyn
3,2015-10-04 08:06:14,2015-10-04 08:16:14,8.13,5.59,-3.55,0.7699999809265137,20.309999465942383,2.3499999046325684,3.887,rx_en,False,False,True,0.962,63.394,2015-10-04 08:12:11.151744+00:00,1.14,4.202,-5.539999961853027,3.880000114440918,-6.119999885559082,-0.17474549215887858,147.6592368738644,1.04,
3,2015-10-04 08:06:14,2015-10-04 08:16:14,8.13,5.59,-3.55,0.7699999809265137,20.309999465942383,2.3499999046325684,4.934,va_cs,False,False,True,0.962,63.394,2015-10-04 08:12:11.151744+00:00,1.14,4.202,-5.539999961853027,3.880000114440918,-6.119999885559082,-0.17474549215887858,147.6592368738644,1.04,
3,2015-10-04 08:06:14,2015-10-04 08:16:14,8.13,5.59,-3.55,0.7699999809265137,20.309999465942383,2.3499999046325684,4.55,bisection,False,False,True,0.962,63.394,2015-10-04 08:12:11.151744+00:00,1.14,4.202,-5.539999961853027,3.880000114440918,-6.119999885559082,-0.17474549215887858,147.6592368738644,1.04,
3,2015-10-05 14:19:04,2015-10-05 14:29:04,6.66,8.35,-5.22,6.090000152587891,18.549999237060547,23.229999542236328,10.931,shear,False,False,True,2.801,42.377,2015-10-05 14:22:29.978566912+00:00,0.514,5.852,-2.299999952316284,3.7699999809265137,0.6700000166893005,0.05736045464790785,79.92267310114966,1.95,
3,2015-10-05 14:19:04,2015-10-05 14:29:04,6.66,8.35,-5.22,6.090000152587891,18.549999237060547,23.229999542236328,14.566,rx_en,False,False,True,2.801,42.377,2015-10-05 14:22:29.978566912+00:00,0.514,5.852,-2.299999952316284,3.7699999809265137,0.6700000166893005,0.05736045464790785,79.92267310114966,1.95,
3,2015-10-05 14:19:04,2015-10-05 14:29:04,6.66,8.35,-5.22,6.090000152587891,18.549999237060547,23.229999542236328,16.111,va_cs,False,False,True,2.801,42.377,2015-10-05 14:22:29.978566912+00:00,0.514,5.852,-2.299999952316284,3.7699999809265137,0.6700000166893005,0.05736045464790785,79.92267310114966,1.95,
3,2015-10-05 14:19:04,2015-10-05 14:29:04,6.66,8.35,-5.22,6.090000152587891,18.549999237060547,23.229999542236328,6.174,bisection,False,False,True,2.801,42.377,2015-10-05 14:22:29.978566912+00:00,0.514,5.852,-2.299999952316284,3.7699999809265137,0.6700000166893005,0.05736045464790785,79.92267310114966,1.95,
3,2015-10-06 14:19:44,2015-10-06 14:29:44,6.75,8.28,-5.18,-3.140000104904175,-11.40999984741211,-17.65999984741211,1.502,shear,False,True,True,2.366,33.83,2015-10-06 14:25:42.908527872+00:00,0.73,5.296,-2.240000009536743,-4.110000133514404,-1.6100000143051147,0.05080282556712355,248.63200339413623,1.9,
3,2015-10-06 14:19:44,2015-10-06 14:29:44,6.75,8.28,-5.18,-3.140000104904175,-11.40999984741211,-17.65999984741211,1.697,rx_en,False,True,True,2.366,33.83,2015-10-06 14:25:42.908527872+00:00,0.73,5.296,-2.240000009536743,-4.110000133514404,-1.6100000143051147,0.05080282556712355,248.63200339413623,1.9,
3,2015-10-06 14:19:44,2015-10-06 14:29:44,6.75,8.28,-5.18,-3.140000104904175,-11.40999984741211,-17.65999984741211,1.086,va_cs,False,True,True,2.366,33.83,2015-10-06 14:25:42.908527872+00:00,0.73,5.296,-2.240000009536743,-4.110000133514404,-1.6100000143051147,0.05080282556712355,248.63200339413623,1.9,
3,2015-10-06 14:19:44,2015-10-06 14:29:44,6.75,8.28,-5.18,-3.140000104904175,-11.40999984741211,-17.65999984741211,4.18,bisection,False,True,True,2.366,33.83,2015-10-06 14:25:42.908527872+00:00,0.73,5.296,-2.240000009536743,-4.110000133514404,-1.6100000143051147,0.05080282556712355,248.63200339413623,1.9,
3,2015-10-06 14:21:04,2015-10-06 14:31:04,6.74,8.29,-5.17,-2.869999885559082,-11.680000305175781,-15.600000381469727,1.506,shear,False,False,True,2.324,53.445,2015-10-06 14:26:54.384078976+00:00,0.628,8.591,-1.9199999570846558,-4.159999847412109,-1.600000023841858,0.051594031435122846,248.96248892731649,1.93,
3,2015-10-06 14:21:04,2015-10-06 14:31:04,6.74,8.29,-5.17,-2.869999885559082,-11.680000305175781,-15.600000381469727,1.683,rx_en,False,False,True,2.324,53.445,2015-10-06 14:26:54.384078976+00:00,0.628,8.591,-1.9199999570846558,-4.159999847412109,-1.600000023841858,0.051594031435122846,248.96248892731649,1.93,
3,2015-10-06 14:21:04,2015-10-06 14:31:04,6.74,8.29,-5.17,-2.869999885559082,-11.680000305175781,-15.600000381469727,2.054,va_cs,False,False,True,2.324,53.445,2015-10-06 14:26:54.384078976+00:00,0.628,8.591,-1.9199999570846558,-4.159999847412109,-1.600000023841858,0.051594031435122846,248.96248892731649,1.93,
3,2015-10-06 14:21:04,2015-10-06 14:31:04,6.74,8.29,-5.17,-2.869999885559082,-11.680000305175781,-15.600000381469727,4.17,bisection,False,False,True,2.324,53.445,2015-10-06 14:26:54.384078976+00:00,0.628,8.591,-1.9199999570846558,-4.159999847412109,-1.600000023841858,0.051594031435122846,248.96248892731649,1.93,
3,2015-10-06 14:30:14,2015-10-06 14:40:14,6.65,8.34,-5.15,10.15999984741211,-13.869999885559082,8.84000015258789,0.468,shear,False,False,True,2.617,36.794,2015-10-06 14:36:26.263482880+00:00,1.18,14.155,-1.4600000381469727,-3.109999895095825,-2.890000104904175,0.055021906432052896,227.09990033756273,1.77,
3,2015-10-06 14:30:14,2015-10-06 14:40:14,6.65,8.34,-5.15,10.15999984741211,-13.869999885559082,8.84000015258789,3.15,rx_en,False,False,True,2.617,36.794,2015-10-06 14:36:26.263482880+00:00,1.18,14.155,-1.4600000381469727,-3.109999895095825,-2.890000104904175,0.055021906432052896,227.09990033756273,1.77,
3,2015-10-06 14:30:14,2015-10-06 14:40:14,6.65,8.34,-5.15,10.15999984741211,-13.869999885559082,8.84000015258789,4.15,va_cs,False,False,True,2.617,36.794,2015-10-06 14:36:26.263482880+00:00,1.18,14.155,-1.4600000381469727,-3.109999895095825,-2.890000104904175,0.055021906432052896,227.09990033756273,1.77,
3,2015-10-06 14:30:14,2015-10-06 14:40:14,6.65,8.34,-5.15,10.15999984741211,-13.869999885559082,8.84000015258789,4.15,bisection,False,False,True,2.617,36.794,2015-10-06 14:36:26.263482880+00:00,1.18,14.155,-1.4600000381469727,-3.109999895095825,-2.890000104904175,0.055021906432052896,227.09990033756273,1.77,
3,2015-10-06 14:32:14,2015-10-06 14:42:14,6.64,8.35,-5.14,9.649999618530273,5.53000020980835,20.719999313354492,0.386,shear,False,False,True,2.617,36.794,2015-10-06 14:36:26.263482880+00:00,1.18,14.155,-1.3799999952316284,-2.0299999713897705,-2.9600000381469727,0.05575384542609154,214.39766093430663,1.79,
3,2015-10-06 14:32:14,2015-10-06 14:42:14,6.64,8.35,-5.14,9.649999618530273,5.53000020980835,20.719999313354492,3.246,rx_en,False,False,True,2.617,36.794,2015-10-06 14:36:26.263482880+00:00,1.18,14.155,-1.3799999952316284,-2.0299999713897705,-2.9600000381469727,0.05575384542609154,214.39766093430663,1.79,
3,2015-10-06 14:32:14,2015-10-06 14:42:14,6.64,8.35,-5.14,9.649999618530273,5.53000020980835,20.719999313354492,4.14,va_cs,False,False,True,2.617,36.794,2015-10-06 14:36:26.263482880+00:00,1.18,14.155,-1.3799999952316284,-2.0299999713897705,-2.9600000381469727,0.05575384542609154,214.39766093430663,1.79,
3,2015-10-06 14:32:14,2015-10-06 14:42:14,6.64,8.35,-5.14,9.649999618530273,5.53000020980835,20.719999313354492,4.14,bisection,False,False,True,2.617,36.794,2015-10-06 14:36:26.263482880+00:00,1.18,14.155,-1.3799999952316284,-2.0299999713897705,-2.9600000381469727,0.05575384542609154,214.39766093430663,1.79,
3,2015-10-06 14:37:04,2015-10-06 14:47:04,6.59,8.38,-5.12,7.949999809265137,12.989999771118164,25.579999923706055,6.424,shear,True,True,True,0.795,166.461,2015-10-06 14:42:17.191185408+00:00,2.42,10.141,-1.440000057220459,1.600000023841858,-4.239999771118164,0.05753559229886881,159.28879506797,1.78,
3,2015-10-06 14:37:04,2015-10-06 14:47:04,6.59,8.38,-5.12,7.949999809265137,12.989999771118164,25.579999923706055,5.266,rx_en,True,True,True,0.795,166.461,2015-10-06 14:42:17.191185408+00:00,2.42,10.141,-1.440000057220459,1.600000023841858,-4.239999771118164,0.05753559229886881,159.28879506797,1.78,
3,2015-10-06 14:37:04,2015-10-06 14:47:04,6.59,8.38,-5.12,7.949999809265137,12.989999771118164,25.579999923706055,4.843,va_cs,True,True,True,0.795,166.461,2015-10-06 14:42:17.191185408+00:00,2.42,10.141,-1.440000057220459,1.600000023841858,-4.239999771118164,0.05753559229886881,159.28879506797,1.78,
3,2015-10-06 14:37:04,2015-10-06 14:47:04,6.59,8.38,-5.12,7.949999809265137,12.989999771118164,25.579999923706055,4.895,bisection,True,True,True,0.795,166.461,2015-10-06 14:42:17.191185408+00:00,2.42,10.141,-1.440000057220459,1.600000023841858,-4.239999771118164,0.05753559229886881,159.28879506797,1.78,
3,2015-10-06 14:38:04,2015-10-06 14:48:04,6.58,8.38,-5.12,7.599999904632568,13.890000343322754,25.610000610351562,6.789,shear,True,True,True,0.795,166.461,2015-10-06 14:42:17.191185408+00:00,2.42,10.141,-1.5499999523162842,1.690000057220459,-4.239999771118164,0.05788364003337978,158.29173771330986,1.77,
3,2015-10-06 14:38:04,2015-10-06 14:48:04,6.58,8.38,-5.12,7.599999904632568,13.890000343322754,25.610000610351562,5.266,rx_en,True,True,True,0.795,166.461,2015-10-06 14:42:17.191185408+00:00,2.42,10.141,-1.5499999523162842,1.690000057220459,-4.239999771118164,0.05788364003337978,158.29173771330986,1.77,
3,2015-10-06 14:38:04,2015-10-06 14:48:04,6.58,8.38,-5.12,7.599999904632568,13.890000343322754,25.610000610351562,4.843,va_cs,True,True,True,0.795,166.461,2015-10-06 14:42:17.191185408+00:00,2.42,10.141,-1.5499999523162842,1.690000057220459,-4.239999771118164,0.05788364003337978,158.29173771330986,1.77,
3,2015-10-06 14:38:04,2015-10-06 14:48:04,6.58,8.38,-5.12,7.599999904632568,13.890000343322754,25.610000610351562,4.895,bisection,True,True,True,0.795,166.461,2015-10-06 14:42:17.191185408+00:00,2.42,10.141,-1.5499999523162842,1.690000057220459,-4.239999771118164,0.05788364003337978,158.29173771330986,1.77,
3,2015-10-06 14:38:44,2015-10-06 14:48:44,6.57,8.38,-5.12,7.579999923706055,13.899999618530273,24.6200008392334,6.789,shear,True,True,True,0.795,166.461,2015-10-06 14:42:17.191185408+00:00,2.42,10.141,-1.5499999523162842,1.690000057220459,-4.239999771118164,0.05788364003337978,158.29173771330986,1.77,
3,2015-10-06 14:38:44,2015-10-06 14:48:44,6.57,8.38,-5.12,7.579999923706055,13.899999618530273,24.6200008392334,5.266,rx_en,True,True,True,0.795,166.461,2015-10-06 14:42:17.191185408+00:00,2.42,10.141,-1.5499999523162842,1.690000057220459,-4.239999771118164,0.05788364003337978,158.29173771330986,1.77,
3,2015-10-06 14:38:44,2015-10-06 14:48:44,6.57,8.38,-5.12,7.579999923706055,13.899999618530273,24.6200008392334,4.843,va_cs,True,True,True,0.795,166.461,2015-10-06 14:42:17.191185408+00:00,2.42,10.141,-1.5499999523162842,1.690000057220459,-4.239999771118164,0.05788364003337978,158.29173771330986,1.77,
3,2015-10-06 14:38:44,2015-10-06 14:48:44,6.57,8.38,-5.12,7.579999923706055,13.899999618530273,24.6200008392334,4.895,bisection,True,True,True,0.795,166.461,2015-10-06 14:42:17.191185408+00:00,2.42,10.141,-1.5499999523162842,1.690000057220459,-4.239999771118164,0.05788364003337978,158.29173771330986,1.77,
3,2015-10-06 14:40:24,2015-10-06 14:50:24,6.56,8.39,-5.11,5.940000057220459,14.640000343322754,22.59000015258789,6.789,shear,False,True,True,3.347,67.103,2015-10-06 14:43:52.741916928+00:00,1.47,6.621,-1.5700000524520874,1.690000057220459,-4.329999923706055,0.058571378136213784,158.6792826468164,1.77,
3,2015-10-06 14:40:24,2015-10-06 14:50:24,6.56,8.39,-5.11,5.940000057220459,14.640000343322754,22.59000015258789,5.261,rx_en,False,True,True,3.347,67.103,2015-10-06 14:43:52.741916928+00:00,1.47,6.621,-1.5700000524520874,1.690000057220459,-4.329999923706055,0.058571378136213784,158.6792826468164,1.77,
3,2015-10-06 14:40:24,2015-10-06 14:50:24,6.56,8.39,-5.11,5.940000057220459,14.640000343322754,22.59000015258789,4.84,va_cs,False,True,True,3.347,67.103,2015-10-06 14:43:52.741916928+00:00,1.47,6.621,-1.5700000524520874,1.690000057220459,-4.329999923706055,0.058571378136213784,158.6792826468164,1.77,
3,2015-10-06 14:40:24,2015-10-06 14:50:24,6.56,8.39,-5.11,5.940000057220459,14.640000343322754,22.59000015258789,4.889,bisection,False,True,True,3.347,67.103,2015-10-06 14:43:52.741916928+00:00,1.47,6.621,-1.5700000524520874,1.690000057220459,-4.329999923706055,0.058571378136213784,158.6792826468164,1.77,
3,2015-10-08 06:35:54,2015-10-08 06:45:54,8.3,4.47,-2.49,10.979999542236328,37.0,39.90999984741211,0.939,shear,False,True,True,1.69,61.889,2015-10-08 06:41:15.612963584+00:00,0.855,2.277,-4.059999942779541,-1.1200000047683716,4.599999904632568,-0.24525088039534754,346.31597981393617,2.67,
3,2015-10-08 06:35:54,2015-10-08 06:45:54,8.3,4.47,-2.49,10.979999542236328,37.0,39.90999984741211,16.807,rx_en,False,True,True,1.69,61.889,2015-10-08 06:41:15.612963584+00:00,0.855,2.277,-4.059999942779541,-1.1200000047683716,4.599999904632568,-0.24525088039534754,346.31597981393617,2.67,
3,2015-10-08 06:35:54,2015-10-08 06:45:54,8.3,4.47,-2.49,10.979999542236328,37.0,39.90999984741211,17.079,va_cs,False,True,True,1.69,61.889,2015-10-08 06:41:15.612963584+00:00,0.855,2.277,-4.059999942779541,-1.1200000047683716,4.599999904632568,-0.24525088039534754,346.31597981393617,2.67,
3,2015-10-08 06:35:54,2015-10-08 06:45:54,8.3,4.47,-2.49,10.979999542236328,37.0,39.90999984741211,8.496,bisection,False,True,True,1.69,61.889,2015-10-08 06:41:15.612963584+00:00,0.855,2.277,-4.059999942779541,-1.1200000047683716,4.599999904632568,-0.24525088039534754,346.31597981393617,2.67,
3,2015-10-08 06:37:24,2015-10-08 06:47:24,8.31,4.48,-2.5,11.4399995803833,35.59000015258789,41.27000045776367,11.416,shear,False,False,True,1.701,61.401,2015-10-08 06:41:15.612963584+00:00,0.848,1.674,-4.300000190734863,-0.5799999833106995,4.28000020980835,-0.24449151566701297,352.3483661766246,2.62,
3,2015-10-08 06:37:24,2015-10-08 06:47:24,8.31,4.48,-2.5,11.4399995803833,35.59000015258789,41.27000045776367,16.731,rx_en,False,False,True,1.701,61.401,2015-10-08 06:41:15.612963584+00:00,0.848,1.674,-4.300000190734863,-0.5799999833106995,4.28000020980835,-0.24449151566701297,352.3483661766246,2.62,
3,2015-10-08 06:37:24,2015-10-08 06:47:24,8.31,4.48,-2.5,11.4399995803833,35.59000015258789,41.27000045776367,17.078,va_cs,False,False,True,1.701,61.401,2015-10-08 06:41:15.612963584+00:00,0.848,1.674,-4.300000190734863,-0.5799999833106995,4.28000020980835,-0.24449151566701297,352.3483661766246,2.62,
3,2015-10-08 06:37:24,2015-10-08 06:47:24,8.31,4.48,-2.5,11.4399995803833,35.59000015258789,41.27000045776367,5.776,bisection,False,False,True,1.701,61.401,2015-10-08 06:41:15.612963584+00:00,0.848,1.674,-4.300000190734863,-0.5799999833106995,4.28000020980835,-0.24449151566701297,352.3483661766246,2.62,
3,2015-10-08 07:35:04,2015-10-08 07:45:04,8.52,5.13,-3.17,-12.739999771118164,14.430000305175781,-13.75,4.67,shear,False,False,True,3.961,95.009,2015-10-08 07:40:29.438877952+00:00,2.84,4.043,-2.0199999809265137,2.9600000381469727,-2.200000047683716,-0.2179454635016233,126.55892471624075,3.19,
3,2015-10-08 07:35:04,2015-10-08 07:45:04,8.52,5.13,-3.17,-12.739999771118164,14.430000305175781,-13.75,4.477,rx_en,False,False,True,3.961,95.009,2015-10-08 07:40:29.438877952+00:00,2.84,4.043,-2.0199999809265137,2.9600000381469727,-2.200000047683716,-0.2179454635016233,126.55892471624075,3.19,
3,2015-10-08 07:35:04,2015-10-08 07:45:04,8.52,5.13,-3.17,-12.739999771118164,14.430000305175781,-13.75,4.963,va_cs,False,False,True,3.961,95.009,2015-10-08 07:40:29.438877952+00:00,2.84,4.043,-2.0199999809265137,2.9600000381469727,-2.200000047683716,-0.2179454635016233,126.55892471624075,3.19,
3,2015-10-08 07:35:04,2015-10-08 07:45:04,8.52,5.13,-3.17,-12.739999771118164,14.430000305175781,-13.75,4.75,bisection,False,False,True,3.961,95.009,2015-10-08 07:40:29.438877952+00:00,2.84,4.043,-2.0199999809265137,2.9600000381469727,-2.200000047683716,-0.2179454635016233,126.55892471624075,3.19,
3,2015-10-08 15:55:14,2015-10-08 16:05:14,5.95,8.53,-4.66,-6.210000038146973,14.819999694824219,-1.7100000381469727,5.392,shear,False,True,True,1.797,148.264,2015-10-08 16:02:03.264678528+00:00,2.54,5.565,-3.5,-0.25999999046325684,-3.0999999046325684,0.06260673978591151,184.7100114804144,2.31,
3,2015-10-08 15:55:14,2015-10-08 16:05:14,5.95,8.53,-4.66,-6.210000038146973,14.819999694824219,-1.7100000381469727,3.966,rx_en,False,True,True,1.797,148.264,2015-10-08 16:02:03.264678528+00:00,2.54,5.565,-3.5,-0.25999999046325684,-3.0999999046325684,0.06260673978591151,184.7100114804144,2.31,
3,2015-10-08 15:55:14,2015-10-08 16:05:14,5.95,8.53,-4.66,-6.210000038146973,14.819999694824219,-1.7100000381469727,4.524,va_cs,False,True,True,1.797,148.264,2015-10-08 16:02:03.264678528+00:00,2.54,5.565,-3.5,-0.25999999046325684,-3.0999999046325684,0.06260673978591151,184.7100114804144,2.31,
3,2015-10-08 15:55:14,2015-10-08 16:05:14,5.95,8.53,-4.66,-6.210000038146973,14.819999694824219,-1.7100000381469727,4.66,bisection,False,True,True,1.797,148.264,2015-10-08 16:02:03.264678528+00:00,2.54,5.565,-3.5,-0.25999999046325684,-3.0999999046325684,0.06260673978591151,184.7100114804144,2.31,
3,2015-10-08 16:00:54,2015-10-08 16:10:54,5.88,8.54,-4.63,-2.4600000381469727,23.6299991607666,11.15999984741211,7.831,shear,False,False,True,0.773,90.374,2015-10-08 16:06:13.316622976+00:00,1.51,4.071,-4.260000228881836,-0.4399999976158142,-2.299999952316284,0.06313886456660903,190.68717832498427,2.15,
3,2015-10-08 16:00:54,2015-10-08 16:10:54,5.88,8.54,-4.63,-2.4600000381469727,23.6299991607666,11.15999984741211,3.371,rx_en,False,False,True,0.773,90.374,2015-10-08 16:06:13.316622976+00:00,1.51,4.071,-4.260000228881836,-0.4399999976158142,-2.299999952316284,0.06313886456660903,190.68717832498427,2.15,
3,2015-10-08 16:00:54,2015-10-08 16:10:54,5.88,8.54,-4.63,-2.4600000381469727,23.6299991607666,11.15999984741211,4.499,va_cs,False,False,True,0.773,90.374,2015-10-08 16:06:13.316622976+00:00,1.51,4.071,-4.260000228881836,-0.4399999976158142,-2.299999952316284,0.06313886456660903,190.68717832498427,2.15,
3,2015-10-08 16:00:54,2015-10-08 16:10:54,5.88,8.54,-4.63,-2.4600000381469727,23.6299991607666,11.15999984741211,4.744,bisection,False,False,True,0.773,90.374,2015-10-08 16:06:13.316622976+00:00,1.51,4.071,-4.260000228881836,-0.4399999976158142,-2.299999952316284,0.06313886456660903,190.68717832498427,2.15,
3,2015-10-08 16:08:34,2015-10-08 16:18:34,5.79,8.56,-4.58,5.199999809265137,16.799999237060547,16.719999313354492,11.134,shear,False,False,True,3.936,81.537,2015-10-08 16:11:44.894198528+00:00,0.371,5.275,-2.5999999046325684,4.070000171661377,0.1599999964237213,0.06382649886087287,87.68131720579892,1.87,
3,2015-10-08 16:08:34,2015-10-08 16:18:34,5.79,8.56,-4.58,5.199999809265137,16.799999237060547,16.719999313354492,7.663,rx_en,False,False,True,3.936,81.537,2015-10-08 16:11:44.894198528+00:00,0.371,5.275,-2.5999999046325684,4.070000171661377,0.1599999964237213,0.06382649886087287,87.68131720579892,1.87,
3,2015-10-08 16:08:34,2015-10-08 16:18:34,5.79,8.56,-4.58,5.199999809265137,16.799999237060547,16.719999313354492,15.521,va_cs,False,False,True,3.936,81.537,2015-10-08 16:11:44.894198528+00:00,0.371,5.275,-2.5999999046325684,4.070000171661377,0.1599999964237213,0.06382649886087287,87.68131720579892,1.87,
3,2015-10-08 16:08:34,2015-10-08 16:18:34,5.79,8.56,-4.58,5.199999809265137,16.799999237060547,16.719999313354492,4.895,bisection,False,False,True,3.936,81.537,2015-10-08 16:11:44.894198528+00:00,0.371,5.275,-2.5999999046325684,4.070000171661377,0.1599999964237213,0.06382649886087287,87.68131720579892,1.87,
3,2015-10-08 16:33:14,2015-10-08 16:43:14,5.5,8.61,-4.42,2.630000114440918,22.8799991607666,13.029999732971191,3.42,shear,False,True,True,0.791,126.001,2015-10-08 16:39:16.032056448+00:00,1.27,2.964,-0.6000000238418579,0.3499999940395355,-5.449999809265137,0.0646686222057737,176.32549983927288,2.11,
3,2015-10-08 16:33:14,2015-10-08 16:43:14,5.5,8.61,-4.42,2.630000114440918,22.8799991607666,13.029999732971191,4.42,rx_en,False,True,True,0.791,126.001,2015-10-08 16:39:16.032056448+00:00,1.27,2.964,-0.6000000238418579,0.3499999940395355,-5.449999809265137,0.0646686222057737,176.32549983927288,2.11,
3,2015-10-08 16:33:14,2015-10-08 16:43:14,5.5,8.61,-4.42,2.630000114440918,22.8799991607666,13.029999732971191,4.33,va_cs,False,True,True,0.791,126.001,2015-10-08 16:39:16.032056448+00:00,1.27,2.964,-0.6000000238418579,0.3499999940395355,-5.449999809265137,0.0646686222057737,176.32549983927288,2.11,
3,2015-10-08 16:33:14,2015-10-08 16:43:14,5.5,8.61,-4.42,2.630000114440918,22.8799991607666,13.029999732971191,4.33,bisection,False,True,True,0.791,126.001,2015-10-08 16:39:16.032056448+00:00,1.27,2.964,-0.6000000238418579,0.3499999940395355,-5.449999809265137,0.0646686222057737,176.32549983927288,2.11,
3,2015-10-08 16:34:44,2015-10-08 16:44:44,5.48,8.61,-4.41,-1.649999976158142,19.899999618530273,10.100000381469727,3.412,shear,False,True,True,0.791,126.001,2015-10-08 16:39:16.032056448+00:00,1.27,2.964,-0.6800000071525574,0.3499999940395355,-5.440000057220459,0.06466099931852798,176.31876527275125,2.09,
3,2015-10-08 16:34:44,2015-10-08 16:44:44,5.48,8.61,-4.41,-1.649999976158142,19.899999618530273,10.100000381469727,4.41,rx_en,False,True,True,0.791,126.001,2015-10-08 16:39:16.032056448+00:00,1.27,2.964,-0.6800000071525574,0.3499999940395355,-5.440000057220459,0.06466099931852798,176.31876527275125,2.09,
3,2015-10-08 16:34:44,2015-10-08 16:44:44,5.48,8.61,-4.41,-1.649999976158142,19.899999618530273,10.100000381469727,4.41,va_cs,False,True,True,0.791,126.001,2015-10-08 16:39:16.032056448+00:00,1.27,2.964,-0.6800000071525574,0.3499999940395355,-5.440000057220459,0.06466099931852798,176.31876527275125,2.09,
3,2015-10-08 16:34:44,2015-10-08 16:44:44,5.48,8.61,-4.41,-1.649999976158142,19.899999618530273,10.100000381469727,4.321,bisection,False,True,True,0.791,126.001,2015-10-08 16:39:16.032056448+00:00,1.27,2.964,-0.6800000071525574,0.3499999940395355,-5.440000057220459,0.06466099931852798,176.31876527275125,2.09,
3,2015-10-09 06:43:04,2015-10-09 06:53:04,8.45,4.53,-2.57,23.649999618530273,27.59000015258789,44.369998931884766,16.402,shear,False,False,True,nan,nan,2015-10-08 16:02:03.264678528+00:00,2.54,5.565,-3.759999990463257,1.0,1.3600000143051147,-0.24865346788469125,36.189859770150115,2.18,
3,2015-10-09 06:43:04,2015-10-09 06:53:04,8.45,4.53,-2.57,23.649999618530273,27.59000015258789,44.369998931884766,16.594,rx_en,False,False,True,nan,nan,2015-10-08 16:02:03.264678528+00:00,2.54,5.565,-3.759999990463257,1.0,1.3600000143051147,-0.24865346788469125,36.189859770150115,2.18,
3,2015-10-09 06:43:04,2015-10-09 06:53:04,8.45,4.53,-2.57,23.649999618530273,27.59000015258789,44.369998931884766,17.083,va_cs,False,False,True,nan,nan,2015-10-08 16:02:03.264678528+00:00,2.54,5.565,-3.759999990463257,1.0,1.3600000143051147,-0.24865346788469125,36.189859770150115,2.18,
3,2015-10-09 06:43:04,2015-10-09 06:53:04,8.45,4.53,-2.57,23.649999618530273,27.59000015258789,44.369998931884766,16.044,bisection,False,False,True,nan,nan,2015-10-08 16:02:03.264678528+00:00,2.54,5.565,-3.759999990463257,1.0,1.3600000143051147,-0.24865346788469125,36.189859770150115,2.18,
3,2015-10-09 06:59:24,2015-10-09 07:09:24,8.52,4.71,-2.75,20.459999084472656,23.31999969482422,42.150001525878906,15.796,shear,False,False,True,nan,nan,2015-10-08 16:06:13.316622976+00:00,1.51,4.071,-3.490000009536743,1.399999976158142,1.1200000047683716,-0.2419110572862881,51.365242369976144,1.76,
3,2015-10-09 06:59:24,2015-10-09 07:09:24,8.52,4.71,-2.75,20.459999084472656,23.31999969482422,42.150001525878906,16.658,rx_en,False,False,True,nan,nan,2015-10-08 16:06:13.316622976+00:00,1.51,4.071,-3.490000009536743,1.399999976158142,1.1200000047683716,-0.2419110572862881,51.365242369976144,1.76,
3,2015-10-09 06:59:24,2015-10-09 07:09:24,8.52,4.71,-2.75,20.459999084472656,23.31999969482422,42.150001525878906,17.06,va_cs,False,False,True,nan,nan,2015-10-08 16:06:13.316622976+00:00,1.51,4.071,-3.490000009536743,1.399999976158142,1.1200000047683716,-0.2419110572862881,51.365242369976144,1.76,
3,2015-10-09 06:59:24,2015-10-09 07:09:24,8.52,4.71,-2.75,20.459999084472656,23.31999969482422,42.150001525878906,10.943,bisection,False,False,True,nan,nan,2015-10-08 16:06:13.316622976+00:00,1.51,4.071,-3.490000009536743,1.399999976158142,1.1200000047683716,-0.2419110572862881,51.365242369976144,1.76,
3,2015-10-09 08:10:34,2015-10-09 08:20:34,8.7,5.43,-3.53,16.170000076293945,13.890000343322754,40.31999969482422,17.046,shear,False,False,True,nan,nan,2015-10-08 16:11:44.894198528+00:00,0.371,5.275,-3.809999942779541,0.3199999928474426,1.8600000143051147,-0.2046178841688287,9.761774663673924,1.97,
3,2015-10-09 08:10:34,2015-10-09 08:20:34,8.7,5.43,-3.53,16.170000076293945,13.890000343322754,40.31999969482422,16.908,rx_en,False,False,True,nan,nan,2015-10-08 16:11:44.894198528+00:00,0.371,5.275,-3.809999942779541,0.3199999928474426,1.8600000143051147,-0.2046178841688287,9.761774663673924,1.97,
3,2015-10-09 08:10:34,2015-10-09 08:20:34,8.7,5.43,-3.53,16.170000076293945,13.890000343322754,40.31999969482422,17.046,va_cs,False,False,True,nan,nan,2015-10-08 16:11:44.894198528+00:00,0.371,5.275,-3.809999942779541,0.3199999928474426,1.8600000143051147,-0.2046178841688287,9.761774663673924,1.97,
3,2015-10-09 08:10:34,2015-10-09 08:20:34,8.7,5.43,-3.53,16.170000076293945,13.890000343322754,40.31999969482422,16.37,bisection,False,False,True,nan,nan,2015-10-08 16:11:44.894198528+00:00,0.371,5.275,-3.809999942779541,0.3199999928474426,1.8600000143051147,-0.2046178841688287,9.761774663673924,1.97,
