mms_spc_num,date_from,date_to,spc_pos_x,spc_pos_y,spc_pos_z,b_msh_x,b_msh_y,b_msh_z,r_rc,method_used,walen1,walen2,jet_detection,r_W,theta_W,np_median_msp,np_median_msh,b_imf_x,b_imf_y,b_imf_z,dipole,imf_clock_angle,p_dyn,Date,Probe,x_gsm,y_gsm,z_gsm,r_spc,theta_w,ind_min_msp,ind_max_msp,ind_min_msh,ind_max_msh,angle_b_lmn_vec_msp_msh_median,b_lmn_vec_msp_mean_n,b_lmn_vec_msp_mean_m,b_lmn_vec_msp_mean_l,b_lmn_vec_msp_median_n,b_lmn_vec_msp_median_m,b_lmn_vec_msp_median_l,b_lmn_vec_msh_mean_n,b_lmn_vec_msh_mean_m,b_lmn_vec_msh_mean_l,b_lmn_vec_msh_median_n,b_lmn_vec_msh_median_m,b_lmn_vec_msh_median_l,np_msp_median,np_msp_mean,np_msh_median,np_msh_mean,vp_lmn_vec_msp_mean_n,vp_lmn_vec_msp_mean_m,vp_lmn_vec_msp_mean_l,vp_lmn_vec_msp_median_n,vp_lmn_vec_msp_median_m,vp_lmn_vec_msp_median_l,vp_lmn_vec_msh_mean_n,vp_lmn_vec_msh_mean_m,vp_lmn_vec_msh_mean_l,vp_lmn_vec_msh_median_n,vp_lmn_vec_msh_median_m,vp_lmn_vec_msh_median_l,tp_para_msp_median,tp_para_msh_median,tp_para_msp_mean,tp_para_msh_mean,tp_perp_msp_median,tp_perp_msh_median,tp_perp_msp_mean,tp_perp_msh_mean,beta_msh_mean,beta_msp_mean
3,2015-09-25 09:52:31,2015-09-25 10:02:31,7.07,6.91,-4.65,2.0899999141693115,-11.699999809265137,-15.640000343322754,5.392,va_cs,False,False,True,4.177,127.943,0.853,35.716,4.980000019073486,-1.9600000381469727,-2.759999990463257,-2.657,215.36,2.41,2015-09-25 09:53:24.203000+00:00,3,7.074,6.868,-4.617,8.276,127.943,102,135,976,1042,161.352,5.315,-15.031,30.157,5.417,-15.012,30.156,3.943,16.72,-24.193,3.943,16.72,-24.193,0.853,0.861,35.716,35.633,1.562,-45.133,-72.669,-1.784,-48.452,-71.906,-86.346,-200.548,-67.672,-91.341,-193.069,-62.3,51424100.0,2156488.0,51832512.0,2215087.25,66448448.0,2282631.25,66772340.0,2302410.0,3.127,1.459,
3,2015-09-25 09:52:31,2015-09-25 10:02:31,7.07,6.91,-4.65,2.0899999141693115,-11.699999809265137,-15.640000343322754,3.888,bisection,False,False,True,4.177,127.943,0.853,35.716,4.980000019073486,-1.9600000381469727,-2.759999990463257,-2.657,215.36,2.41,2015-09-25 09:53:24.203000+00:00,3,7.074,6.868,-4.617,8.276,127.943,102,135,976,1042,161.352,5.315,-15.031,30.157,5.417,-15.012,30.156,3.943,16.72,-24.193,3.943,16.72,-24.193,0.853,0.861,35.716,35.633,1.562,-45.133,-72.669,-1.784,-48.452,-71.906,-86.346,-200.548,-67.672,-91.341,-193.069,-62.3,51424100.0,2156488.0,51832512.0,2215087.25,66448448.0,2282631.25,66772340.0,2302410.0,3.127,1.459,
3,2015-09-25 12:06:19,2015-09-25 12:16:19,6.54,8.05,-5.5,2.4200000762939453,7.800000190734863,1.5,8.716,shear,False,False,True,0.285,106.27,0.522,11.714,-0.019999999552965164,3.819999933242798,1.5399999618530273,2.818,68.044,2.54,2015-09-25 12:10:34.217000+00:00,3,6.545,8.045,-5.495,9.742,106.27,833,866,1877,1943,128.667,20.007,-14.507,10.341,20.066,-14.426,10.353,0.258,4.664,-2.848,0.258,4.664,-2.848,0.522,0.524,11.714,11.488,217.412,83.292,-94.84,215.071,84.985,-94.044,-54.191,-246.41,-221.131,-54.052,-246.709,-227.453,57246808.0,3754171.0,58079444.0,3940281.25,71410240.0,3933085.5,69786152.0,3892948.5,41.363,1.571,
3,2015-09-25 12:06:19,2015-09-25 12:16:19,6.54,8.05,-5.5,2.4200000762939453,7.800000190734863,1.5,9.509,rx_en,False,False,True,0.285,106.27,0.522,11.714,-0.019999999552965164,3.819999933242798,1.5399999618530273,2.818,68.044,2.54,2015-09-25 12:10:34.217000+00:00,3,6.545,8.045,-5.495,9.742,106.27,833,866,1877,1943,128.667,20.007,-14.507,10.341,20.066,-14.426,10.353,0.258,4.664,-2.848,0.258,4.664,-2.848,0.522,0.524,11.714,11.488,217.412,83.292,-94.84,215.071,84.985,-94.044,-54.191,-246.41,-221.131,-54.052,-246.709,-227.453,57246808.0,3754171.0,58079444.0,3940281.25,71410240.0,3933085.5,69786152.0,3892948.5,41.363,1.571,
3,2015-09-25 12:06:19,2015-09-25 12:16:19,6.54,8.05,-5.5,2.4200000762939453,7.800000190734863,1.5,9.383,va_cs,False,False,True,0.285,106.27,0.522,11.714,-0.019999999552965164,3.819999933242798,1.5399999618530273,2.818,68.044,2.54,2015-09-25 12:10:34.217000+00:00,3,6.545,8.045,-5.495,9.742,106.27,833,866,1877,1943,128.667,20.007,-14.507,10.341,20.066,-14.426,10.353,0.258,4.664,-2.848,0.258,4.664,-2.848,0.522,0.524,11.714,11.488,217.412,83.292,-94.84,215.071,84.985,-94.044,-54.191,-246.41,-221.131,-54.052,-246.709,-227.453,57246808.0,3754171.0,58079444.0,3940281.25,71410240.0,3933085.5,69786152.0,3892948.5,41.363,1.571,
3,2015-09-25 12:06:19,2015-09-25 12:16:19,6.54,8.05,-5.5,2.4200000762939453,7.800000190734863,1.5,8.276,bisection,False,False,True,0.285,106.27,0.522,11.714,-0.019999999552965164,3.819999933242798,1.5399999618530273,2.818,68.044,2.54,2015-09-25 12:10:34.217000+00:00,3,6.545,8.045,-5.495,9.742,106.27,833,866,1877,1943,128.667,20.007,-14.507,10.341,20.066,-14.426,10.353,0.258,4.664,-2.848,0.258,4.664,-2.848,0.522,0.524,11.714,11.488,217.412,83.292,-94.84,215.071,84.985,-94.044,-54.191,-246.41,-221.131,-54.052,-246.709,-227.453,57246808.0,3754171.0,58079444.0,3940281.25,71410240.0,3933085.5,69786152.0,3892948.5,41.363,1.571,
3,2015-09-26 15:02:56,2015-09-26 15:12:56,5.36,9.19,-5.36,5.510000228881836,12.619999885559082,15.829999923706055,8.664,shear,True,True,True,2.876,119.267,1.883,19.2,3.0799999237060547,-2.200000047683716,2.799999952316284,7.559,321.73,1.8,2015-09-26 15:06:34.079000+00:00,3,5.369,9.187,-5.365,10.639,119.267,1890,1923,1151,1217,99.757,1.743,-14.448,25.547,1.831,-14.297,25.475,4.877,15.791,5.141,4.877,15.791,5.141,1.883,1.853,19.2,19.023,37.527,-78.66,-71.042,37.173,-77.93,-75.724,-0.696,-178.982,-121.203,3.236,-183.271,-125.81,17602750.0,2534363.25,17498098.0,2560466.0,23260060.0,3044612.25,23278512.0,3082300.25,6.173,1.444,
3,2015-09-26 15:02:56,2015-09-26 15:12:56,5.36,9.19,-5.36,5.510000228881836,12.619999885559082,15.829999923706055,7.119,rx_en,True,True,True,2.876,119.267,1.883,19.2,3.0799999237060547,-2.200000047683716,2.799999952316284,7.559,321.73,1.8,2015-09-26 15:06:34.079000+00:00,3,5.369,9.187,-5.365,10.639,119.267,1890,1923,1151,1217,99.757,1.743,-14.448,25.547,1.831,-14.297,25.475,4.877,15.791,5.141,4.877,15.791,5.141,1.883,1.853,19.2,19.023,37.527,-78.66,-71.042,37.173,-77.93,-75.724,-0.696,-178.982,-121.203,3.236,-183.271,-125.81,17602750.0,2534363.25,17498098.0,2560466.0,23260060.0,3044612.25,23278512.0,3082300.25,6.173,1.444,
3,2015-09-26 15:02:56,2015-09-26 15:12:56,5.36,9.19,-5.36,5.510000228881836,12.619999885559082,15.829999923706055,9.348,va_cs,True,True,True,2.876,119.267,1.883,19.2,3.0799999237060547,-2.200000047683716,2.799999952316284,7.559,321.73,1.8,2015-09-26 15:06:34.079000+00:00,3,5.369,9.187,-5.365,10.639,119.267,1890,1923,1151,1217,99.757,1.743,-14.448,25.547,1.831,-14.297,25.475,4.877,15.791,5.141,4.877,15.791,5.141,1.883,1.853,19.2,19.023,37.527,-78.66,-71.042,37.173,-77.93,-75.724,-0.696,-178.982,-121.203,3.236,-183.271,-125.81,17602750.0,2534363.25,17498098.0,2560466.0,23260060.0,3044612.25,23278512.0,3082300.25,6.173,1.444,
3,2015-09-26 15:02:56,2015-09-26 15:12:56,5.36,9.19,-5.36,5.510000228881836,12.619999885559082,15.829999923706055,7.097,bisection,True,True,True,2.876,119.267,1.883,19.2,3.0799999237060547,-2.200000047683716,2.799999952316284,7.559,321.73,1.8,2015-09-26 15:06:34.079000+00:00,3,5.369,9.187,-5.365,10.639,119.267,1890,1923,1151,1217,99.757,1.743,-14.448,25.547,1.831,-14.297,25.475,4.877,15.791,5.141,4.877,15.791,5.141,1.883,1.853,19.2,19.023,37.527,-78.66,-71.042,37.173,-77.93,-75.724,-0.696,-178.982,-121.203,3.236,-183.271,-125.81,17602750.0,2534363.25,17498098.0,2560466.0,23260060.0,3044612.25,23278512.0,3082300.25,6.173,1.444,
3,2015-09-27 11:36:26,2015-09-27 11:46:26,6.93,7.72,-5.35,8.699999809265137,14.210000038146973,28.329999923706055,3.879,shear,False,False,True,7.112,102.955,0.992,15.44,0.25999999046325684,-5.050000190734863,1.8799999952316284,0.893,290.419,1.8,2015-09-27 11:41:04.112000+00:00,3,6.934,7.718,-5.349,9.39,102.955,28,61,908,974,84.72,8.63,-9.696,39.803,8.854,-10.049,39.808,3.874,22.241,7.049,3.874,22.241,7.049,0.992,0.992,15.44,15.048,37.782,-18.015,-35.533,38.308,-18.27,-35.843,-13.866,-126.557,-104.862,-11.444,-128.196,-109.554,23123968.0,2976354.0,23181754.0,2993225.75,27622482.0,3497115.25,27457270.0,3506061.0,2.684,0.483,
3,2015-09-27 11:36:26,2015-09-27 11:46:26,6.93,7.72,-5.35,8.699999809265137,14.210000038146973,28.329999923706055,5.853,rx_en,False,False,True,7.112,102.955,0.992,15.44,0.25999999046325684,-5.050000190734863,1.8799999952316284,0.893,290.419,1.8,2015-09-27 11:41:04.112000+00:00,3,6.934,7.718,-5.349,9.39,102.955,28,61,908,974,84.72,8.63,-9.696,39.803,8.854,-10.049,39.808,3.874,22.241,7.049,3.874,22.241,7.049,0.992,0.992,15.44,15.048,37.782,-18.015,-35.533,38.308,-18.27,-35.843,-13.866,-126.557,-104.862,-11.444,-128.196,-109.554,23123968.0,2976354.0,23181754.0,2993225.75,27622482.0,3497115.25,27457270.0,3506061.0,2.684,0.483,
3,2015-09-27 11:36:26,2015-09-27 11:46:26,6.93,7.72,-5.35,8.699999809265137,14.210000038146973,28.329999923706055,7.385,va_cs,False,False,True,7.112,102.955,0.992,15.44,0.25999999046325684,-5.050000190734863,1.8799999952316284,0.893,290.419,1.8,2015-09-27 11:41:04.112000+00:00,3,6.934,7.718,-5.349,9.39,102.955,28,61,908,974,84.72,8.63,-9.696,39.803,8.854,-10.049,39.808,3.874,22.241,7.049,3.874,22.241,7.049,0.992,0.992,15.44,15.048,37.782,-18.015,-35.533,38.308,-18.27,-35.843,-13.866,-126.557,-104.862,-11.444,-128.196,-109.554,23123968.0,2976354.0,23181754.0,2993225.75,27622482.0,3497115.25,27457270.0,3506061.0,2.684,0.483,
3,2015-09-27 11:36:26,2015-09-27 11:46:26,6.93,7.72,-5.35,8.699999809265137,14.210000038146973,28.329999923706055,4.101,bisection,False,False,True,7.112,102.955,0.992,15.44,0.25999999046325684,-5.050000190734863,1.8799999952316284,0.893,290.419,1.8,2015-09-27 11:41:04.112000+00:00,3,6.934,7.718,-5.349,9.39,102.955,28,61,908,974,84.72,8.63,-9.696,39.803,8.854,-10.049,39.808,3.874,22.241,7.049,3.874,22.241,7.049,0.992,0.992,15.44,15.048,37.782,-18.015,-35.533,38.308,-18.27,-35.843,-13.866,-126.557,-104.862,-11.444,-128.196,-109.554,23123968.0,2976354.0,23181754.0,2993225.75,27622482.0,3497115.25,27457270.0,3506061.0,2.684,0.483,
3,2015-10-01 17:17:20,2015-10-01 17:27:20,4.43,9.24,-4.4,2.5399999618530273,11.800000190734863,24.670000076293945,3.4,shear,True,True,True,1.41,157.286,1.061,22.674,-3.0199999809265137,-2.700000047683716,-8.770000457763672,6.224,197.142,2.69,2015-10-01 17:21:04.220000+00:00,3,4.447,9.235,-4.411,10.234,157.286,438,471,145,211,165.778,7.985,-7.548,37.064,8.184,-7.726,37.04,-5.369,-1.368,-32.656,-5.369,-1.368,-32.656,1.061,1.061,22.674,23.04,4.249,-13.68,-32.956,3.641,-19.004,-31.648,19.519,-238.35,-51.493,19.666,-237.545,-50.199,54016044.0,1857968.25,53989892.0,1867743.375,58835976.0,2263653.0,59490228.0,2250579.0,1.419,1.376,
3,2015-10-01 17:17:20,2015-10-01 17:27:20,4.43,9.24,-4.4,2.5399999618530273,11.800000190734863,24.670000076293945,3.4,rx_en,True,True,True,1.41,157.286,1.061,22.674,-3.0199999809265137,-2.700000047683716,-8.770000457763672,6.224,197.142,2.69,2015-10-01 17:21:04.220000+00:00,3,4.447,9.235,-4.411,10.234,157.286,438,471,145,211,165.778,7.985,-7.548,37.064,8.184,-7.726,37.04,-5.369,-1.368,-32.656,-5.369,-1.368,-32.656,1.061,1.061,22.674,23.04,4.249,-13.68,-32.956,3.641,-19.004,-31.648,19.519,-238.35,-51.493,19.666,-237.545,-50.199,54016044.0,1857968.25,53989892.0,1867743.375,58835976.0,2263653.0,59490228.0,2250579.0,1.419,1.376,
3,2015-10-01 17:17:20,2015-10-01 17:27:20,4.43,9.24,-4.4,2.5399999618530273,11.800000190734863,24.670000076293945,1.937,va_cs,True,True,True,1.41,157.286,1.061,22.674,-3.0199999809265137,-2.700000047683716,-8.770000457763672,6.224,197.142,2.69,2015-10-01 17:21:04.220000+00:00,3,4.447,9.235,-4.411,10.234,157.286,438,471,145,211,165.778,7.985,-7.548,37.064,8.184,-7.726,37.04,-5.369,-1.368,-32.656,-5.369,-1.368,-32.656,1.061,1.061,22.674,23.04,4.249,-13.68,-32.956,3.641,-19.004,-31.648,19.519,-238.35,-51.493,19.666,-237.545,-50.199,54016044.0,1857968.25,53989892.0,1867743.375,58835976.0,2263653.0,59490228.0,2250579.0,1.419,1.376,
3,2015-10-01 17:17:20,2015-10-01 17:27:20,4.43,9.24,-4.4,2.5399999618530273,11.800000190734863,24.670000076293945,5.4,bisection,True,True,True,1.41,157.286,1.061,22.674,-3.0199999809265137,-2.700000047683716,-8.770000457763672,6.224,197.142,2.69,2015-10-01 17:21:04.220000+00:00,3,4.447,9.235,-4.411,10.234,157.286,438,471,145,211,165.778,7.985,-7.548,37.064,8.184,-7.726,37.04,-5.369,-1.368,-32.656,-5.369,-1.368,-32.656,1.061,1.061,22.674,23.04,4.249,-13.68,-32.956,3.641,-19.004,-31.648,19.519,-238.35,-51.493,19.666,-237.545,-50.199,54016044.0,1857968.25,53989892.0,1867743.375,58835976.0,2263653.0,59490228.0,2250579.0,1.419,1.376,
3,2015-10-01 17:38:20,2015-10-01 17:48:20,4.18,9.23,-4.25,6.170000076293945,14.399999618530273,20.75,3.25,shear,False,False,True,3.407,73.203,1.886,21.599,-1.0099999904632568,-0.25999999046325684,-10.789999961853027,6.017,181.38,3.19,2015-10-01 17:42:34.088000+00:00,3,4.187,9.229,-4.252,10.162,73.203,1042,1075,616,682,105.515,11.646,-25.741,33.444,13.563,-31.243,37.875,-4.01,30.43,14.349,-4.01,30.43,14.349,1.886,1.875,21.599,21.413,-18.456,9.634,-54.706,-9.299,12.128,-64.193,8.404,-250.328,-28.506,7.201,-249.265,-20.756,33499052.0,5288978.0,39780632.0,5279712.5,34694684.0,5413315.0,45368908.0,5406716.0,3.484,1.414,
3,2015-10-01 17:38:20,2015-10-01 17:48:20,4.18,9.23,-4.25,6.170000076293945,14.399999618530273,20.75,5.25,rx_en,False,False,True,3.407,73.203,1.886,21.599,-1.0099999904632568,-0.25999999046325684,-10.789999961853027,6.017,181.38,3.19,2015-10-01 17:42:34.088000+00:00,3,4.187,9.229,-4.252,10.162,73.203,1042,1075,616,682,105.515,11.646,-25.741,33.444,13.563,-31.243,37.875,-4.01,30.43,14.349,-4.01,30.43,14.349,1.886,1.875,21.599,21.413,-18.456,9.634,-54.706,-9.299,12.128,-64.193,8.404,-250.328,-28.506,7.201,-249.265,-20.756,33499052.0,5288978.0,39780632.0,5279712.5,34694684.0,5413315.0,45368908.0,5406716.0,3.484,1.414,
3,2015-10-01 17:38:20,2015-10-01 17:48:20,4.18,9.23,-4.25,6.170000076293945,14.399999618530273,20.75,5.796,va_cs,False,False,True,3.407,73.203,1.886,21.599,-1.0099999904632568,-0.25999999046325684,-10.789999961853027,6.017,181.38,3.19,2015-10-01 17:42:34.088000+00:00,3,4.187,9.229,-4.252,10.162,73.203,1042,1075,616,682,105.515,11.646,-25.741,33.444,13.563,-31.243,37.875,-4.01,30.43,14.349,-4.01,30.43,14.349,1.886,1.875,21.599,21.413,-18.456,9.634,-54.706,-9.299,12.128,-64.193,8.404,-250.328,-28.506,7.201,-249.265,-20.756,33499052.0,5288978.0,39780632.0,5279712.5,34694684.0,5413315.0,45368908.0,5406716.0,3.484,1.414,
3,2015-10-01 17:38:20,2015-10-01 17:48:20,4.18,9.23,-4.25,6.170000076293945,14.399999618530273,20.75,5.799,bisection,False,False,True,3.407,73.203,1.886,21.599,-1.0099999904632568,-0.25999999046325684,-10.789999961853027,6.017,181.38,3.19,2015-10-01 17:42:34.088000+00:00,3,4.187,9.229,-4.252,10.162,73.203,1042,1075,616,682,105.515,11.646,-25.741,33.444,13.563,-31.243,37.875,-4.01,30.43,14.349,-4.01,30.43,14.349,1.886,1.875,21.599,21.413,-18.456,9.634,-54.706,-9.299,12.128,-64.193,8.404,-250.328,-28.506,7.201,-249.265,-20.756,33499052.0,5288978.0,39780632.0,5279712.5,34694684.0,5413315.0,45368908.0,5406716.0,3.484,1.414,
3,2015-10-01 17:43:07,2015-10-01 17:53:07,4.12,9.22,-4.21,0.3400000035762787,15.319999694824219,17.579999923706055,3.21,shear,False,False,True,3.329,138.801,1.33,23.412,-0.07000000029802322,-0.5600000023841858,-10.270000457763672,5.956,183.121,3.19,2015-10-01 17:47:24.192000+00:00,3,4.132,9.225,-4.219,10.144,138.801,1115,1148,1874,1940,116.805,2.443,-9.483,25.266,2.458,-9.542,25.595,6.394,-20.294,-23.497,6.394,-20.294,-23.497,1.33,1.325,23.412,23.766,-34.619,32.13,55.845,-36.134,28.852,56.556,2.813,-216.777,-84.532,-5.32,-216.307,-85.407,59708104.0,4675541.0,59180276.0,4400801.0,73846800.0,3517112.5,73819720.0,3485495.0,3.288,4.01,
3,2015-10-01 17:43:07,2015-10-01 17:53:07,4.12,9.22,-4.21,0.3400000035762787,15.319999694824219,17.579999923706055,5.21,rx_en,False,False,True,3.329,138.801,1.33,23.412,-0.07000000029802322,-0.5600000023841858,-10.270000457763672,5.956,183.121,3.19,2015-10-01 17:47:24.192000+00:00,3,4.132,9.225,-4.219,10.144,138.801,1115,1148,1874,1940,116.805,2.443,-9.483,25.266,2.458,-9.542,25.595,6.394,-20.294,-23.497,6.394,-20.294,-23.497,1.33,1.325,23.412,23.766,-34.619,32.13,55.845,-36.134,28.852,56.556,2.813,-216.777,-84.532,-5.32,-216.307,-85.407,59708104.0,4675541.0,59180276.0,4400801.0,73846800.0,3517112.5,73819720.0,3485495.0,3.288,4.01,
3,2015-10-01 17:43:07,2015-10-01 17:53:07,4.12,9.22,-4.21,0.3400000035762787,15.319999694824219,17.579999923706055,5.63,va_cs,False,False,True,3.329,138.801,1.33,23.412,-0.07000000029802322,-0.5600000023841858,-10.270000457763672,5.956,183.121,3.19,2015-10-01 17:47:24.192000+00:00,3,4.132,9.225,-4.219,10.144,138.801,1115,1148,1874,1940,116.805,2.443,-9.483,25.266,2.458,-9.542,25.595,6.394,-20.294,-23.497,6.394,-20.294,-23.497,1.33,1.325,23.412,23.766,-34.619,32.13,55.845,-36.134,28.852,56.556,2.813,-216.777,-84.532,-5.32,-216.307,-85.407,59708104.0,4675541.0,59180276.0,4400801.0,73846800.0,3517112.5,73819720.0,3485495.0,3.288,4.01,
3,2015-10-01 17:43:07,2015-10-01 17:53:07,4.12,9.22,-4.21,0.3400000035762787,15.319999694824219,17.579999923706055,5.231,bisection,False,False,True,3.329,138.801,1.33,23.412,-0.07000000029802322,-0.5600000023841858,-10.270000457763672,5.956,183.121,3.19,2015-10-01 17:47:24.192000+00:00,3,4.132,9.225,-4.219,10.144,138.801,1115,1148,1874,1940,116.805,2.443,-9.483,25.266,2.458,-9.542,25.595,6.394,-20.294,-23.497,6.394,-20.294,-23.497,1.33,1.325,23.412,23.766,-34.619,32.13,55.845,-36.134,28.852,56.556,2.813,-216.777,-84.532,-5.32,-216.307,-85.407,59708104.0,4675541.0,59180276.0,4400801.0,73846800.0,3517112.5,73819720.0,3485495.0,3.288,4.01,
3,2015-10-01 17:59:35,2015-10-01 18:09:35,3.91,9.2,-4.09,-0.36000001430511475,13.300000190734863,14.930000305175781,3.09,shear,True,True,True,1.802,148.44,1.845,22.827,3.0799999237060547,4.420000076293945,-10.380000114440918,5.732,156.935,3.36,2015-10-01 18:01:24.204000+00:00,3,3.957,9.207,-4.114,10.084,148.44,3279,3312,476,542,137.598,10.292,-12.019,11.591,10.301,-11.953,11.798,-10.639,-0.861,-24.201,-10.639,-0.861,-24.201,1.845,1.839,22.827,21.611,-35.582,42.719,-3.696,-31.298,43.795,-4.909,17.505,-163.342,-71.592,19.413,-161.316,-69.48,56468800.0,3707549.25,56211568.0,3854886.5,64673112.0,4078638.5,64462148.0,4294474.0,4.758,9.779,
3,2015-10-01 17:59:35,2015-10-01 18:09:35,3.91,9.2,-4.09,-0.36000001430511475,13.300000190734863,14.930000305175781,5.636,rx_en,True,True,True,1.802,148.44,1.845,22.827,3.0799999237060547,4.420000076293945,-10.380000114440918,5.732,156.935,3.36,2015-10-01 18:01:24.204000+00:00,3,3.957,9.207,-4.114,10.084,148.44,3279,3312,476,542,137.598,10.292,-12.019,11.591,10.301,-11.953,11.798,-10.639,-0.861,-24.201,-10.639,-0.861,-24.201,1.845,1.839,22.827,21.611,-35.582,42.719,-3.696,-31.298,43.795,-4.909,17.505,-163.342,-71.592,19.413,-161.316,-69.48,56468800.0,3707549.25,56211568.0,3854886.5,64673112.0,4078638.5,64462148.0,4294474.0,4.758,9.779,
3,2015-10-01 17:59:35,2015-10-01 18:09:35,3.91,9.2,-4.09,-0.36000001430511475,13.300000190734863,14.930000305175781,6.564,va_cs,True,True,True,1.802,148.44,1.845,22.827,3.0799999237060547,4.420000076293945,-10.380000114440918,5.732,156.935,3.36,2015-10-01 18:01:24.204000+00:00,3,3.957,9.207,-4.114,10.084,148.44,3279,3312,476,542,137.598,10.292,-12.019,11.591,10.301,-11.953,11.798,-10.639,-0.861,-24.201,-10.639,-0.861,-24.201,1.845,1.839,22.827,21.611,-35.582,42.719,-3.696,-31.298,43.795,-4.909,17.505,-163.342,-71.592,19.413,-161.316,-69.48,56468800.0,3707549.25,56211568.0,3854886.5,64673112.0,4078638.5,64462148.0,4294474.0,4.758,9.779,
3,2015-10-01 17:59:35,2015-10-01 18:09:35,3.91,9.2,-4.09,-0.36000001430511475,13.300000190734863,14.930000305175781,5.636,bisection,True,True,True,1.802,148.44,1.845,22.827,3.0799999237060547,4.420000076293945,-10.380000114440918,5.732,156.935,3.36,2015-10-01 18:01:24.204000+00:00,3,3.957,9.207,-4.114,10.084,148.44,3279,3312,476,542,137.598,10.292,-12.019,11.591,10.301,-11.953,11.798,-10.639,-0.861,-24.201,-10.639,-0.861,-24.201,1.845,1.839,22.827,21.611,-35.582,42.719,-3.696,-31.298,43.795,-4.909,17.505,-163.342,-71.592,19.413,-161.316,-69.48,56468800.0,3707549.25,56211568.0,3854886.5,64673112.0,4078638.5,64462148.0,4294474.0,4.758,9.779,
3,2015-10-01 18:03:57,2015-10-01 18:13:57,3.86,9.19,-4.06,-0.10000000149011612,18.209999084472656,16.209999084472656,3.06,shear,True,True,True,3.173,159.607,1.725,19.783,4.639999866485596,4.809999942779541,-9.970000267028809,5.669,154.268,2.09,2015-10-01 18:10:14.161000+00:00,3,3.842,9.19,-4.046,10.041,159.607,1438,1471,442,508,92.253,7.85,-17.86,17.672,7.223,-15.897,17.904,-8.883,33.772,31.005,-8.883,33.772,31.005,1.725,1.746,19.783,19.924,8.738,-9.567,-50.187,6.401,-8.426,-55.052,8.721,-169.092,-76.012,9.089,-172.84,-78.003,55014280.0,3594900.75,53745416.0,3627416.5,59576596.0,4305252.0,58823012.0,4277325.0,1.222,4.848,
3,2015-10-01 18:03:57,2015-10-01 18:13:57,3.86,9.19,-4.06,-0.10000000149011612,18.209999084472656,16.209999084472656,5.647,rx_en,True,True,True,3.173,159.607,1.725,19.783,4.639999866485596,4.809999942779541,-9.970000267028809,5.669,154.268,2.09,2015-10-01 18:10:14.161000+00:00,3,3.842,9.19,-4.046,10.041,159.607,1438,1471,442,508,92.253,7.85,-17.86,17.672,7.223,-15.897,17.904,-8.883,33.772,31.005,-8.883,33.772,31.005,1.725,1.746,19.783,19.924,8.738,-9.567,-50.187,6.401,-8.426,-55.052,8.721,-169.092,-76.012,9.089,-172.84,-78.003,55014280.0,3594900.75,53745416.0,3627416.5,59576596.0,4305252.0,58823012.0,4277325.0,1.222,4.848,
3,2015-10-01 18:03:57,2015-10-01 18:13:57,3.86,9.19,-4.06,-0.10000000149011612,18.209999084472656,16.209999084472656,6.164,va_cs,True,True,True,3.173,159.607,1.725,19.783,4.639999866485596,4.809999942779541,-9.970000267028809,5.669,154.268,2.09,2015-10-01 18:10:14.161000+00:00,3,3.842,9.19,-4.046,10.041,159.607,1438,1471,442,508,92.253,7.85,-17.86,17.672,7.223,-15.897,17.904,-8.883,33.772,31.005,-8.883,33.772,31.005,1.725,1.746,19.783,19.924,8.738,-9.567,-50.187,6.401,-8.426,-55.052,8.721,-169.092,-76.012,9.089,-172.84,-78.003,55014280.0,3594900.75,53745416.0,3627416.5,59576596.0,4305252.0,58823012.0,4277325.0,1.222,4.848,
3,2015-10-01 18:03:57,2015-10-01 18:13:57,3.86,9.19,-4.06,-0.10000000149011612,18.209999084472656,16.209999084472656,5.261,bisection,True,True,True,3.173,159.607,1.725,19.783,4.639999866485596,4.809999942779541,-9.970000267028809,5.669,154.268,2.09,2015-10-01 18:10:14.161000+00:00,3,3.842,9.19,-4.046,10.041,159.607,1438,1471,442,508,92.253,7.85,-17.86,17.672,7.223,-15.897,17.904,-8.883,33.772,31.005,-8.883,33.772,31.005,1.725,1.746,19.783,19.924,8.738,-9.567,-50.187,6.401,-8.426,-55.052,8.721,-169.092,-76.012,9.089,-172.84,-78.003,55014280.0,3594900.75,53745416.0,3627416.5,59576596.0,4305252.0,58823012.0,4277325.0,1.222,4.848,
3,2015-10-02 07:48:46,2015-10-02 07:58:46,7.87,5.47,-3.35,8.329999923706055,23.260000228881836,21.540000915527344,5.35,shear,False,True,True,1.144,51.904,0.597,20.259,-4.039999961853027,2.680000066757202,-7.159999847412109,-9.853,159.479,1.15,2015-10-02 07:50:04.144000+00:00,3,7.865,5.428,-3.308,6.356,51.904,940,973,702,768,37.17,16.39,-23.116,31.297,16.685,-22.865,30.681,6.362,-20.782,5.308,6.362,-20.782,5.308,0.597,0.579,20.259,20.158,32.466,59.392,-22.655,28.409,58.455,-21.938,-63.226,-83.953,-198.636,-63.013,-86.171,-210.225,43511220.0,3297623.25,44367272.0,3316332.0,52768236.0,4042982.75,53198012.0,4016281.0,5.313,0.533,
