mms_spc_num,date_from,date_to,spc_pos_x,spc_pos_y,spc_pos_z,b_msh_x,b_msh_y,b_msh_z,r_rc,method_used,b_imf_x,b_imf_y,b_imf_z,dipole,imf_clock_angle,p_dyn
3,2015-09-19 08:29:00,2015-09-19 08:39:00,6.43,6.09,-3.65,8.59000015258789,-53.88999938964844,-17.959999084472656,5.361,shear,4.110000133514404,-6.46999979019165,3.75,-3.645,300.097,4.16,
3,2015-09-19 08:29:00,2015-09-19 08:39:00,6.43,6.09,-3.65,8.59000015258789,-53.88999938964844,-17.959999084472656,6.914,rx_en,4.110000133514404,-6.46999979019165,3.75,-3.645,300.097,4.16,
3,2015-09-19 08:29:00,2015-09-19 08:39:00,6.43,6.09,-3.65,8.59000015258789,-53.88999938964844,-17.959999084472656,10.783,va_cs,4.110000133514404,-6.46999979019165,3.75,-3.645,300.097,4.16,
3,2015-09-19 08:29:00,2015-09-19 08:39:00,6.43,6.09,-3.65,8.59000015258789,-53.88999938964844,-17.959999084472656,6.914,bisection,4.110000133514404,-6.46999979019165,3.75,-3.645,300.097,4.16,
3,2015-09-19 08:30:00,2015-09-19 08:40:00,6.43,6.1,-3.66,9.5,-53.11000061035156,-17.350000381469727,5.34,shear,3.4800000190734863,-6.46999979019165,3.75,-3.61,300.097,4.16,
3,2015-09-19 08:30:00,2015-09-19 08:40:00,6.43,6.1,-3.66,9.5,-53.11000061035156,-17.350000381469727,6.901,rx_en,3.4800000190734863,-6.46999979019165,3.75,-3.61,300.097,4.16,
3,2015-09-19 08:30:00,2015-09-19 08:40:00,6.43,6.1,-3.66,9.5,-53.11000061035156,-17.350000381469727,10.77,va_cs,3.4800000190734863,-6.46999979019165,3.75,-3.61,300.097,4.16,
3,2015-09-19 08:30:00,2015-09-19 08:40:00,6.43,6.1,-3.66,9.5,-53.11000061035156,-17.350000381469727,6.901,bisection,3.4800000190734863,-6.46999979019165,3.75,-3.61,300.097,4.16,
3,2015-09-19 08:31:00,2015-09-19 08:41:00,6.43,6.11,-3.67,11.829999923706055,-52.279998779296875,-14.970000267028809,5.33,shear,3.4600000381469727,-6.46999979019165,3.75,-3.575,300.097,4.12,
3,2015-09-19 08:31:00,2015-09-19 08:41:00,6.43,6.11,-3.67,11.829999923706055,-52.279998779296875,-14.970000267028809,6.887,rx_en,3.4600000381469727,-6.46999979019165,3.75,-3.575,300.097,4.12,
3,2015-09-19 08:31:00,2015-09-19 08:41:00,6.43,6.11,-3.67,11.829999923706055,-52.279998779296875,-14.970000267028809,10.943,va_cs,3.4600000381469727,-6.46999979019165,3.75,-3.575,300.097,4.12,
3,2015-09-19 08:31:00,2015-09-19 08:41:00,6.43,6.11,-3.67,11.829999923706055,-52.279998779296875,-14.970000267028809,6.887,bisection,3.4600000381469727,-6.46999979019165,3.75,-3.575,300.097,4.12,
3,2015-09-19 08:29:00,2015-09-19 08:39:00,6.43,6.09,-3.65,5.75,-55.0,-22.809999465942383,6.359,shear,4.110000133514404,-5.960000038146973,5.03000020980835,-3.645,310.163,4.14,
3,2015-09-19 08:29:00,2015-09-19 08:39:00,6.43,6.09,-3.65,5.75,-55.0,-22.809999465942383,6.914,rx_en,4.110000133514404,-5.960000038146973,5.03000020980835,-3.645,310.163,4.14,
3,2015-09-19 08:29:00,2015-09-19 08:39:00,6.43,6.09,-3.65,5.75,-55.0,-22.809999465942383,11.155,va_cs,4.110000133514404,-5.960000038146973,5.03000020980835,-3.645,310.163,4.14,
3,2015-09-19 08:29:00,2015-09-19 08:39:00,6.43,6.09,-3.65,5.75,-55.0,-22.809999465942383,6.933,bisection,4.110000133514404,-5.960000038146973,5.03000020980835,-3.645,310.163,4.14,
3,2015-09-19 08:30:00,2015-09-19 08:40:00,6.43,6.1,-3.66,7.239999771118164,-54.63999938964844,-21.040000915527344,6.35,shear,3.4800000190734863,-5.960000038146973,5.03000020980835,-3.61,310.163,4.14,
3,2015-09-19 08:30:00,2015-09-19 08:40:00,6.43,6.1,-3.66,7.239999771118164,-54.63999938964844,-21.040000915527344,6.901,rx_en,3.4800000190734863,-5.960000038146973,5.03000020980835,-3.61,310.163,4.14,
3,2015-09-19 08:30:00,2015-09-19 08:40:00,6.43,6.1,-3.66,7.239999771118164,-54.63999938964844,-21.040000915527344,10.427,va_cs,3.4800000190734863,-5.960000038146973,5.03000020980835,-3.61,310.163,4.14,
3,2015-09-19 08:30:00,2015-09-19 08:40:00,6.43,6.1,-3.66,7.239999771118164,-54.63999938964844,-21.040000915527344,6.918,bisection,3.4800000190734863,-5.960000038146973,5.03000020980835,-3.61,310.163,4.14,
3,2015-09-19 08:31:00,2015-09-19 08:41:00,6.43,6.11,-3.67,11.65999984741211,-54.099998474121094,-15.329999923706055,6.34,shear,3.4600000381469727,-6.039999961853027,5.03000020980835,-3.575,309.787,4.11,
3,2015-09-19 08:31:00,2015-09-19 08:41:00,6.43,6.11,-3.67,11.65999984741211,-54.099998474121094,-15.329999923706055,6.534,rx_en,3.4600000381469727,-6.039999961853027,5.03000020980835,-3.575,309.787,4.11,
3,2015-09-19 08:31:00,2015-09-19 08:41:00,6.43,6.11,-3.67,11.65999984741211,-54.099998474121094,-15.329999923706055,10.797,va_cs,3.4600000381469727,-6.039999961853027,5.03000020980835,-3.575,309.787,4.11,
