mms_spc_num,date_from,date_to,spc_pos_x,spc_pos_y,spc_pos_z,b_msh_x,b_msh_y,b_msh_z,r_rc,method_used,b_imf_x,b_imf_y,b_imf_z,dipole,imf_clock_angle,p_dyn
3,2016-12-26 08:05:00,2016-12-26 08:15:00,11.89,0.34,0.68,1.5099999904632568,16.579999923706055,-2.569999933242798,1.007,shear,-2.009999990463257,4.130000114440918,-0.28999999165534973,-29.31,94.017,2.74,
3,2016-12-26 08:05:00,2016-12-26 08:15:00,11.89,0.34,0.68,1.5099999904632568,16.579999923706055,-2.569999933242798,1.481,rx_en,-2.009999990463257,4.130000114440918,-0.28999999165534973,-29.31,94.017,2.74,
3,2016-12-26 08:05:00,2016-12-26 08:15:00,11.89,0.34,0.68,1.5099999904632568,16.579999923706055,-2.569999933242798,2.556,va_cs,-2.009999990463257,4.130000114440918,-0.28999999165534973,-29.31,94.017,2.74,
3,2016-12-26 08:05:00,2016-12-26 08:15:00,11.89,0.34,0.68,1.5099999904632568,16.579999923706055,-2.569999933242798,2.92,bisection,-2.009999990463257,4.130000114440918,-0.28999999165534973,-29.31,94.017,2.74,
3,2016-12-26 08:06:00,2016-12-26 08:16:00,11.89,0.35,0.68,1.7300000190734863,16.18000030517578,-2.4700000286102295,1.922,shear,-2.5899999141693115,3.6700000762939453,-0.28999999165534973,-29.277,94.518,2.73,
3,2016-12-26 08:06:00,2016-12-26 08:16:00,11.89,0.35,0.68,1.7300000190734863,16.18000030517578,-2.4700000286102295,1.406,rx_en,-2.5899999141693115,3.6700000762939453,-0.28999999165534973,-29.277,94.518,2.73,
3,2016-12-26 08:06:00,2016-12-26 08:16:00,11.89,0.35,0.68,1.7300000190734863,16.18000030517578,-2.4700000286102295,0.483,va_cs,-2.5899999141693115,3.6700000762939453,-0.28999999165534973,-29.277,94.518,2.73,
3,2016-12-26 08:06:00,2016-12-26 08:16:00,11.89,0.35,0.68,1.7300000190734863,16.18000030517578,-2.4700000286102295,2.32,bisection,-2.5899999141693115,3.6700000762939453,-0.28999999165534973,-29.277,94.518,2.73,
3,2016-12-26 08:07:00,2016-12-26 08:17:00,11.89,0.36,0.68,1.649999976158142,15.869999885559082,-2.640000104904175,1.932,shear,-2.609999895095825,3.450000047683716,-0.28999999165534973,-29.243,94.805,2.73,
3,2016-12-26 08:07:00,2016-12-26 08:17:00,11.89,0.36,0.68,1.649999976158142,15.869999885559082,-2.640000104904175,1.412,rx_en,-2.609999895095825,3.450000047683716,-0.28999999165534973,-29.243,94.805,2.73,
3,2016-12-26 08:07:00,2016-12-26 08:17:00,11.89,0.36,0.68,1.649999976158142,15.869999885559082,-2.640000104904175,0.492,va_cs,-2.609999895095825,3.450000047683716,-0.28999999165534973,-29.243,94.805,2.73,
3,2016-12-26 08:07:00,2016-12-26 08:17:00,11.89,0.36,0.68,1.649999976158142,15.869999885559082,-2.640000104904175,2.32,bisection,-2.609999895095825,3.450000047683716,-0.28999999165534973,-29.243,94.805,2.73,
3,2016-12-26 08:08:00,2016-12-26 08:18:00,11.89,0.36,0.68,1.3200000524520874,15.100000381469727,-2.9100000858306885,2.089,shear,-2.7200000286102295,3.440000057220459,-0.28999999165534973,-29.209,94.819,2.7,
3,2016-12-26 08:08:00,2016-12-26 08:18:00,11.89,0.36,0.68,1.3200000524520874,15.100000381469727,-2.9100000858306885,1.412,rx_en,-2.7200000286102295,3.440000057220459,-0.28999999165534973,-29.209,94.819,2.7,
3,2016-12-26 08:08:00,2016-12-26 08:18:00,11.89,0.36,0.68,1.3200000524520874,15.100000381469727,-2.9100000858306885,0.492,va_cs,-2.7200000286102295,3.440000057220459,-0.28999999165534973,-29.209,94.819,2.7,
3,2016-12-26 08:08:00,2016-12-26 08:18:00,11.89,0.36,0.68,1.3200000524520874,15.100000381469727,-2.9100000858306885,2.32,bisection,-2.7200000286102295,3.440000057220459,-0.28999999165534973,-29.209,94.819,2.7,
3,2016-12-26 08:09:00,2016-12-26 08:19:00,11.89,0.37,0.68,1.149999976158142,14.649999618530273,-3.4600000381469727,2.099,shear,-3.190000057220459,3.0799999237060547,-0.33000001311302185,-29.176,96.116,2.72,
3,2016-12-26 08:09:00,2016-12-26 08:19:00,11.89,0.37,0.68,1.149999976158142,14.649999618530273,-3.4600000381469727,0.119,rx_en,-3.190000057220459,3.0799999237060547,-0.33000001311302185,-29.176,96.116,2.72,
