mms_spc_num,date_from,date_to,spc_pos_x,spc_pos_y,spc_pos_z,b_msh_x,b_msh_y,b_msh_z,r_rc,method_used,b_imf_x,b_imf_y,b_imf_z,dipole,imf_clock_angle,p_dyn
3,2015-09-19 06:32:00,2015-09-19 06:42:00,6.02,4.26,-2.0,39.2400016784668,47.9900016784668,71.68000030517578,2.967,shear,3.9000000953674316,-2.2100000381469727,-6.849999904632568,-6.92,197.881,3.8,
3,2015-09-19 06:32:00,2015-09-19 06:42:00,6.02,4.26,-2.0,39.2400016784668,47.9900016784668,71.68000030517578,2.649,rx_en,3.9000000953674316,-2.2100000381469727,-6.849999904632568,-6.92,197.881,3.8,
3,2015-09-19 06:32:00,2015-09-19 06:42:00,6.02,4.26,-2.0,39.2400016784668,47.9900016784668,71.68000030517578,1.407,va_cs,3.9000000953674316,-2.2100000381469727,-6.849999904632568,-6.92,197.881,3.8,
3,2015-09-19 06:32:00,2015-09-19 06:42:00,6.02,4.26,-2.0,39.2400016784668,47.9900016784668,71.68000030517578,1.0,bisection,3.9000000953674316,-2.2100000381469727,-6.849999904632568,-6.92,197.881,3.8,
3,2015-09-19 06:33:00,2015-09-19 06:43:00,6.03,4.28,-2.02,38.689998626708984,47.849998474121094,71.68000030517578,2.607,shear,5.25,-2.190000057220459,-6.010000228881836,-6.901,200.021,4.0,
3,2015-09-19 06:33:00,2015-09-19 06:43:00,6.03,4.28,-2.02,38.689998626708984,47.849998474121094,71.68000030517578,3.172,rx_en,5.25,-2.190000057220459,-6.010000228881836,-6.901,200.021,4.0,
3,2015-09-19 06:33:00,2015-09-19 06:43:00,6.03,4.28,-2.02,38.689998626708984,47.849998474121094,71.68000030517578,1.408,va_cs,5.25,-2.190000057220459,-6.010000228881836,-6.901,200.021,4.0,
3,2015-09-19 06:33:00,2015-09-19 06:43:00,6.03,4.28,-2.02,38.689998626708984,47.849998474121094,71.68000030517578,1.02,bisection,5.25,-2.190000057220459,-6.010000228881836,-6.901,200.021,4.0,
3,2015-09-19 06:34:00,2015-09-19 06:44:00,6.04,4.29,-2.03,38.40999984741211,47.279998779296875,71.83999633789062,2.613,shear,5.730000019073486,-2.190000057220459,-5.679999828338623,-6.881,201.085,4.06,
3,2015-09-19 06:34:00,2015-09-19 06:44:00,6.04,4.29,-2.03,38.40999984741211,47.279998779296875,71.83999633789062,3.278,rx_en,5.730000019073486,-2.190000057220459,-5.679999828338623,-6.881,201.085,4.06,
3,2015-09-19 06:34:00,2015-09-19 06:44:00,6.04,4.29,-2.03,38.40999984741211,47.279998779296875,71.83999633789062,1.647,va_cs,5.730000019073486,-2.190000057220459,-5.679999828338623,-6.881,201.085,4.06,
3,2015-09-19 06:34:00,2015-09-19 06:44:00,6.04,4.29,-2.03,38.40999984741211,47.279998779296875,71.83999633789062,1.408,bisection,5.730000019073486,-2.190000057220459,-5.679999828338623,-6.881,201.085,4.06,
3,2015-09-19 06:35:00,2015-09-19 06:45:00,6.04,4.31,-2.05,38.189998626708984,46.90999984741211,72.30000305175781,1.306,shear,7.260000228881836,-2.190000057220459,-4.320000171661377,-6.861,206.882,4.14,
3,2015-09-19 06:35:00,2015-09-19 06:45:00,6.04,4.31,-2.05,38.189998626708984,46.90999984741211,72.30000305175781,3.281,rx_en,7.260000228881836,-2.190000057220459,-4.320000171661377,-6.861,206.882,4.14,
3,2015-09-19 06:35:00,2015-09-19 06:45:00,6.04,4.31,-2.05,38.189998626708984,46.90999984741211,72.30000305175781,5.018,va_cs,7.260000228881836,-2.190000057220459,-4.320000171661377,-6.861,206.882,4.14,
3,2015-09-19 06:35:00,2015-09-19 06:45:00,6.04,4.31,-2.05,38.189998626708984,46.90999984741211,72.30000305175781,2.681,bisection,7.260000228881836,-2.190000057220459,-4.320000171661377,-6.861,206.882,4.14,
3,2015-09-19 06:36:00,2015-09-19 06:46:00,6.05,4.33,-2.06,37.779998779296875,46.54999923706055,72.30000305175781,0.421,shear,7.739999771118164,-2.190000057220459,-3.819999933242798,-6.84,209.826,4.29,
3,2015-09-19 06:36:00,2015-09-19 06:46:00,6.05,4.33,-2.06,37.779998779296875,46.54999923706055,72.30000305175781,3.434,rx_en,7.739999771118164,-2.190000057220459,-3.819999933242798,-6.84,209.826,4.29,
3,2015-09-19 06:36:00,2015-09-19 06:46:00,6.05,4.33,-2.06,37.779998779296875,46.54999923706055,72.30000305175781,15.145,va_cs,7.739999771118164,-2.190000057220459,-3.819999933242798,-6.84,209.826,4.29,
3,2015-09-19 06:36:00,2015-09-19 06:46:00,6.05,4.33,-2.06,37.779998779296875,46.54999923706055,72.30000305175781,2.673,bisection,7.739999771118164,-2.190000057220459,-3.819999933242798,-6.84,209.826,4.29,
3,2015-09-19 06:37:00,2015-09-19 06:47:00,6.06,4.35,-2.08,37.119998931884766,45.779998779296875,72.30000305175781,0.557,shear,7.880000114440918,-2.190000057220459,-3.25,-6.82,213.974,4.4,
3,2015-09-19 06:37:00,2015-09-19 06:47:00,6.06,4.35,-2.08,37.119998931884766,45.779998779296875,72.30000305175781,3.431,rx_en,7.880000114440918,-2.190000057220459,-3.25,-6.82,213.974,4.4,
3,2015-09-19 06:37:00,2015-09-19 06:47:00,6.06,4.35,-2.08,37.119998931884766,45.779998779296875,72.30000305175781,15.121,va_cs,7.880000114440918,-2.190000057220459,-3.25,-6.82,213.974,4.4,
3,2015-09-19 06:37:00,2015-09-19 06:47:00,6.06,4.35,-2.08,37.119998931884766,45.779998779296875,72.30000305175781,3.28,bisection,7.880000114440918,-2.190000057220459,-3.25,-6.82,213.974,4.4,
3,2015-09-19 06:38:00,2015-09-19 06:48:00,6.06,4.37,-2.09,35.33000183105469,45.34000015258789,72.30000305175781,0.573,shear,7.980000019073486,-2.190000057220459,-3.2100000381469727,-6.8,214.303,4.55,
3,2015-09-19 06:38:00,2015-09-19 06:48:00,6.06,4.37,-2.09,35.33000183105469,45.34000015258789,72.30000305175781,3.422,rx_en,7.980000019073486,-2.190000057220459,-3.2100000381469727,-6.8,214.303,4.55,
3,2015-09-19 06:38:00,2015-09-19 06:48:00,6.06,4.37,-2.09,35.33000183105469,45.34000015258789,72.30000305175781,14.943,va_cs,7.980000019073486,-2.190000057220459,-3.2100000381469727,-6.8,214.303,4.55,
