Date,Probe,walen1,walen2,jet_detection,x_gsm,y_gsm,z_gsm,r_spc,r_W,theta_w,jet_time,ind_min_msp,ind_max_msp,ind_min_msh,ind_max_msh,angle_b_lmn_vec_msp_msh_median,b_lmn_vec_msp_mean_n,b_lmn_vec_msp_mean_m,b_lmn_vec_msp_mean_l,b_lmn_vec_msp_median_n,b_lmn_vec_msp_median_m,b_lmn_vec_msp_median_l,b_lmn_vec_msh_mean_n,b_lmn_vec_msh_mean_m,b_lmn_vec_msh_mean_l,b_lmn_vec_msh_median_n,b_lmn_vec_msh_median_m,b_lmn_vec_msh_median_l,np_msp_median,np_msp_mean,np_msh_median,np_msh_mean,vp_lmn_vec_msp_mean_n,vp_lmn_vec_msp_mean_m,vp_lmn_vec_msp_mean_l,vp_lmn_vec_msp_median_n,vp_lmn_vec_msp_median_m,vp_lmn_vec_msp_median_l,vp_lmn_vec_msh_mean_n,vp_lmn_vec_msh_mean_m,vp_lmn_vec_msh_mean_l,vp_lmn_vec_msh_median_n,vp_lmn_vec_msh_median_m,vp_lmn_vec_msh_median_l,tp_para_msp_median,tp_para_msh_median,tp_para_msp_mean,tp_para_msh_mean,tp_perp_msp_median,tp_perp_msh_median,tp_perp_msp_mean,tp_perp_msh_mean,beta_msh_mean,beta_msp_mean
2015-10-09 09:34:44.082000+00:00,3,False,False,True,8.675,6.104,-4.264,7.446,nan,nan,2015-10-08 16:39:10.182009600+00:00,574,607,1242,1308,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.465,0.468,6.011,5.995,-2.062,-123.379,-42.888,-0.44,-117.759,-44.203,-31.705,-348.384,-57.572,-29.123,-347.495,-55.894,4479307.5,718050.8125,4523493.0,719713.0,5502412.0,885031.25,5483319.0,888918.25,nan,nan,
2015-10-09 09:37:14.085000+00:00,3,False,False,True,8.67,6.124,-4.284,7.474,nan,nan,2015-10-08 16:39:10.182009600+00:00,574,607,1242,1308,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.465,0.468,6.011,5.995,-2.062,-123.379,-42.888,-0.44,-117.759,-44.203,-31.705,-348.384,-57.572,-29.123,-347.495,-55.894,4479307.5,718050.8125,4523493.0,719713.0,5502412.0,885031.25,5483319.0,888918.25,nan,nan,
2015-10-09 09:38:24.135000+00:00,3,False,False,True,8.669,6.132,-4.292,7.485,nan,nan,2015-10-08 16:02:10.614737408+00:00,858,891,475,541,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.689,0.74,12.128,12.244,25.504,-11.642,-142.523,28.295,-4.853,-112.449,-55.396,-351.755,-209.017,-57.965,-359.682,-191.741,4201506.5,664102.125,3950693.75,672604.8125,5008529.5,777565.5,4822431.5,744827.4375,nan,nan,
2015-10-09 09:44:14.090000+00:00,3,False,False,True,8.658,6.179,-4.34,7.55,nan,nan,2015-10-08 16:06:13.316622976+00:00,459,492,116,182,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.689,0.74,12.238,12.265,25.504,-11.642,-142.523,28.295,-4.853,-112.449,-47.945,-315.331,-305.808,-46.42,-296.987,-316.607,4201506.5,510377.15625,3950693.75,515126.03125,5008529.5,605376.875,4822431.5,608929.375,nan,nan,
2015-10-09 09:56:44.101000+00:00,3,False,False,True,8.631,6.275,-4.435,7.684,nan,nan,2015-10-08 16:06:13.316622976+00:00,1251,1284,787,853,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.643,0.696,7.318,7.352,-26.157,26.735,40.611,-26.118,42.275,104.186,-102.328,-196.585,-219.782,-95.564,-198.745,-222.383,3973172.25,1038433.75,3966611.0,1036388.125,3943521.0,1001459.5625,4000778.0,992993.5625,nan,nan,
2015-10-09 10:46:24.192000+00:00,3,False,False,True,8.479,6.645,-4.757,8.172,nan,nan,2015-10-08 16:06:13.316622976+00:00,1760,1793,452,518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.37,0.372,6.621,6.454,12.654,24.672,-36.673,11.146,24.82,-38.283,-30.541,-339.415,-158.531,-32.153,-336.066,-156.921,7803160.5,942851.6875,7674742.5,951448.8125,9254586.0,1113962.375,9284567.0,1128023.375,nan,nan,
2015-10-09 11:02:34.106000+00:00,3,False,False,True,8.413,6.763,-4.845,8.32,nan,nan,2015-10-08 16:06:13.316622976+00:00,385,418,786,852,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.643,0.696,6.621,6.454,-26.157,26.735,40.611,-26.118,42.275,104.186,-30.541,-339.415,-158.531,-32.153,-336.066,-156.921,3973172.25,942851.6875,3966611.0,951448.8125,3943521.0,1113962.375,4000778.0,1128023.375,nan,nan,
2015-10-09 12:43:54.141000+00:00,3,False,False,True,7.847,7.454,-5.146,9.058,nan,nan,2015-10-08 16:06:13.316622976+00:00,1696,1729,388,454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.37,0.372,6.621,6.454,12.654,24.672,-36.673,11.146,24.82,-38.283,-30.541,-339.415,-158.531,-32.153,-336.066,-156.921,7803160.5,942851.6875,7674742.5,951448.8125,9254586.0,1113962.375,9284567.0,1128023.375,nan,nan,
2015-10-09 13:04:44.108000+00:00,3,False,False,True,7.696,7.589,-5.157,9.175,nan,nan,2015-10-08 16:11:32.969105408+00:00,1058,1091,41,107,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.386,0.385,7.077,7.002,-1.32,-12.507,-57.157,-5.768,-15.745,-60.161,-76.086,-287.578,-296.535,-77.31,-285.001,-313.935,7712674.5,1012849.125,7811613.5,1028225.0625,9162127.0,1030221.625,9199297.0,1054792.875,nan,nan,
2015-10-09 13:53:54.200000+00:00,3,False,False,True,7.302,7.884,-5.114,9.397,nan,nan,2015-10-08 16:11:32.969105408+00:00,1721,1754,120,186,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.386,0.385,6.621,6.454,-1.32,-12.507,-57.157,-5.768,-15.745,-60.161,-30.541,-339.415,-158.531,-32.153,-336.066,-156.921,7712674.5,942851.6875,7811613.5,951448.8125,9162127.0,1113962.375,9199297.0,1128023.375,nan,nan,
2015-10-09 13:54:14.150000+00:00,3,False,False,True,7.298,7.887,-5.113,9.399,nan,nan,2015-10-08 16:11:32.969105408+00:00,1455,1488,438,504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.386,0.385,7.077,7.002,-1.32,-12.507,-57.157,-5.768,-15.745,-60.161,-76.086,-287.578,-296.535,-77.31,-285.001,-313.935,7712674.5,1012849.125,7811613.5,1028225.0625,9162127.0,1030221.625,9199297.0,1054792.875,nan,nan,
2015-10-09 14:35:34.135000+00:00,3,False,False,True,6.919,8.109,-5.005,9.529,nan,nan,2015-10-08 16:06:13.316622976+00:00,1989,2022,388,454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.386,0.385,6.621,6.454,-1.32,-12.507,-57.157,-5.768,-15.745,-60.161,-30.541,-339.415,-158.531,-32.153,-336.066,-156.921,7712674.5,942851.6875,7811613.5,951448.8125,9162127.0,1113962.375,9199297.0,1128023.375,nan,nan,
2015-10-09 14:56:04.152000+00:00,3,False,False,True,6.717,8.207,-4.929,9.573,nan,nan,2015-10-08 16:39:10.182009600+00:00,574,607,1242,1308,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.465,0.468,6.011,5.995,-2.062,-123.379,-42.888,-0.44,-117.759,-44.203,-31.705,-348.384,-57.572,-29.123,-347.495,-55.894,4479307.5,718050.8125,4523493.0,719713.0,5502412.0,885031.25,5483319.0,888918.25,nan,nan,
2015-10-09 15:04:44.209000+00:00,3,False,False,True,6.631,8.244,-4.894,9.588,nan,nan,2015-10-08 16:39:10.182009600+00:00,574,607,1242,1308,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.465,0.468,6.011,5.995,-2.062,-123.379,-42.888,-0.44,-117.759,-44.203,-31.705,-348.384,-57.572,-29.123,-347.495,-55.894,4479307.5,718050.8125,4523493.0,719713.0,5502412.0,885031.25,5483319.0,888918.25,nan,nan,
2015-10-09 15:19:14.221000+00:00,3,False,False,True,6.479,8.305,-4.829,9.606,nan,nan,2015-10-08 16:02:10.614737408+00:00,858,891,475,541,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.689,0.74,12.128,12.244,25.504,-11.642,-142.523,28.295,-4.853,-112.449,-55.396,-351.755,-209.017,-57.965,-359.682,-191.741,4201506.5,664102.125,3950693.75,672604.8125,5008529.5,777565.5,4822431.5,744827.4375,nan,nan,
2015-10-09 17:12:03.966000+00:00,3,False,False,True,5.133,8.544,-4.144,9.495,nan,nan,2015-10-08 16:06:13.316622976+00:00,459,492,116,182,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.689,0.74,12.238,12.265,25.504,-11.642,-142.523,28.295,-4.853,-112.449,-47.945,-315.331,-305.808,-46.42,-296.987,-316.607,4201506.5,510377.15625,3950693.75,515126.03125,5008529.5,605376.875,4822431.5,608929.375,nan,nan,
2015-10-10 07:08:04.204000+00:00,3,False,False,True,8.65,4.718,-2.792,5.482,nan,nan,2015-10-08 16:06:13.316622976+00:00,1251,1284,787,853,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.643,0.696,7.318,7.352,-26.157,26.735,40.611,-26.118,42.275,104.186,-102.328,-196.585,-219.782,-95.564,-198.745,-222.383,3973172.25,1038433.75,3966611.0,1036388.125,3943521.0,1001459.5625,4000778.0,992993.5625,nan,nan,
2015-10-10 07:31:04.223000+00:00,3,False,False,True,8.725,4.958,-3.047,5.819,nan,nan,2015-10-08 16:06:13.316622976+00:00,1760,1793,452,518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.37,0.372,6.621,6.454,12.654,24.672,-36.673,11.146,24.82,-38.283,-30.541,-339.415,-158.531,-32.153,-336.066,-156.921,7803160.5,942851.6875,7674742.5,951448.8125,9254586.0,1113962.375,9284567.0,1128023.375,nan,nan,
2015-10-10 07:32:34.224000+00:00,3,False,False,True,8.73,4.973,-3.063,5.841,nan,nan,2015-10-08 16:06:13.316622976+00:00,385,418,786,852,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.643,0.696,6.621,6.454,-26.157,26.735,40.611,-26.118,42.275,104.186,-30.541,-339.415,-158.531,-32.153,-336.066,-156.921,3973172.25,942851.6875,3966611.0,951448.8125,3943521.0,1113962.375,4000778.0,1128023.375,nan,nan,
2015-10-10 11:56:04.144000+00:00,3,False,False,True,8.247,7.068,-5.012,8.665,nan,nan,2015-10-08 16:06:13.316622976+00:00,1696,1729,388,454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.37,0.372,6.621,6.454,12.654,24.672,-36.673,11.146,24.82,-38.283,-30.541,-339.415,-158.531,-32.153,-336.066,-156.921,7803160.5,942851.6875,7674742.5,951448.8125,9254586.0,1113962.375,9284567.0,1128023.375,nan,nan,
2015-10-11 10:49:44.178000+00:00,3,False,False,True,8.673,6.54,-4.699,8.053,nan,nan,2015-10-08 16:11:32.969105408+00:00,1721,1754,120,186,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.386,0.385,6.621,6.454,-1.32,-12.507,-57.157,-5.768,-15.745,-60.161,-30.541,-339.415,-158.531,-32.153,-336.066,-156.921,7712674.5,942851.6875,7811613.5,951448.8125,9162127.0,1113962.375,9199297.0,1128023.375,nan,nan,
2015-10-11 10:34:04.115000+00:00,3,False,False,True,8.731,6.43,-4.613,7.913,nan,nan,2015-10-08 16:11:32.969105408+00:00,1058,1091,41,107,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.386,0.385,7.077,7.002,-1.32,-12.507,-57.157,-5.768,-15.745,-60.161,-76.086,-287.578,-296.535,-77.31,-285.001,-313.935,7712674.5,1012849.125,7811613.5,1028225.0625,9162127.0,1030221.625,9199297.0,1054792.875,nan,nan,
2015-10-11 10:54:34.132000+00:00,3,False,False,True,8.653,6.575,-4.725,8.097,nan,nan,2015-10-08 16:11:32.969105408+00:00,1455,1488,438,504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.386,0.385,7.077,7.002,-1.32,-12.507,-57.157,-5.768,-15.745,-60.161,-76.086,-287.578,-296.535,-77.31,-285.001,-313.935,7712674.5,1012849.125,7811613.5,1028225.0625,9162127.0,1030221.625,9199297.0,1054792.875,nan,nan,
2015-10-11 11:28:04.160000+00:00,3,False,False,True,8.499,6.808,-4.875,8.373,nan,nan,2015-10-08 16:39:10.182009600+00:00,574,607,1242,1308,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.465,0.468,6.011,5.995,-2.062,-123.379,-42.888,-0.44,-117.759,-44.203,-31.705,-348.384,-57.572,-29.123,-347.495,-55.894,4479307.5,718050.8125,4523493.0,719713.0,5502412.0,885031.25,5483319.0,888918.25,nan,nan,
2015-10-11 11:03:24.089000+00:00,3,False,False,True,8.617,6.635,-4.767,8.17,nan,nan,2015-10-08 16:06:13.316622976+00:00,1989,2022,388,454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.386,0.385,6.621,6.454,-1.32,-12.507,-57.157,-5.768,-15.745,-60.161,-30.541,-339.415,-158.531,-32.153,-336.066,-156.921,7712674.5,942851.6875,7811613.5,951448.8125,9162127.0,1113962.375,9199297.0,1128023.375,nan,nan,
2015-10-11 12:19:44.103000+00:00,3,False,False,True,8.202,7.153,-5.019,8.739,nan,nan,2015-10-08 16:39:10.182009600+00:00,574,607,1242,1308,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.465,0.468,6.011,5.995,-2.062,-123.379,-42.888,-0.44,-117.759,-44.203,-31.705,-348.384,-57.572,-29.123,-347.495,-55.894,4479307.5,718050.8125,4523493.0,719713.0,5502412.0,885031.25,5483319.0,888918.25,nan,nan,
2015-10-11 12:47:34.077000+00:00,3,False,False,True,8.012,7.334,-5.054,8.907,nan,nan,2015-10-08 16:02:10.614737408+00:00,858,891,475,541,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.689,0.74,12.128,12.244,25.504,-11.642,-142.523,28.295,-4.853,-112.449,-55.396,-351.755,-209.017,-57.965,-359.682,-191.741,4201506.5,664102.125,3950693.75,672604.8125,5008529.5,777565.5,4822431.5,744827.4375,nan,nan,
2015-10-11 13:11:44.147000+00:00,3,False,False,True,7.832,7.483,-5.059,9.033,nan,nan,2015-10-08 16:06:13.316622976+00:00,459,492,116,182,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.689,0.74,12.238,12.265,25.504,-11.642,-142.523,28.295,-4.853,-112.449,-47.945,-315.331,-305.808,-46.42,-296.987,-316.607,4201506.5,510377.15625,3950693.75,515126.03125,5008529.5,605376.875,4822431.5,608929.375,nan,nan,
2015-10-11 13:25:04.108000+00:00,3,False,False,True,7.725,7.564,-5.052,9.096,nan,nan,2015-10-08 16:06:13.316622976+00:00,1251,1284,787,853,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.643,0.696,7.318,7.352,-26.157,26.735,40.611,-26.118,42.275,104.186,-102.328,-196.585,-219.782,-95.564,-198.745,-222.383,3973172.25,1038433.75,3966611.0,1036388.125,3943521.0,1001459.5625,4000778.0,992993.5625,nan,nan,
2015-10-11 13:54:34.133000+00:00,3,False,False,True,7.474,7.735,-5.012,9.216,nan,nan,2015-10-08 16:06:13.316622976+00:00,385,418,786,852,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.643,0.696,6.621,6.454,-26.157,26.735,40.611,-26.118,42.275,104.186,-30.541,-339.415,-158.531,-32.153,-336.066,-156.921,3973172.25,942851.6875,3966611.0,951448.8125,3943521.0,1113962.375,4000778.0,1128023.375,nan,nan,
2015-10-11 13:32:34.114000+00:00,3,False,False,True,7.663,7.609,-5.045,9.129,nan,nan,2015-10-08 16:06:13.316622976+00:00,1760,1793,452,518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.37,0.372,6.621,6.454,12.654,24.672,-36.673,11.146,24.82,-38.283,-30.541,-339.415,-158.531,-32.153,-336.066,-156.921,7803160.5,942851.6875,7674742.5,951448.8125,9254586.0,1113962.375,9284567.0,1128023.375,nan,nan,
2015-10-11 14:38:04.170000+00:00,3,False,False,True,7.066,7.961,-4.895,9.345,nan,nan,2015-10-08 16:11:32.969105408+00:00,1721,1754,120,186,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.386,0.385,6.621,6.454,-1.32,-12.507,-57.157,-5.768,-15.745,-60.161,-30.541,-339.415,-158.531,-32.153,-336.066,-156.921,7712674.5,942851.6875,7811613.5,951448.8125,9162127.0,1113962.375,9199297.0,1128023.375,nan,nan,
2015-10-11 14:38:54.121000+00:00,3,False,False,True,7.061,7.963,-4.893,9.346,nan,nan,2015-10-08 16:11:32.969105408+00:00,1455,1488,438,504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.386,0.385,7.077,7.002,-1.32,-12.507,-57.157,-5.768,-15.745,-60.161,-76.086,-287.578,-296.535,-77.31,-285.001,-313.935,7712674.5,1012849.125,7811613.5,1028225.0625,9162127.0,1030221.625,9199297.0,1054792.875,nan,nan,
2015-10-11 14:37:24.119000+00:00,3,False,False,True,7.076,7.956,-4.898,9.343,nan,nan,2015-10-08 16:06:13.316622976+00:00,1696,1729,388,454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.37,0.372,6.621,6.454,12.654,24.672,-36.673,11.146,24.82,-38.283,-30.541,-339.415,-158.531,-32.153,-336.066,-156.921,7803160.5,942851.6875,7674742.5,951448.8125,9254586.0,1113962.375,9284567.0,1128023.375,nan,nan,
2015-10-12 06:21:14.077000+00:00,3,False,False,True,8.652,4.119,-2.251,4.694,nan,nan,2015-10-08 16:11:32.969105408+00:00,1058,1091,41,107,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.386,0.385,7.077,7.002,-1.32,-12.507,-57.157,-5.768,-15.745,-60.161,-76.086,-287.578,-296.535,-77.31,-285.001,-313.935,7712674.5,1012849.125,7811613.5,1028225.0625,9162127.0,1030221.625,9199297.0,1054792.875,nan,nan,
2015-10-12 06:22:44.078000+00:00,3,False,False,True,8.661,4.136,-2.268,4.717,nan,nan,2015-10-08 16:39:10.182009600+00:00,574,607,1242,1308,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.465,0.468,6.011,5.995,-2.062,-123.379,-42.888,-0.44,-117.759,-44.203,-31.705,-348.384,-57.572,-29.123,-347.495,-55.894,4479307.5,718050.8125,4523493.0,719713.0,5502412.0,885031.25,5483319.0,888918.25,nan,nan,
2015-10-12 06:23:24.128000+00:00,3,False,False,True,8.664,4.142,-2.274,4.725,nan,nan,2015-10-08 16:06:13.316622976+00:00,1989,2022,388,454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.386,0.385,6.621,6.454,-1.32,-12.507,-57.157,-5.768,-15.745,-60.161,-30.541,-339.415,-158.531,-32.153,-336.066,-156.921,7712674.5,942851.6875,7811613.5,951448.8125,9162127.0,1113962.375,9199297.0,1128023.375,nan,nan,
2015-10-12 06:24:54.130000+00:00,3,False,False,True,8.672,4.16,-2.29,4.749,nan,nan,2015-10-08 16:39:10.182009600+00:00,574,607,1242,1308,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.465,0.468,6.011,5.995,-2.062,-123.379,-42.888,-0.44,-117.759,-44.203,-31.705,-348.384,-57.572,-29.123,-347.495,-55.894,4479307.5,718050.8125,4523493.0,719713.0,5502412.0,885031.25,5483319.0,888918.25,nan,nan,
2015-10-12 11:23:14.027000+00:00,3,False,False,True,8.623,6.705,-4.811,8.252,nan,nan,2015-10-08 16:02:10.614737408+00:00,858,891,475,541,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.689,0.74,12.128,12.244,25.504,-11.642,-142.523,28.295,-4.853,-112.449,-55.396,-351.755,-209.017,-57.965,-359.682,-191.741,4201506.5,664102.125,3950693.75,672604.8125,5008529.5,777565.5,4822431.5,744827.4375,nan,nan,
2015-10-12 12:15:44.222000+00:00,3,False,False,True,8.324,7.055,-4.964,8.626,nan,nan,2015-10-08 16:06:13.316622976+00:00,459,492,116,182,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.689,0.74,12.238,12.265,25.504,-11.642,-142.523,28.295,-4.853,-112.449,-47.945,-315.331,-305.808,-46.42,-296.987,-316.607,4201506.5,510377.15625,3950693.75,515126.03125,5008529.5,605376.875,4822431.5,608929.375,nan,nan,
2015-10-12 12:51:34.203000+00:00,3,False,False,True,8.076,7.284,-5.006,8.839,nan,nan,2015-10-08 16:06:13.316622976+00:00,1251,1284,787,853,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.643,0.696,7.318,7.352,-26.157,26.735,40.611,-26.118,42.275,104.186,-102.328,-196.585,-219.782,-95.564,-198.745,-222.383,3973172.25,1038433.75,3966611.0,1036388.125,3943521.0,1001459.5625,4000778.0,992993.5625,nan,nan,
2015-10-12 13:54:14.156000+00:00,3,False,False,True,7.566,7.653,-4.961,9.12,nan,nan,2015-10-08 16:06:13.316622976+00:00,385,418,786,852,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.643,0.696,6.621,6.454,-26.157,26.735,40.611,-26.118,42.275,104.186,-30.541,-339.415,-158.531,-32.153,-336.066,-156.921,3973172.25,942851.6875,3966611.0,951448.8125,3943521.0,1113962.375,4000778.0,1128023.375,nan,nan,
2015-10-12 15:34:54.142000+00:00,3,False,False,True,6.542,8.109,-4.598,9.322,nan,nan,2015-10-08 16:06:13.316622976+00:00,1760,1793,452,518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.37,0.372,6.621,6.454,12.654,24.672,-36.673,11.146,24.82,-38.283,-30.541,-339.415,-158.531,-32.153,-336.066,-156.921,7803160.5,942851.6875,7674742.5,951448.8125,9254586.0,1113962.375,9284567.0,1128023.375,nan,nan,
2015-10-13 05:38:04.153000+00:00,3,False,False,True,8.47,3.555,-1.772,3.972,nan,nan,2015-10-08 16:11:32.969105408+00:00,1721,1754,120,186,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.386,0.385,6.621,6.454,-1.32,-12.507,-57.157,-5.768,-15.745,-60.161,-30.541,-339.415,-158.531,-32.153,-336.066,-156.921,7712674.5,942851.6875,7811613.5,951448.8125,9162127.0,1113962.375,9199297.0,1128023.375,nan,nan,
2015-10-13 05:38:54.104000+00:00,3,False,False,True,8.474,3.562,-1.778,3.98,nan,nan,2015-10-08 16:11:32.969105408+00:00,1058,1091,41,107,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.386,0.385,7.077,7.002,-1.32,-12.507,-57.157,-5.768,-15.745,-60.161,-76.086,-287.578,-296.535,-77.31,-285.001,-313.935,7712674.5,1012849.125,7811613.5,1028225.0625,9162127.0,1030221.625,9199297.0,1054792.875,nan,nan,
2015-10-12 15:36:34.193000+00:00,3,False,False,True,6.52,8.116,-4.588,9.323,nan,nan,2015-10-08 16:11:32.969105408+00:00,1455,1488,438,504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.386,0.385,7.077,7.002,-1.32,-12.507,-57.157,-5.768,-15.745,-60.161,-76.086,-287.578,-296.535,-77.31,-285.001,-313.935,7712674.5,1012849.125,7811613.5,1028225.0625,9162127.0,1030221.625,9199297.0,1054792.875,nan,nan,
2015-10-13 05:39:44.205000+00:00,3,False,False,True,8.482,3.575,-1.789,3.997,nan,nan,2015-10-08 16:06:13.316622976+00:00,1696,1729,388,454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.37,0.372,6.621,6.454,12.654,24.672,-36.673,11.146,24.82,-38.283,-30.541,-339.415,-158.531,-32.153,-336.066,-156.921,7803160.5,942851.6875,7674742.5,951448.8125,9254586.0,1113962.375,9284567.0,1128023.375,nan,nan,
2015-10-13 05:40:24.105000+00:00,3,False,False,True,8.486,3.581,-1.794,4.005,nan,nan,2015-10-08 16:39:10.182009600+00:00,574,607,1242,1308,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.465,0.468,6.011,5.995,-2.062,-123.379,-42.888,-0.44,-117.759,-44.203,-31.705,-348.384,-57.572,-29.123,-347.495,-55.894,4479307.5,718050.8125,4523493.0,719713.0,5502412.0,885031.25,5483319.0,888918.25,nan,nan,
2015-10-13 05:41:14.206000+00:00,3,False,False,True,8.494,3.594,-1.805,4.022,nan,nan,2015-10-08 16:06:13.316622976+00:00,1989,2022,388,454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.386,0.385,6.621,6.454,-1.32,-12.507,-57.157,-5.768,-15.745,-60.161,-30.541,-339.415,-158.531,-32.153,-336.066,-156.921,7712674.5,942851.6875,7811613.5,951448.8125,9162127.0,1113962.375,9199297.0,1128023.375,nan,nan,
2015-10-13 05:42:04.156000+00:00,3,False,False,True,8.502,3.607,-1.816,4.038,nan,nan,2015-10-08 16:39:10.182009600+00:00,574,607,1242,1308,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.465,0.468,6.011,5.995,-2.062,-123.379,-42.888,-0.44,-117.759,-44.203,-31.705,-348.384,-57.572,-29.123,-347.495,-55.894,4479307.5,718050.8125,4523493.0,719713.0,5502412.0,885031.25,5483319.0,888918.25,nan,nan,
2015-10-13 05:42:54.107000+00:00,3,False,False,True,8.506,3.614,-1.822,4.047,nan,nan,2015-10-08 16:02:10.614737408+00:00,858,891,475,541,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.689,0.74,12.128,12.244,25.504,-11.642,-142.523,28.295,-4.853,-112.449,-55.396,-351.755,-209.017,-57.965,-359.682,-191.741,4201506.5,664102.125,3950693.75,672604.8125,5008529.5,777565.5,4822431.5,744827.4375,nan,nan,
2015-10-13 05:43:44.208000+00:00,3,False,False,True,8.514,3.627,-1.833,4.063,nan,nan,2015-10-08 16:06:13.316622976+00:00,459,492,116,182,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.689,0.74,12.238,12.265,25.504,-11.642,-142.523,28.295,-4.853,-112.449,-47.945,-315.331,-305.808,-46.42,-296.987,-316.607,4201506.5,510377.15625,3950693.75,515126.03125,5008529.5,605376.875,4822431.5,608929.375,nan,nan,
2015-10-13 05:44:34.158000+00:00,3,False,False,True,8.521,3.639,-1.844,4.08,nan,nan,2015-10-08 16:06:13.316622976+00:00,1251,1284,787,853,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.643,0.696,7.318,7.352,-26.157,26.735,40.611,-26.118,42.275,104.186,-102.328,-196.585,-219.782,-95.564,-198.745,-222.383,3973172.25,1038433.75,3966611.0,1036388.125,3943521.0,1001459.5625,4000778.0,992993.5625,nan,nan,
