Date,Probe,walen1,walen2,jet_detection,x_gsm,y_gsm,z_gsm,r_spc,r_W,theta_w,jet_time,ind_min_msp,ind_max_msp,ind_min_msh,ind_max_msh,ind_jet_center,angle_b_lmn_vec_msp_msh_median,b_lmn_vec_msp_mean_n,b_lmn_vec_msp_mean_m,b_lmn_vec_msp_mean_l,b_lmn_vec_msp_median_n,b_lmn_vec_msp_median_m,b_lmn_vec_msp_median_l,b_lmn_vec_msh_mean_n,b_lmn_vec_msh_mean_m,b_lmn_vec_msh_mean_l,b_lmn_vec_msh_median_n,b_lmn_vec_msh_median_m,b_lmn_vec_msh_median_l,np_msp_median,np_msp_mean,np_msh_median,np_msh_mean,vp_lmn_vec_msp_mean_n,vp_lmn_vec_msp_mean_m,vp_lmn_vec_msp_mean_l,vp_lmn_vec_msp_median_n,vp_lmn_vec_msp_median_m,vp_lmn_vec_msp_median_l,vp_lmn_vec_msh_mean_n,vp_lmn_vec_msh_mean_m,vp_lmn_vec_msh_mean_l,vp_lmn_vec_msh_median_n,vp_lmn_vec_msh_median_m,vp_lmn_vec_msh_median_l,tp_para_msp_median,tp_para_msh_median,tp_para_msp_mean,tp_para_msh_mean,tp_perp_msp_median,tp_perp_msh_median,tp_perp_msp_mean,tp_perp_msh_mean,beta_msh_mean,beta_msp_mean
2018-04-23 15:45:23.104000+00:00,3,False,False,True,4.504,-11.889,0.134,11.89,4.122,40.186,2018-04-23 15:45:03.223545984+00:00,831,863,206,238,734,166.052,0.786,-15.689,30.585,0.759,-15.807,30.543,-5.991,12.093,-19.637,-5.991,12.093,-19.637,1.042,1.032,14.105,14.412,69.053,18.334,34.512,63.392,30.217,35.687,18.844,212.339,-22.912,20.295,213.426,-20.005,20275268.0,4310758.0,20391850.0,4352590.0,20484058.0,3954350.5,20597148.0,3938740.0,3.868,0.62,
2015-09-07 17:07:34.144000+00:00,3,False,False,True,2.053,10.746,-4.746,11.748,0.634,30.684,2015-09-07 17:06:53.842709632+00:00,4769,4801,724,756,2198,44.725,5.677,-10.021,21.615,5.444,-10.119,21.072,1.871,-41.936,15.627,1.871,-41.936,15.627,3.945,3.929,13.675,13.777,-26.41,-22.576,-1.644,-30.744,-23.328,-1.593,2.735,-288.143,-281.685,1.03,-287.19,-282.606,16380057.0,2558080.5,16448027.0,2551617.75,20235170.0,3652405.75,20107426.0,3649212.75,0.712,4.015,
2015-09-02 16:48:44.145000+00:00,3,False,False,True,1.617,10.862,-4.757,11.858,2.085,51.401,2015-09-02 16:47:33.709316096+00:00,407,439,4674,4706,2464,27.409,3.298,-1.018,28.416,3.418,-1.106,28.448,8.243,-14.011,25.599,8.243,-14.011,25.599,4.286,4.269,42.31,41.741,63.766,90.975,16.289,63.485,90.819,16.955,27.085,-223.596,-107.216,23.82,-223.445,-107.989,19652722.0,1745929.0,19664522.0,1762359.625,21195928.0,2178323.0,21182176.0,2220517.5,3.019,3.647,
