Date,Probe,walen1,walen2,jet_detection,x_gsm,y_gsm,z_gsm,r_spc,r_W,theta_w,jet_time,ind_min_msp,ind_max_msp,ind_min_msh,ind_max_msh,ind_jet_center,angle_b_lmn_vec_msp_msh_median,b_lmn_vec_msp_mean_n,b_lmn_vec_msp_mean_m,b_lmn_vec_msp_mean_l,b_lmn_vec_msp_median_n,b_lmn_vec_msp_median_m,b_lmn_vec_msp_median_l,b_lmn_vec_msh_mean_n,b_lmn_vec_msh_mean_m,b_lmn_vec_msh_mean_l,b_lmn_vec_msh_median_n,b_lmn_vec_msh_median_m,b_lmn_vec_msh_median_l,np_msp_median,np_msp_mean,np_msh_median,np_msh_mean,vp_lmn_vec_msp_mean_n,vp_lmn_vec_msp_mean_m,vp_lmn_vec_msp_mean_l,vp_lmn_vec_msp_median_n,vp_lmn_vec_msp_median_m,vp_lmn_vec_msp_median_l,vp_lmn_vec_msh_mean_n,vp_lmn_vec_msh_mean_m,vp_lmn_vec_msh_mean_l,vp_lmn_vec_msh_median_n,vp_lmn_vec_msh_median_m,vp_lmn_vec_msh_median_l,tp_para_msp_median,tp_para_msh_median,tp_para_msp_mean,tp_para_msh_mean,tp_perp_msp_median,tp_perp_msh_median,tp_perp_msp_mean,tp_perp_msh_mean,beta_msh_mean,beta_msp_mean
2016-01-02 23:45:34.148000+00:00,3,False,False,True,8.736,-6.613,-2.852,7.202,2.187,55.903,2016-01-02 23:48:57.282656+00:00,452,484,1448,1480,1821,120.646,13.439,22.69,41.093,13.491,22.762,40.938,-16.797,-18.463,0.647,-16.797,-18.463,0.647,0.514,0.514,16.389,16.636,-37.219,2.699,-138.778,-37.756,2.807,-139.769,-29.6,131.31,-50.1,-26.253,134.954,-58.709,36603808.0,4374648.5,36598740.0,4391053.5,33564204.0,4189497.75,33460448.0,4190769.0,4.461,0.266,
2016-01-02 23:44:24.097000+00:00,3,False,False,True,8.72,-6.618,-2.853,7.207,2.187,55.903,2016-01-02 23:48:57.282656+00:00,452,484,1448,1480,1821,120.646,13.439,22.69,41.093,13.491,22.762,40.938,-16.797,-18.463,0.647,-16.797,-18.463,0.647,0.514,0.514,16.389,16.636,-37.219,2.699,-138.778,-37.756,2.807,-139.769,-29.6,131.31,-50.1,-26.253,134.954,-58.709,36603808.0,4374648.5,36598740.0,4391053.5,33564204.0,4189497.75,33460448.0,4190769.0,4.461,0.266,
2016-01-02 23:47:04.150000+00:00,3,False,False,True,8.753,-6.609,-2.851,7.197,2.187,55.903,2016-01-02 23:48:57.282656+00:00,452,484,1448,1480,1821,120.646,13.439,22.69,41.093,13.491,22.762,40.938,-16.797,-18.463,0.647,-16.797,-18.463,0.647,0.514,0.514,16.389,16.636,-37.219,2.699,-138.778,-37.756,2.807,-139.769,-29.6,131.31,-50.1,-26.253,134.954,-58.709,36603808.0,4374648.5,36598740.0,4391053.5,33564204.0,4189497.75,33460448.0,4190769.0,4.461,0.266,
2016-01-02 23:47:44.200000+00:00,3,False,False,True,8.759,-6.607,-2.85,7.196,2.187,55.903,2016-01-02 23:48:57.282656+00:00,452,484,1448,1480,1821,120.646,13.439,22.69,41.093,13.491,22.762,40.938,-16.797,-18.463,0.647,-16.797,-18.463,0.647,0.514,0.514,16.389,16.636,-37.219,2.699,-138.778,-37.756,2.807,-139.769,-29.6,131.31,-50.1,-26.253,134.954,-58.709,36603808.0,4374648.5,36598740.0,4391053.5,33564204.0,4189497.75,33460448.0,4190769.0,4.461,0.266,
2016-01-02 23:46:14.199000+00:00,3,False,False,True,8.742,-6.612,-2.851,7.2,2.187,55.903,2016-01-02 23:48:57.282656+00:00,452,484,1448,1480,1821,120.646,13.439,22.69,41.093,13.491,22.762,40.938,-16.797,-18.463,0.647,-16.797,-18.463,0.647,0.514,0.514,16.389,16.636,-37.219,2.699,-138.778,-37.756,2.807,-139.769,-29.6,131.31,-50.1,-26.253,134.954,-58.709,36603808.0,4374648.5,36598740.0,4391053.5,33564204.0,4189497.75,33460448.0,4190769.0,4.461,0.266,
2016-01-02 23:49:14.201000+00:00,3,False,False,True,8.775,-6.603,-2.849,7.191,2.187,55.903,2016-01-02 23:48:57.282656+00:00,452,484,1448,1480,1821,120.646,13.439,22.69,41.093,13.491,22.762,40.938,-16.797,-18.463,0.647,-16.797,-18.463,0.647,0.514,0.514,16.389,16.636,-37.219,2.699,-138.778,-37.756,2.807,-139.769,-29.6,131.31,-50.1,-26.253,134.954,-58.709,36603808.0,4374648.5,36598740.0,4391053.5,33564204.0,4189497.75,33460448.0,4190769.0,4.461,0.266,
2016-01-02 23:48:24.101000+00:00,3,False,False,True,8.764,-6.606,-2.85,7.194,2.187,55.903,2016-01-02 23:48:57.282656+00:00,452,484,1448,1480,1821,120.646,13.439,22.69,41.093,13.491,22.762,40.938,-16.797,-18.463,0.647,-16.797,-18.463,0.647,0.514,0.514,16.389,16.636,-37.219,2.699,-138.778,-37.756,2.807,-139.769,-29.6,131.31,-50.1,-26.253,134.954,-58.709,36603808.0,4374648.5,36598740.0,4391053.5,33564204.0,4189497.75,33460448.0,4190769.0,4.461,0.266,
2016-01-03 21:53:14.189000+00:00,3,False,False,True,7.247,-6.932,-2.813,7.481,2.557,44.728,2016-01-03 21:54:24.084469504+00:00,1967,1999,827,859,466,157.76,19.392,20.764,44.92,19.435,20.888,44.644,0.175,-11.347,-29.985,0.175,-11.347,-29.985,0.867,0.846,14.508,14.55,121.21,24.815,2.334,123.347,27.08,2.696,-49.286,139.872,-131.58,-42.964,138.877,-138.447,18046182.0,6353931.0,18400012.0,6034738.0,27800496.0,5454722.0,28161952.0,5653601.0,2.751,0.225,
2016-01-03 22:00:54.096000+00:00,3,False,False,True,7.357,-6.925,-2.836,7.483,2.557,44.728,2016-01-03 21:54:24.084469504+00:00,3013,3045,827,859,466,166.138,8.612,27.745,46.332,8.717,27.806,46.456,0.175,-11.347,-29.985,0.175,-11.347,-29.985,0.57,0.589,14.508,14.55,-33.645,60.945,-15.109,-29.391,59.975,-13.205,-49.286,139.872,-131.58,-42.964,138.877,-138.447,13514799.0,6353931.0,13668539.0,6034738.0,20509536.0,5454722.0,20068076.0,5653601.0,2.751,0.108,
2016-01-03 21:57:24.093000+00:00,3,False,False,True,7.306,-6.929,-2.825,7.483,2.557,44.728,2016-01-03 21:54:24.084469504+00:00,2042,2074,827,859,466,158.004,15.084,24.835,42.939,19.563,20.546,45.484,0.175,-11.347,-29.985,0.175,-11.347,-29.985,0.545,0.551,14.508,14.55,39.366,5.88,-10.933,77.948,-23.634,-10.905,-49.286,139.872,-131.58,-42.964,138.877,-138.447,24113850.0,6353931.0,24600742.0,6034738.0,35697712.0,5454722.0,35237648.0,5653601.0,2.751,0.2,
2016-01-03 21:58:24.094000+00:00,3,False,False,True,7.32,-6.928,-2.828,7.483,2.557,44.728,2016-01-03 21:54:24.084469504+00:00,2042,2074,827,859,466,158.004,15.084,24.835,42.939,19.563,20.546,45.484,0.175,-11.347,-29.985,0.175,-11.347,-29.985,0.545,0.551,14.508,14.55,39.366,5.88,-10.933,77.948,-23.634,-10.905,-49.286,139.872,-131.58,-42.964,138.877,-138.447,24113850.0,6353931.0,24600742.0,6034738.0,35697712.0,5454722.0,35237648.0,5653601.0,2.751,0.2,
2016-01-03 22:19:44.212000+00:00,3,False,False,True,7.627,-6.901,-2.884,7.48,3.527,60.148,2016-01-03 22:27:38.575284480+00:00,2765,2797,1748,1780,2890,121.882,17.339,28.248,32.594,17.294,28.333,32.538,-17.753,-0.601,-3.737,-17.753,-0.601,-3.737,0.391,0.427,38.773,38.352,-8.763,95.202,92.484,-9.233,106.039,93.544,-223.567,146.765,-90.77,-223.728,149.945,-89.312,19072570.0,1507719.875,19311420.0,1509690.875,14599910.0,2031578.375,15210845.0,2032856.125,6.6,0.123,
2016-01-03 22:22:04.164000+00:00,3,False,False,True,7.662,-6.898,-2.89,7.478,3.527,60.148,2016-01-03 22:27:38.575284480+00:00,1968,2000,951,983,2093,121.882,17.339,28.248,32.594,17.294,28.333,32.538,-17.753,-0.601,-3.737,-17.753,-0.601,-3.737,0.391,0.427,38.773,38.352,-8.763,95.202,92.484,-9.233,106.039,93.544,-223.567,146.765,-90.77,-223.728,149.945,-89.312,19072570.0,1507719.875,19311420.0,1509690.875,14599910.0,2031578.375,15210845.0,2032856.125,6.6,0.123,
2016-01-03 22:26:34.168000+00:00,3,False,False,True,7.723,-6.891,-2.899,7.475,3.527,60.148,2016-01-03 22:27:38.575284480+00:00,1436,1468,419,451,1561,121.882,17.339,28.248,32.594,17.294,28.333,32.538,-17.753,-0.601,-3.737,-17.753,-0.601,-3.737,0.391,0.427,38.773,38.352,-8.763,95.202,92.484,-9.233,106.039,93.544,-223.567,146.765,-90.77,-223.728,149.945,-89.312,19072570.0,1507719.875,19311420.0,1509690.875,14599910.0,2031578.375,15210845.0,2032856.125,6.6,0.123,
2016-01-03 22:28:44.220000+00:00,3,False,False,True,7.751,-6.887,-2.903,7.474,3.527,60.148,2016-01-03 22:27:38.575284480+00:00,1436,1468,419,451,1561,121.882,17.339,28.248,32.594,17.294,28.333,32.538,-17.753,-0.601,-3.737,-17.753,-0.601,-3.737,0.391,0.427,38.773,38.352,-8.763,95.202,92.484,-9.233,106.039,93.544,-223.567,146.765,-90.77,-223.728,149.945,-89.312,19072570.0,1507719.875,19311420.0,1509690.875,14599910.0,2031578.375,15210845.0,2032856.125,6.6,0.123,
2016-01-03 22:27:14.219000+00:00,3,False,False,True,7.73,-6.89,-2.9,7.475,3.527,60.148,2016-01-03 22:27:38.575284480+00:00,1436,1468,419,451,1561,121.882,17.339,28.248,32.594,17.294,28.333,32.538,-17.753,-0.601,-3.737,-17.753,-0.601,-3.737,0.391,0.427,38.773,38.352,-8.763,95.202,92.484,-9.233,106.039,93.544,-223.567,146.765,-90.77,-223.728,149.945,-89.312,19072570.0,1507719.875,19311420.0,1509690.875,14599910.0,2031578.375,15210845.0,2032856.125,6.6,0.123,
2016-01-04 01:23:14.224000+00:00,3,False,False,True,9.617,-6.343,-2.717,6.9,2.576,66.079,2016-01-04 01:23:45.110784384+00:00,977,1009,1938,1970,1205,85.884,10.38,23.942,33.671,10.34,24.131,33.572,-14.646,8.579,-0.109,-14.646,8.579,-0.109,0.425,0.451,22.98,23.249,18.989,25.434,-28.153,29.967,21.133,-30.291,-176.605,113.295,-79.617,-178.598,115.225,-81.3,18699230.0,2872337.75,18585004.0,2828079.0,20870266.0,2282594.75,21168164.0,2271260.25,7.552,0.168,
2016-01-04 08:25:34.100000+00:00,3,False,False,True,9.885,-2.789,-0.816,2.906,4.465,57.492,2016-01-04 08:33:51.325943040+00:00,2894,2926,421,453,3848,34.364,16.828,18.642,58.773,16.782,18.664,58.801,9.197,-11.338,35.062,9.197,-11.338,35.062,0.955,0.96,16.418,16.566,-15.979,-43.559,-23.523,-16.144,-43.268,-23.942,-1.709,-109.532,-70.278,-0.444,-110.101,-72.486,12089884.0,3234068.75,12027098.0,3246629.0,14761602.0,4976414.0,14660284.0,4963529.5,1.543,0.105,
2016-01-04 01:16:44.218000+00:00,3,False,False,True,9.565,-6.371,-2.741,6.935,4.069,57.314,2016-01-04 01:23:45.110784384+00:00,644,676,2192,2224,1871,85.183,14.278,24.838,33.416,14.59,24.392,33.941,-8.066,-11.467,13.868,-8.066,-11.467,13.868,0.44,0.44,15.689,15.792,11.124,40.884,-19.284,21.985,41.814,-20.306,-64.158,58.44,-68.859,-58.404,55.674,-69.503,20101700.0,2858694.5,20394392.0,2973756.25,24755900.0,3581130.0,24634134.0,3607526.75,4.588,0.172,
2016-01-04 08:27:04.102000+00:00,3,False,False,True,9.874,-2.77,-0.814,2.887,4.465,57.492,2016-01-04 08:33:51.325943040+00:00,2894,2926,421,453,3848,34.364,16.828,18.642,58.773,16.782,18.664,58.801,9.197,-11.338,35.062,9.197,-11.338,35.062,0.955,0.96,16.418,16.566,-15.979,-43.559,-23.523,-16.144,-43.268,-23.942,-1.709,-109.532,-70.278,-0.444,-110.101,-72.486,12089884.0,3234068.75,12027098.0,3246629.0,14761602.0,4976414.0,14660284.0,4963529.5,1.543,0.105,
2016-01-04 23:43:34.205000+00:00,3,False,False,True,8.632,-6.798,-3.039,7.446,11.93,56.759,2016-01-04 23:43:52.240253440+00:00,2424,2456,1256,1288,2517,37.23,7.028,28.965,34.676,6.809,28.785,35.1,0.876,11.548,2.755,0.876,11.548,2.755,0.814,0.809,34.393,34.533,5.442,94.899,-78.428,4.772,91.263,-77.88,-30.416,93.416,-41.507,-29.98,92.365,-42.626,12382871.0,2433366.0,12312069.0,2430675.25,15178393.0,2513178.5,15074976.0,2504833.25,22.009,0.178,
2016-01-04 23:41:54.154000+00:00,3,False,False,True,8.61,-6.803,-3.04,7.452,11.93,56.759,2016-01-04 23:43:52.240253440+00:00,3026,3058,1858,1890,3119,37.23,7.028,28.965,34.676,6.809,28.785,35.1,0.876,11.548,2.755,0.876,11.548,2.755,0.814,0.809,34.393,34.533,5.442,94.899,-78.428,4.772,91.263,-77.88,-30.416,93.416,-41.507,-29.98,92.365,-42.626,12382871.0,2433366.0,12312069.0,2430675.25,15178393.0,2513178.5,15074976.0,2504833.25,22.009,0.178,
2016-01-06 22:30:04.150000+00:00,3,False,False,True,7.675,-7.144,-3.194,7.826,5.329,45.144,2016-01-06 22:27:35.354055552+00:00,865,897,2094,2126,809,136.239,24.009,22.659,37.618,23.918,22.585,37.75,5.635,-17.258,-17.208,5.635,-17.258,-17.208,0.465,0.471,19.552,19.5,-44.437,147.501,73.173,-51.652,145.275,73.234,21.539,87.032,-166.334,22.462,86.688,-168.828,22613378.0,3537935.0,22460332.0,3552087.0,37135940.0,4593122.5,37655028.0,4663374.0,4.215,0.18,
2016-01-06 22:25:34.146000+00:00,3,False,False,True,7.617,-7.152,-3.186,7.829,5.329,45.144,2016-01-06 22:27:35.354055552+00:00,865,897,2094,2126,809,136.239,24.009,22.659,37.618,23.918,22.585,37.75,5.635,-17.258,-17.208,5.635,-17.258,-17.208,0.465,0.471,19.552,19.5,-44.437,147.501,73.173,-51.652,145.275,73.234,21.539,87.032,-166.334,22.462,86.688,-168.828,22613378.0,3537935.0,22460332.0,3552087.0,37135940.0,4593122.5,37655028.0,4663374.0,4.215,0.18,
2016-01-06 22:27:44.198000+00:00,3,False,False,True,7.643,-7.148,-3.19,7.828,5.329,45.144,2016-01-06 22:27:35.354055552+00:00,865,897,2094,2126,809,136.239,24.009,22.659,37.618,23.918,22.585,37.75,5.635,-17.258,-17.208,5.635,-17.258,-17.208,0.465,0.471,19.552,19.5,-44.437,147.501,73.173,-51.652,145.275,73.234,21.539,87.032,-166.334,22.462,86.688,-168.828,22613378.0,3537935.0,22460332.0,3552087.0,37135940.0,4593122.5,37655028.0,4663374.0,4.215,0.18,
2016-01-04 01:14:14.216000+00:00,3,False,False,True,9.545,-6.381,-2.75,6.949,4.284,62.151,2016-01-04 01:23:45.110784384+00:00,1240,1272,1675,1707,2467,89.035,14.278,24.838,33.416,14.59,24.392,33.941,4.613,-13.798,8.301,4.613,-13.798,8.301,0.44,0.44,13.539,13.362,11.124,40.884,-19.284,21.985,41.814,-20.306,-36.981,63.525,-76.312,-36.614,64.818,-76.031,20101700.0,3273278.25,20394392.0,3281748.0,24755900.0,3720792.75,24634134.0,3711940.0,5.529,0.172,
2016-01-07 21:39:04.166000+00:00,3,False,False,True,6.945,-7.29,-3.155,7.943,2.171,61.191,2016-01-07 21:41:17.394829440+00:00,352,384,988,1020,888,106.15,16.372,34.718,35.931,16.597,34.925,36.254,4.679,-19.824,8.049,4.679,-19.824,8.049,1.362,1.37,11.868,11.714,-70.556,79.15,-5.064,-72.279,71.258,-2.231,-64.322,53.827,-88.09,-65.825,58.956,-88.749,20592626.0,5642335.5,20425084.0,6048240.0,25334214.0,6696611.5,25461414.0,6719176.5,5.435,0.38,
2016-01-07 21:41:14.218000+00:00,3,False,False,True,6.974,-7.289,-3.162,7.945,2.171,61.191,2016-01-07 21:41:17.394829440+00:00,352,384,988,1020,888,106.15,16.372,34.718,35.931,16.597,34.925,36.254,4.679,-19.824,8.049,4.679,-19.824,8.049,1.362,1.37,11.868,11.714,-70.556,79.15,-5.064,-72.279,71.258,-2.231,-64.322,53.827,-88.09,-65.825,58.956,-88.749,20592626.0,5642335.5,20425084.0,6048240.0,25334214.0,6696611.5,25461414.0,6719176.5,5.435,0.38,
2016-01-07 23:14:14.149000+00:00,3,False,False,True,8.163,-7.131,-3.332,7.871,1.191,58.006,2016-01-07 23:15:17.739559040+00:00,599,631,1555,1587,1092,59.804,9.301,35.417,30.232,9.675,35.509,30.246,4.992,-5.646,28.003,4.992,-5.646,28.003,0.958,0.938,13.975,13.861,1.207,58.581,-52.906,0.434,59.342,-52.793,-36.542,100.589,-73.023,-37.3,101.555,-75.942,12589006.0,4511827.0,12729599.0,4450926.0,16562676.0,5823376.5,16375428.0,5805798.0,2.773,0.201,
2016-01-07 23:16:04.101000+00:00,3,False,False,True,8.186,-7.126,-3.332,7.866,1.191,58.006,2016-01-07 23:15:17.739559040+00:00,599,631,1555,1587,1092,59.804,9.301,35.417,30.232,9.675,35.509,30.246,4.992,-5.646,28.003,4.992,-5.646,28.003,0.958,0.938,13.975,13.861,1.207,58.581,-52.906,0.434,59.342,-52.793,-36.542,100.589,-73.023,-37.3,101.555,-75.942,12589006.0,4511827.0,12729599.0,4450926.0,16562676.0,5823376.5,16375428.0,5805798.0,2.773,0.201,
2016-01-07 23:12:34.098000+00:00,3,False,False,True,8.146,-7.135,-3.332,7.874,1.191,58.006,2016-01-07 23:15:17.739559040+00:00,599,631,1555,1587,1092,59.804,9.301,35.417,30.232,9.675,35.509,30.246,4.992,-5.646,28.003,4.992,-5.646,28.003,0.958,0.938,13.975,13.861,1.207,58.581,-52.906,0.434,59.342,-52.793,-36.542,100.589,-73.023,-37.3,101.555,-75.942,12589006.0,4511827.0,12729599.0,4450926.0,16562676.0,5823376.5,16375428.0,5805798.0,2.773,0.201,
2016-01-08 08:44:44.205000+00:00,3,False,False,True,9.32,-2.753,-0.819,2.872,2.795,52.592,2016-01-08 08:45:41.122020992+00:00,1134,1166,1816,1848,913,19.678,13.808,19.217,61.02,13.743,19.475,60.864,11.332,19.791,26.344,11.332,19.791,26.344,1.063,1.077,17.361,17.058,-13.431,43.987,-9.356,-14.244,30.904,-6.931,-34.374,42.947,-20.718,-34.908,43.243,-21.267,9029318.0,3623750.75,9135124.0,3640247.75,12216656.0,7133971.0,12315945.0,7214375.0,2.268,0.089,
2016-01-08 08:43:24.104000+00:00,3,False,False,True,9.333,-2.774,-0.822,2.893,5.673,38.31,2016-01-08 08:45:41.122020992+00:00,1134,1166,109,141,913,70.974,13.808,19.217,61.02,13.743,19.475,60.864,0.366,11.163,0.257,0.366,11.163,0.257,1.063,1.077,16.871,16.895,-13.431,43.987,-9.356,-14.244,30.904,-6.931,-7.893,69.772,-72.896,-7.469,70.203,-73.414,9029318.0,4579629.5,9135124.0,4591057.5,12216656.0,6804698.0,12315945.0,6795655.0,25.304,0.089,
2016-01-08 08:53:14.213000+00:00,3,False,False,True,9.239,-2.632,-0.802,2.752,3.02,55.583,2016-01-08 08:45:41.122020992+00:00,2590,2622,1854,1886,913,17.491,19.976,14.112,57.116,19.963,14.008,57.131,10.274,15.123,23.94,10.274,15.123,23.94,1.094,1.081,17.34,17.458,23.364,1.519,-9.133,25.046,3.329,-9.76,-19.142,31.801,-12.573,-18.708,32.665,-12.19,13962032.0,3935752.75,13827053.0,3945325.0,16233048.0,7612044.0,16248848.0,7631612.0,3.364,0.142,
2016-01-08 08:52:14.212000+00:00,3,False,False,True,9.248,-2.647,-0.804,2.766,3.02,55.583,2016-01-08 08:45:41.122020992+00:00,2590,2622,1854,1886,913,17.491,19.976,14.112,57.116,19.963,14.008,57.131,10.274,15.123,23.94,10.274,15.123,23.94,1.094,1.081,17.34,17.458,23.364,1.519,-9.133,25.046,3.329,-9.76,-19.142,31.801,-12.573,-18.708,32.665,-12.19,13962032.0,3935752.75,13827053.0,3945325.0,16233048.0,7612044.0,16248848.0,7631612.0,3.364,0.142,
2016-01-08 08:54:14.214000+00:00,3,False,False,True,9.229,-2.618,-0.8,2.738,3.02,55.583,2016-01-08 08:45:41.122020992+00:00,2255,2287,1519,1551,578,17.491,19.976,14.112,57.116,19.963,14.008,57.131,10.274,15.123,23.94,10.274,15.123,23.94,1.094,1.081,17.34,17.458,23.364,1.519,-9.133,25.046,3.329,-9.76,-19.142,31.801,-12.573,-18.708,32.665,-12.19,13962032.0,3935752.75,13827053.0,3945325.0,16233048.0,7612044.0,16248848.0,7631612.0,3.364,0.142,
2016-01-08 22:25:04.175000+00:00,3,False,True,True,7.528,-7.317,-3.38,8.06,1.694,51.021,2016-01-08 22:25:59.051183616+00:00,104,136,1691,1723,2433,131.534,12.355,26.845,37.065,12.275,26.605,37.054,-8.543,8.689,-33.703,-8.543,8.689,-33.703,0.589,0.594,15.613,15.965,-11.695,103.113,-13.905,-14.995,100.111,-12.223,-74.488,184.041,-85.885,-73.574,184.455,-85.959,22317540.0,2588446.5,22320528.0,2592891.0,32373036.0,3693385.0,32092792.0,3734558.5,1.321,0.234,
2016-01-10 09:13:44.191000+00:00,3,False,True,True,8.798,-2.397,-0.773,2.518,4.982,34.965,2016-01-10 09:12:19.585725952+00:00,4624,4656,1200,1232,3435,172.728,15.692,18.962,73.697,16.346,18.868,73.652,-6.511,-5.322,-39.885,-6.511,-5.322,-39.885,0.856,0.933,27.787,27.865,-5.608,64.634,-16.823,3.81,71.436,-17.255,-50.914,60.276,-78.3,-55.075,58.465,-78.869,15486097.0,3896280.25,15416170.0,3924025.25,19083720.0,5018298.0,19016078.0,5051885.5,2.484,0.089,
2016-01-10 20:48:14.124000+00:00,3,False,True,True,6.094,-7.544,-3.221,8.203,2.212,30.678,2016-01-10 20:55:41.775764608+00:00,2203,2235,1396,1428,1917,19.065,12.702,29.422,35.315,12.611,29.554,35.346,5.711,8.675,23.342,5.711,8.675,23.342,0.59,0.589,13.491,13.38,-36.835,141.628,-116.472,-42.318,150.395,-114.398,-32.941,187.246,-122.007,-34.46,189.167,-122.248,16660999.0,6468562.0,17074944.0,6514165.0,22226774.0,6742811.5,22107040.0,6750606.0,4.77,0.168,
2016-01-10 09:11:24.089000+00:00,3,False,False,True,8.826,-2.435,-0.778,2.556,4.88,17.304,2016-01-10 09:12:19.585725952+00:00,4757,4789,1266,1298,3568,171.145,15.692,18.962,73.697,16.346,18.868,73.652,-5.218,-6.76,-48.922,-5.218,-6.76,-48.922,0.856,0.933,21.029,20.776,-5.608,64.634,-16.823,3.81,71.436,-17.255,-44.372,-2.909,-190.876,-44.143,-5.452,-196.143,15486097.0,5769052.0,15416170.0,5991055.0,19083720.0,6146319.5,19016078.0,5998580.0,2.035,0.089,
2016-01-10 20:54:54.180000+00:00,3,False,False,True,6.193,-7.548,-3.255,8.22,3.597,30.049,2016-01-10 20:55:41.775764608+00:00,1937,1969,2805,2837,1651,173.157,12.702,29.422,35.315,12.611,29.554,35.346,-3.863,-10.308,-9.614,-3.863,-10.308,-9.614,0.59,0.589,19.534,19.436,-36.835,141.628,-116.472,-42.318,150.395,-114.398,-60.555,216.79,-166.77,-61.522,220.687,-170.632,16660999.0,3887907.75,17074944.0,3937660.75,22226774.0,3456667.5,22107040.0,3433634.5,12.033,0.168,
2016-01-10 20:51:14.127000+00:00,3,False,False,True,6.14,-7.546,-3.237,8.211,3.597,30.049,2016-01-10 20:55:41.775764608+00:00,2203,2235,3071,3103,1917,173.157,12.702,29.422,35.315,12.611,29.554,35.346,-3.863,-10.308,-9.614,-3.863,-10.308,-9.614,0.59,0.589,19.534,19.436,-36.835,141.628,-116.472,-42.318,150.395,-114.398,-60.555,216.79,-166.77,-61.522,220.687,-170.632,16660999.0,3887907.75,17074944.0,3937660.75,22226774.0,3456667.5,22107040.0,3433634.5,12.033,0.168,
2016-01-10 09:08:14.186000+00:00,3,False,False,True,8.859,-2.48,-0.784,2.601,4.144,17.851,2016-01-10 09:12:19.585725952+00:00,6023,6055,2517,2549,4834,167.41,15.692,18.962,73.697,16.346,18.868,73.652,-0.011,-5.612,-29.137,-0.011,-5.612,-29.137,0.856,0.933,23.902,24.498,-5.609,64.634,-16.824,3.81,71.436,-17.255,-45.979,-12.772,-202.196,-42.663,-12.885,-198.917,15486097.0,5678101.0,15416170.0,5799418.5,19083720.0,5917299.5,19016078.0,5837621.0,5.081,0.089,
2016-01-10 20:49:44.126000+00:00,3,False,False,True,6.117,-7.545,-3.229,8.207,3.597,30.049,2016-01-10 20:55:41.775764608+00:00,2203,2235,3071,3103,1917,173.157,12.702,29.422,35.315,12.611,29.554,35.346,-3.863,-10.308,-9.614,-3.863,-10.308,-9.614,0.59,0.589,19.534,19.436,-36.835,141.628,-116.472,-42.318,150.395,-114.398,-60.555,216.79,-166.77,-61.522,220.687,-170.632,16660999.0,3887907.75,17074944.0,3937660.75,22226774.0,3456667.5,22107040.0,3433634.5,12.033,0.168,
2016-01-10 09:03:34.132000+00:00,3,False,False,True,8.908,-2.548,-0.793,2.669,4.144,17.851,2016-01-10 09:12:19.585725952+00:00,6007,6039,3650,3682,5967,166.678,11.652,23.691,64.497,11.666,23.765,64.628,-0.011,-5.612,-29.137,-0.011,-5.612,-29.137,0.986,1.022,23.902,24.498,13.29,123.097,-50.121,13.549,124.727,-50.562,-45.979,-12.772,-202.196,-42.663,-12.885,-198.917,12533912.0,5678101.0,13280367.0,5799418.5,15106653.0,5917299.5,16314599.0,5837621.0,5.081,0.104,
2016-01-11 06:39:34.145000+00:00,3,False,False,True,9.799,-4.525,-1.322,4.714,4.645,62.353,2016-01-11 06:47:44.690190464+00:00,1948,1980,170,202,1536,92.058,22.096,18.063,37.759,22.225,17.726,37.792,-0.535,26.119,-13.253,-0.535,26.119,-13.253,2.087,2.105,18.195,18.469,32.786,-6.439,3.825,36.154,-7.52,0.815,40.083,21.556,-84.189,40.42,22.448,-84.6,7787209.0,1800990.125,7771734.0,1778221.125,9120596.0,2088897.125,9242911.0,2074701.625,1.382,0.269,
2016-01-10 20:43:54.171000+00:00,3,False,False,True,6.025,-7.541,-3.196,8.19,7.351,49.68,2016-01-10 20:51:17.323709568+00:00,210,242,1796,1828,1554,9.933,10.477,24.762,41.399,10.47,24.488,41.5,5.711,8.675,23.342,5.711,8.675,23.342,0.632,0.626,13.491,13.38,-15.87,-22.179,9.149,-13.111,-23.16,9.081,-32.941,187.246,-122.007,-34.46,189.167,-122.248,26348880.0,6468562.0,26331488.0,6514165.0,43154384.0,6742811.5,43467696.0,6750606.0,4.77,0.286,
2016-01-10 09:18:34.145000+00:00,3,False,True,True,8.741,-2.321,-0.763,2.443,4.844,30.439,2016-01-10 09:12:19.585725952+00:00,2691,2723,233,265,1502,161.372,15.692,18.962,73.697,16.346,18.868,73.652,-3.405,0.919,-11.858,-3.405,0.919,-11.858,0.856,0.933,37.036,36.988,-5.608,64.634,-16.823,3.81,71.436,-17.255,-31.114,43.042,-78.414,-30.157,42.659,-78.216,15486097.0,3736918.5,15416170.0,3731273.0,19083720.0,5074608.5,19016078.0,5096448.5,34.641,0.089,
2016-01-13 21:33:04.125000+00:00,3,False,False,True,6.614,-7.788,-3.73,8.635,4.217,49.91,2016-01-13 21:34:02.239328896+00:00,1255,1287,2093,2125,1654,17.926,19.464,28.931,39.303,20.161,30.673,40.032,3.493,22.541,20.94,3.493,22.541,20.94,0.616,0.586,11.129,11.064,-15.598,52.813,3.441,-65.121,109.778,-2.551,-29.177,208.906,12.739,-28.468,209.755,12.896,25483320.0,5409121.0,25817440.0,5426392.0,33565656.0,7285681.5,33917108.0,7306610.0,2.509,0.21,
