DateStart,Error
2016-01-18 01:30:44+00:00,index 0 is out of bounds for axis 0 with size 0
2016-01-18 01:32:23+00:00,index 0 is out of bounds for axis 0 with size 0
2016-01-26 20:39:56+00:00,index 0 is out of bounds for axis 0 with size 0
2016-01-26 20:47:21+00:00,index 0 is out of bounds for axis 0 with size 0
2016-01-26 20:48:38+00:00,index 0 is out of bounds for axis 0 with size 0
2016-01-26 20:50:08+00:00,index 0 is out of bounds for axis 0 with size 0
2016-01-26 20:51:11+00:00,index 0 is out of bounds for axis 0 with size 0
2016-01-27 22:57:35+00:00,index 0 is out of bounds for axis 0 with size 0
2016-01-28 05:36:54+00:00,index 0 is out of bounds for axis 0 with size 0
2016-01-28 05:51:22+00:00,index 0 is out of bounds for axis 0 with size 0
2016-01-28 06:07:03+00:00,index 0 is out of bounds for axis 0 with size 0
2016-01-29 01:57:21+00:00,index 0 is out of bounds for axis 0 with size 0
2016-01-31 19:28:52+00:00,index 0 is out of bounds for axis 0 with size 0
2016-01-31 19:29:55+00:00,index 0 is out of bounds for axis 0 with size 0
2016-01-31 19:31:16+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-03 05:44:17+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-03 21:00:30+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-04 01:58:25+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-04 02:06:22+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-04 02:20:10+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-04 03:55:47+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-05 05:59:59+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-05 06:03:44+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-05 19:25:24+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-05 19:42:25+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-05 19:46:33+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-06 00:25:46+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-06 00:26:54+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-06 19:48:08+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-06 20:06:30+00:00,index 0 is out of bounds for axis 0 with size 0
