DateStart,Error
2016-10-02 20:01:04.126000+00:00,'NoneType' object is not subscriptable
2016-10-02 20:08:24.082000+00:00,'NoneType' object is not subscriptable
2016-10-02 20:35:14.205000+00:00,local variable 'ind_range_msh' referenced before assignment
2016-10-02 20:40:24.109000+00:00,local variable 'ind_range_msh' referenced before assignment
2016-10-02 20:51:14.218000+00:00,local variable 'ind_range_msh' referenced before assignment
2016-10-02 20:52:24.119000+00:00,local variable 'ind_range_msh' referenced before assignment
2016-10-02 20:54:44.221000+00:00,local variable 'ind_range_msh' referenced before assignment
2016-10-02 20:02:30+00:00,index 0 is out of bounds for axis 0 with size 0
2018-04-24 15:30:53.106000+00:00,v cannot be empty
