DateStart,Error
2016-02-15 03:38:34.108000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-15 03:40:04.110000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-15 03:50:04.119000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-15 03:52:04.120000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-15 19:44:14.077000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-15 23:27:54.174000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-15 03:53:44.172000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-15 23:41:54.036000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 01:25:14.078000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 01:33:34.185000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-15 19:18:54.105000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-16 01:49:54.150000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-15 19:20:44.206000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-15 19:22:44.208000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-16 04:18:14.082000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 02:51:04.104000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-15 19:26:24.111000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-15 19:28:34.163000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-15 19:30:04.164000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-15 19:33:34.167000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-16 01:56:34.206000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 03:12:54.224000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 04:32:44.095000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 18:47:04.146000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 04:52:44.113000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 18:11:54.216000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 19:49:24.149000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 18:17:44.171000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 18:13:34.117000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 18:22:24.224000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 18:56:04.153000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 18:58:24.105000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 19:19:34.174000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 20:04:04.212000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 19:02:44.209000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 19:29:14.082000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 19:15:54.120000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 19:36:44.088000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 19:34:04.186000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 19:39:54.141000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 19:41:14.092000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 21:04:24.215000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 20:32:14.137000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 20:33:44.138000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 20:51:34.103000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 22:51:04.058000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 23:01:44.117000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 23:43:24.204000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-17 00:12:54.080000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-17 00:06:04.124000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-17 01:16:24.136000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 21:21:04.129000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 21:22:04.130000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 21:33:44.190000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-16 21:37:04.143000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-16 21:35:24.092000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-16 21:42:24.098000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-16 21:44:44.200000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-17 00:26:54.092000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-17 02:41:04.111000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-17 01:56:54.172000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-17 02:11:04.084000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-17 02:13:04.086000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-17 18:40:24.186000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-17 18:49:14.144000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-17 03:22:34.148000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-17 04:44:34.221000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-17 18:03:24.154000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-17 18:07:14.108000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-17 18:04:34.205000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-17 18:22:44.121000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-17 18:26:04.224000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-17 22:03:44.166000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-17 22:14:34.126000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-17 18:33:44.131000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-17 22:28:44.188000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-17 19:55:04.152000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-17 19:04:04.107000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-17 19:13:04.115000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-17 23:12:24.127000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-17 20:07:54.113000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-17 20:17:54.122000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-17 20:25:24.129000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-17 23:05:54.121000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-17 23:56:24.166000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-17 23:48:54.159000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-18 01:28:24.097000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-18 01:29:54.099000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-18 01:31:14.200000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-18 01:32:44.201000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-18 01:38:14.206000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-18 01:36:24.105000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-18 01:39:34.157000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-18 01:34:34.153000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-18 01:41:04.159000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-18 01:51:34.168000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-18 01:57:24.123000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-18 01:53:54.120000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-18 01:59:44.075000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-18 02:01:24.127000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-18 02:02:14.078000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-18 02:07:54.133000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-18 03:45:04.119000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-18 02:10:14.085000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-18 02:13:14.087000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-18 02:26:44.099000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-18 03:59:04.132000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-18 04:31:14.211000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-18 02:49:04.219000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-18 02:50:34.221000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-18 02:51:54.172000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-18 03:00:54.180000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-18 02:59:14.128000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-18 03:02:24.181000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-18 03:28:34.105000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-18 03:07:54.186000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-18 03:18:44.146000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-18 03:22:44.149000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-18 04:11:34.143000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-18 18:13:34.116000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-18 18:16:34.118000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-18 18:24:34.125000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-18 22:44:14.178000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-18 18:26:04.126000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-18 18:27:24.077000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-18 21:03:12.745000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-18 22:01:44.142000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-18 22:03:54.194000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-18 22:26:34.113000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-18 22:06:14.146000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-18 22:30:04.116000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-18 22:32:14.168000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-18 22:30:54.217000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-18 22:58:24.090000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-18 23:05:24.096000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-18 23:00:04.141000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-18 23:03:54.094000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-18 23:20:24.108000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-18 23:22:04.160000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-19 01:04:34.096000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-18 23:23:44.211000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-18 23:25:24.112000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-19 00:48:04.082000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 00:49:34.083000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 00:51:14.135000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 00:52:44.136000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 01:11:24.201000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-19 01:17:54.207000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-19 01:51:34.135000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-19 01:19:34.108000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-19 01:26:44.164000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-19 01:24:44.163000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-19 04:18:54.059000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-19 01:56:14.189000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-19 02:03:54.096000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 02:02:14.194000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 02:05:44.197000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 02:06:54.098000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 02:08:34.150000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-19 02:43:54.129000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 18:39:04.104000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 18:45:44.160000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 19:32:54.098000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 18:49:14.163000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-19 19:39:34.154000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 19:42:44.206000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 19:46:34.159000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 20:08:54.128000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-19 20:11:14.079000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-19 20:20:04.187000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-19 20:18:54.136000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-19 20:22:44.089000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-19 20:32:44.097000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-19 20:34:14.098000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-19 20:45:44.108000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 20:46:54.159000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 20:48:14.110000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 20:56:54.167000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 20:49:34.211000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 21:12:04.079000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 21:13:54.181000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 21:17:44.134000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 21:15:44.132000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 21:19:34.085000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 21:21:34.087000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 22:04:14.172000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 23:45:04.205000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-19 22:57:24.115000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 23:01:54.119000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 23:19:24.134000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 23:21:14.085000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 23:23:54.137000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 23:53:24.162000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-20 03:36:14.146000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-20 00:24:34.087000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-20 19:38:14.044000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-20 00:32:24.194000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-20 00:35:14.146000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-20 00:48:14.157000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-20 00:53:24.211000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-20 00:54:44.162000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-20 00:56:14.163000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-20 01:29:04.140000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-20 21:46:34.101000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-20 21:45:14.150000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-20 21:48:04.102000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-20 22:39:14.195000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-20 22:42:14.198000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-20 22:46:14.201000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-20 22:44:14.199000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-20 23:16:44.076000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-20 23:18:14.078000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 18:04:04.050000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-21 00:23:54.182000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 00:08:34.220000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-20 23:20:14.079000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 00:54:14.158000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 00:34:14.141000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-21 00:25:14.133000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 00:55:14.158000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 01:14:14.174000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 01:15:44.176000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 20:18:14.209000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 20:19:24.110000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 20:21:24.111000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 21:01:04.194000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 21:03:24.146000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 21:08:34.200000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-21 21:06:44.099000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 21:10:44.102000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 21:14:54.156000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-21 21:18:24.158000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-21 21:20:44.110000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-21 21:23:04.212000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 21:25:14.114000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 21:27:04.216000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 21:27:54.166000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 21:28:34.217000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 21:29:24.168000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 21:30:14.118000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 21:30:54.169000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-21 21:33:54.171000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-21 21:35:24.173000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-21 21:38:24.175000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-21 21:40:34.077000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-21 21:45:24.181000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 21:50:54.185000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 21:53:54.188000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 21:54:44.139000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 21:52:04.086000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 21:55:54.190000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 21:58:14.142000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 21:59:14.142000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 22:02:14.145000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 22:00:34.094000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 22:03:54.196000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 22:10:44.152000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-21 22:11:54.203000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-21 22:05:34.098000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 22:13:04.104000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 22:39:14.176000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 22:14:34.105000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 22:16:14.157000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 22:23:14.162000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 22:25:54.215000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 22:29:14.167000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-22 20:45:44.045000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-21 22:52:04.137000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 22:56:44.191000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 23:21:14.211000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 22:58:54.092000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 23:22:04.162000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 23:22:54.112000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 23:24:24.114000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-22 01:45:44.183000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 23:25:14.214000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-22 21:06:34.162000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-22 21:39:44.089000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-22 21:15:34.169000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-22 21:30:34.182000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-22 21:44:54.144000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-22 21:46:24.145000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-22 21:47:14.096000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-22 21:49:34.197000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-22 22:52:34.100000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-22 22:53:54.201000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-22 22:55:24.202000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-22 23:05:54.211000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-22 23:09:24.214000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-22 23:07:54.213000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-22 23:06:54.212000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-22 23:11:14.165000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-22 23:14:14.168000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-22 23:16:04.119000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-22 23:21:14.174000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-22 23:19:34.122000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-22 23:30:44.182000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-22 23:29:34.131000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-22 23:27:24.079000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-22 23:25:24.077000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-22 23:49:04.147000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-22 23:47:04.145000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-23 00:06:24.111000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-23 00:08:24.113000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-23 00:13:24.117000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-23 00:16:24.120000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-23 00:18:04.171000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-23 00:22:34.175000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-23 00:28:34.180000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-22 23:57:04.153000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-23 00:34:14.084000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-23 00:36:24.136000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-23 00:40:54.140000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-22 23:59:24.105000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-23 00:45:34.194000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-23 00:43:04.192000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-23 00:48:04.196000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-23 00:01:34.157000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-23 00:50:04.198000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-23 00:51:54.149000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-23 00:55:24.152000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-23 00:04:04.159000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-23 01:01:44.107000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-23 00:59:24.155000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-23 01:12:04.216000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-23 01:17:24.171000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-23 01:28:04.079000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-23 01:37:14.137000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-23 01:40:54.190000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-23 01:42:44.142000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-23 02:09:34.114000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-23 02:11:34.116000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-23 02:13:44.168000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-23 02:15:04.119000+00:00,local variable 'ind_range_msp' referenced before assignment
2016-02-23 02:16:24.220000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-23 02:21:24.224000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-23 02:23:24.076000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-23 19:34:34.194000+00:00,local variable 'vp_jet' referenced before assignment
2016-02-23 02:27:44.179000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-23 19:36:34.195000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-23 19:40:24.149000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-23 19:45:24.153000+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-23 20:45:04.101000+00:00,local variable 'ind_range_msp' referenced before assignment
