EventId,DateStart,Wsli_tot,Wcci_tot
20151106_064314,2015-11-06 06:43:14.183,-0.235501,-0.589971
20151106_065704,2015-11-06 06:57:04.145,-0.0437877,-0.252552
20151106_065924,2015-11-06 06:59:24.097,-0.113273,-0.348446
20151106_070624,2015-11-06 07:06:24.103,-0.273689,-0.686248
20151106_071904,2015-11-06 07:19:04.164,-0.240491,-0.846682
20151106_072004,2015-11-06 07:20:04.165,-0.143903,-0.536461
20151106_072204,2015-11-06 07:22:04.166,-0.0248603,-0.146394
20151106_080944,2015-11-06 08:09:44.108,0.388382,0.806818
20151106_081204,2015-11-06 08:12:04.210,0.273854,0.46527
20151106_083534,2015-11-06 08:35:34.081,-0.113909,-0.717366
20151106_083944,2015-11-06 08:39:44.134,-0.00325209,-0.0234135
20151106_084434,2015-11-06 08:44:34.089,0.0866389,0.394589
20151106_084734,2015-11-06 08:47:34.091,0.189331,0.818578
20151106_084954,2015-11-06 08:49:54.193,0.0180547,0.243361
20151106_085404,2015-11-06 08:54:04.097,0.18583,0.669408
20151106_090534,2015-11-06 09:05:34.107,0.141892,0.816136
20151106_091914,2015-11-06 09:19:14.169,-0.0790329,-0.388114
20151106_093014,2015-11-06 09:30:14.179,0.64279,0.745086
20151106_112124,2015-11-06 11:21:24.176,0.364582,0.749447
20151106_120514,2015-11-06 12:05:14.165,0.432355,0.883469
20151106_121054,2015-11-06 12:10:54.220,-0.0565016,-0.20727
20151106_121624,2015-11-06 12:16:24.224,0.169569,0.73218
20151106_125104,2015-11-06 12:51:04.155,-0.00590661,-0.023461
20151106_130444,2015-11-06 13:04:44.217,0.0960948,0.519924
20151106_131654,2015-11-06 13:16:54.128,0.204061,0.370127
20151106_132314,2015-11-06 13:23:14.083,0.0868148,0.33435
20151106_132504,2015-11-06 13:25:04.185,-0.233487,-0.780101
20151106_134624,2015-11-06 13:46:24.154,-0.0301216,-0.12881
20151106_135054,2015-11-06 13:50:54.157,0.15817,0.525766
20151107_022614,2015-11-07 02:26:14.112,-0.128456,-0.666828
20151107_064934,2015-11-07 06:49:34.132,-0.146867,-0.452845
20151107_103154,2015-11-07 10:31:54.126,0.627507,0.594148
20151107_103614,2015-11-07 10:36:14.080,0.642141,0.643363
20151107_132544,2015-11-07 13:25:44.079,-0.0444809,-0.254316
20151107_132914,2015-11-07 13:29:14.082,-0.0686049,-0.205292
20151107_133904,2015-11-07 13:39:04.191,-0.0198688,-0.0549921
20151107_134404,2015-11-07 13:44:04.195,0.539407,0.956047
20151107_134654,2015-11-07 13:46:54.148,0.224599,0.949032
20151107_134934,2015-11-07 13:49:34.200,-0.0486793,-0.238435
20151107_135224,2015-11-07 13:52:24.153,-0.20502,-0.854726
20151107_135434,2015-11-07 13:54:34.205,-0.342555,-0.752047
20151107_135914,2015-11-07 13:59:14.109,0.221011,0.90768
20151107_141134,2015-11-07 14:11:34.220,-0.269254,-0.846167
20151107_141344,2015-11-07 14:13:44.122,-0.328468,-0.909494
20151107_141604,2015-11-07 14:16:04.224,0.0019731,0.0174639
20151107_142454,2015-11-07 14:24:54.181,0.0902251,0.399377
20151108_033134,2015-11-08 03:31:34.192,-0.678308,-0.890449
20151108_034914,2015-11-08 03:49:14.107,-0.26555,-0.915622
20151108_052014,2015-11-08 05:20:14.184,0.494924,0.899857
20151108_052144,2015-11-08 05:21:44.185,-1.11691,-0.992956
20151108_052314,2015-11-08 05:23:14.187,0.180406,0.980979
20151108_052454,2015-11-08 05:24:54.088,-0.0300243,-0.386282
20151108_052624,2015-11-08 05:26:24.089,-0.504719,-0.989978
20151108_052834,2015-11-08 05:28:34.141,-0.413082,-0.983459
20151108_052954,2015-11-08 05:29:54.092,-0.860374,-0.994449
20151108_053114,2015-11-08 05:31:14.194,-0.312454,-0.950982
20151108_053234,2015-11-08 05:32:34.145,0.00465063,0.0406598
20151108_053354,2015-11-08 05:33:54.096,0.933418,0.985487
20151108_054614,2015-11-08 05:46:14.206,-0.260406,-0.870513
20151108_054734,2015-11-08 05:47:34.158,-0.551459,-0.980429
20151108_054854,2015-11-08 05:48:54.109,-0.332447,-0.920673
20151108_061714,2015-11-08 06:17:14.083,-0.340723,-0.9408
20151108_062144,2015-11-08 06:21:44.087,0.00640878,0.0302303
20151108_063324,2015-11-08 06:33:24.147,0.0153032,0.0742917
20151108_063924,2015-11-08 06:39:24.152,0.0976372,0.389807
20151108_083104,2015-11-08 08:31:04.149,-0.419983,-0.748369
20151108_083244,2015-11-08 08:32:44.200,0.520087,0.962496
20151108_083414,2015-11-08 08:34:14.201,0.166506,0.680425
20151108_083554,2015-11-08 08:35:54.103,0.0257654,0.0924427
20151108_091454,2015-11-08 09:14:54.137,-0.163879,-0.674176
20151108_101000,2015-11-08 10:10:03.936,-0.507596,-0.992874
20151108_110414,2015-11-08 11:04:14.184,-0.00869223,-0.0833054
20151108_132344,2015-11-08 13:23:44.157,-0.601291,-0.95114
20151108_133334,2015-11-08 13:33:34.116,-0.841218,-0.931492
20151108_140214,2015-11-08 14:02:14.191,-0.576373,-0.940441
20151108_140334,2015-11-08 14:03:34.142,-0.736567,-0.905707
20151108_140544,2015-11-08 14:05:44.194,-0.714105,-0.983789
20151108_140644,2015-11-08 14:06:44.195,-0.643598,-0.950707
20151108_140954,2015-11-08 14:09:54.098,-0.57427,-0.936564
20151108_141454,2015-11-08 14:14:54.102,-0.813776,-0.977189
20151108_141634,2015-11-08 14:16:34.154,-0.830852,-0.950395
20151108_141814,2015-11-08 14:18:14.205,-0.605277,-0.950971
20151108_141954,2015-11-08 14:19:54.107,-0.0709726,-0.175579
20151108_142134,2015-11-08 14:21:34.158,-0.419607,-0.850491
20151108_142314,2015-11-08 14:23:14.210,0.462613,0.946645
20151108_144424,2015-11-08 14:44:24.129,-0.112035,-0.525229
20151108_144954,2015-11-08 14:49:54.133,0.53331,0.90107
20151108_145104,2015-11-08 14:51:04.184,0.647405,0.914582
20151108_145204,2015-11-08 14:52:04.185,-0.163886,-0.215389
20151109_033154,2015-11-09 03:31:54.136,0.42514,0.926467
20151109_033324,2015-11-09 03:33:24.137,0.215568,0.762434
20151109_033444,2015-11-09 03:34:44.089,-0.0782771,-0.182123
20151109_033614,2015-11-09 03:36:14.090,0.516946,0.915898
20151109_033954,2015-11-09 03:39:54.143,-0.133891,-0.531943
20151109_034214,2015-11-09 03:42:14.095,-0.568467,-0.808826
20151109_034434,2015-11-09 03:44:34.197,-0.536305,-0.88207
20151109_034834,2015-11-09 03:48:34.200,-0.565191,-0.807961
20151109_070604,2015-11-09 07:06:04.218,0.401052,0.841968
20151109_072814,2015-11-09 07:28:14.138,-0.426429,-0.897274
20151109_095024,2015-11-09 09:50:24.162,-0.0900839,-0.437119
20151109_100304,2015-11-09 10:03:04.223,-0.224215,-0.688926
20151109_100644,2015-11-09 10:06:44.126,-0.0104841,-0.120007
20151109_103854,2015-11-09 10:38:54.205,-0.323767,-0.636155
20151109_135904,2015-11-09 13:59:04.131,0.256424,0.934931
20151109_140644,2015-11-09 14:06:44.188,-0.237805,-0.852551
20151109_141724,2015-11-09 14:17:24.097,-0.650044,-0.980816
20151109_151024,2015-11-09 15:10:24.144,-0.0874559,-0.310437
20151110_020754,2015-11-10 02:07:54.123,-0.0829661,-0.769573
20151110_020914,2015-11-10 02:09:14.224,0.0980316,0.391988
20151110_021044,2015-11-10 02:10:44.075,-0.0338637,-0.20456
20151110_021204,2015-11-10 02:12:04.176,0.02804,0.111521
20151110_021454,2015-11-10 02:14:54.128,-0.453835,-0.919654
20151110_022944,2015-11-10 02:29:44.090,0.189499,0.839178
20151110_024314,2015-11-10 02:43:14.101,-0.185725,-0.719339
20151110_024614,2015-11-10 02:46:14.103,0.0658182,0.389362
20151110_045634,2015-11-10 04:56:34.163,-0.0256015,-0.0732142
20151110_055734,2015-11-10 05:57:34.215,0.0529585,0.0931669
20151110_065814,2015-11-10 06:58:14.167,-0.290065,-0.714454
20151110_070434,2015-11-10 07:04:34.122,-0.171488,-0.801118
20151110_080214,2015-11-10 08:02:14.222,-0.0287825,-0.072209
20151110_083834,2015-11-10 08:38:34.204,0.669586,0.725574
20151110_084244,2015-11-10 08:42:44.108,0.15117,0.247966
20151110_130634,2015-11-10 13:06:34.140,0.139236,0.513617
20151110_131524,2015-11-10 13:15:24.097,0.115648,0.420729
20151110_132214,2015-11-10 13:22:14.203,0.46688,0.923677
20151110_133424,2015-11-10 13:34:24.114,0.018542,0.0689974
20151110_134754,2015-11-10 13:47:54.126,0.0674944,0.134652
20151110_134954,2015-11-10 13:49:54.128,-0.327408,-0.815678
20151110_135124,2015-11-10 13:51:24.129,-0.152383,-0.515917
20151110_135304,2015-11-10 13:53:04.181,-0.298569,-0.87858
20151110_135434,2015-11-10 13:54:34.182,-0.178765,-0.846334
20151110_135614,2015-11-10 13:56:14.083,-0.181035,-0.770318
20151110_135754,2015-11-10 13:57:54.135,-0.430676,-0.957575
20151110_135934,2015-11-10 13:59:34.186,-0.158068,-0.870819
20151110_140104,2015-11-10 14:01:04.188,0.0129139,0.110938
20151110_140244,2015-11-10 14:02:44.089,-0.768063,-0.983221
20151110_140424,2015-11-10 14:04:24.141,-0.275875,-0.899004
20151110_140604,2015-11-10 14:06:04.192,-0.0989315,-0.798265
20151110_140734,2015-11-10 14:07:34.193,0.464389,0.975616
20151110_140914,2015-11-10 14:09:14.095,0.489493,0.742021
20151110_141044,2015-11-10 14:10:44.096,0.228769,0.853189
20151111_025404,2015-11-11 02:54:04.115,-0.623776,-0.936131
20151111_032954,2015-11-11 03:29:54.094,0.204669,0.703244
20151111_033334,2015-11-11 03:33:34.148,0.114608,0.584906
20151111_033854,2015-11-11 03:38:54.252,0.264627,0.7549
20151111_034034,2015-11-11 03:40:34.153,-0.0890651,-0.375107
20151111_034204,2015-11-11 03:42:04.155,0.223808,0.895099
20151111_034344,2015-11-11 03:43:44.206,0.261195,0.875028
20151111_034454,2015-11-11 03:44:54.107,0.178297,0.604807
20151111_034614,2015-11-11 03:46:14.208,-0.124017,-0.606623
20151111_035554,2015-11-11 03:55:54.116,-0.145186,-0.674362
20151111_061034,2015-11-11 06:10:34.131,-0.140472,-0.32654
20151111_062454,2015-11-11 06:24:54.093,0.272428,0.721365
20151111_071414,2015-11-11 07:14:14.086,-0.101563,-0.311717
20151111_085424,2015-11-11 08:54:24.223,-0.00188074,-0.00424601
20151111_104704,2015-11-11 10:47:04.222,-0.0245461,-0.0902826
20151111_105504,2015-11-11 10:55:04.079,0.289979,0.384259
20151111_105644,2015-11-11 10:56:44.130,-0.385433,-0.619014
20151111_105824,2015-11-11 10:58:24.182,-0.0358686,-0.268097
20151111_110254,2015-11-11 11:02:54.186,0.200972,0.414304
20151111_110424,2015-11-11 11:04:24.187,0.668437,0.694432
20151111_110604,2015-11-11 11:06:04.089,-0.0598069,-0.0846701
20151111_110734,2015-11-11 11:07:34.090,0.090388,0.241302
20151111_122044,2015-11-11 12:20:44.204,-0.309009,-0.710429
20151111_122214,2015-11-11 12:22:14.205,0.0072227,0.0421229
20151111_122354,2015-11-11 12:23:54.107,0.471016,0.573347
20151111_122524,2015-11-11 12:25:24.108,-0.0603449,-0.352032
20151111_123444,2015-11-11 12:34:44.216,-0.0273253,-0.0795377
20151111_123554,2015-11-11 12:35:54.118,0.425631,0.562939
20151111_123704,2015-11-11 12:37:04.169,0.256684,0.797538
20151111_135954,2015-11-11 13:59:54.191,0.033094,0.235664
20151111_140134,2015-11-11 14:01:34.093,-0.00447799,-0.0270376
20151111_140314,2015-11-11 14:03:14.144,0.462652,0.962956
20151111_140454,2015-11-11 14:04:54.196,0.131803,0.579523
20151111_140614,2015-11-11 14:06:14.147,-0.0809204,-0.614584
20151111_140744,2015-11-11 14:07:44.148,0.0486446,0.23643
20151111_140924,2015-11-11 14:09:24.200,0.0461358,0.139045
20151111_141154,2015-11-11 14:11:54.202,-0.0698288,-0.370575
20151111_141314,2015-11-11 14:13:14.153,0.0880095,0.386516
20151111_142044,2015-11-11 14:20:44.160,0.128205,0.558116
20151111_142154,2015-11-11 14:21:54.211,0.0962686,0.559835
20151111_142614,2015-11-11 14:26:14.165,0.013313,0.0565248
20151111_143014,2015-11-11 14:30:14.168,0.07837,0.634409
20151111_144544,2015-11-11 14:45:44.182,-0.0054646,-0.0264112
20151112_055514,2015-11-12 05:55:14.139,0.101103,0.916679
20151112_055604,2015-11-12 05:56:04.090,0.020778,0.169968
20151112_055744,2015-11-12 05:57:44.141,1.11048,0.975708
20151112_060424,2015-11-12 06:04:24.197,0.124312,0.670875
20151112_060544,2015-11-12 06:05:44.148,-0.0300663,-0.286007
20151112_060714,2015-11-12 06:07:14.149,-0.599339,-0.773073
20151112_060854,2015-11-12 06:08:54.201,-0.099668,-0.470223
20151112_061754,2015-11-12 06:17:54.208,-0.320603,-0.911665
20151112_061904,2015-11-12 06:19:04.109,0.0580946,0.407157
20151112_062414,2015-11-12 06:24:14.164,0.299667,0.571231
20151112_062504,2015-11-12 06:25:04.115,-0.0576229,-0.173613
20151112_063214,2015-11-12 06:32:14.171,-0.246051,-0.514546
20151112_063354,2015-11-12 06:33:54.222,0.184497,0.917735
20151112_063914,2015-11-12 06:39:14.177,0.231309,0.971007
20151112_064044,2015-11-12 06:40:44.178,0.330029,0.836199
20151112_064204,2015-11-12 06:42:04.129,-0.121018,-0.441588
20151112_065744,2015-11-12 06:57:44.193,0.174307,0.498643
20151112_065844,2015-11-12 06:58:44.193,-0.139191,-0.472691
20151112_070004,2015-11-12 07:00:04.145,0.423315,0.941748
20151112_070354,2015-11-12 07:03:54.098,0.218807,0.753653
20151112_070454,2015-11-12 07:04:54.099,-0.579452,-0.866673
20151112_070544,2015-11-12 07:05:44.199,-0.011382,-0.0601805
20151112_070834,2015-11-12 07:08:34.152,0.000365793,0.0657035
20151112_070944,2015-11-12 07:09:44.203,0.0965946,0.487129
20151112_071654,2015-11-12 07:16:54.109,-0.00560625,-0.0635032
20151112_071854,2015-11-12 07:18:54.111,0.100949,0.537285
20151112_072014,2015-11-12 07:20:14.212,-0.0132388,-0.123139
20151112_102804,2015-11-12 10:28:04.177,0.262485,0.641807
20151112_104704,2015-11-12 10:47:04.194,0.275048,0.75305
20151112_104754,2015-11-12 10:47:54.144,-0.0713101,-0.69611
20151112_104924,2015-11-12 10:49:24.146,0.281773,0.703784
20151112_110214,2015-11-12 11:02:14.107,-0.111691,-0.921024
20151112_110744,2015-11-12 11:07:44.112,0.17046,0.814701
20151112_114704,2015-11-12 11:47:04.097,-0.364496,-0.975219
20151112_124114,2015-11-12 12:41:14.195,0.234903,0.874762
20151113_040124,2015-11-13 04:01:24.210,-0.249041,-0.815829
20151113_040634,2015-11-13 04:06:34.114,0.0504118,0.362625
20151113_044614,2015-11-13 04:46:14.198,0.00226223,0.0142068
20151113_044724,2015-11-13 04:47:24.099,-0.0163002,-0.111742
20151113_045004,2015-11-13 04:50:04.151,-0.206826,-0.586538
20151113_045134,2015-11-13 04:51:34.152,-0.468713,-0.952724
20151113_045314,2015-11-13 04:53:14.204,0.0367909,0.377438
20151113_045454,2015-11-13 04:54:54.105,-0.160165,-0.91182
20151113_045624,2015-11-13 04:56:24.107,0.0222303,0.15604
20151113_045744,2015-11-13 04:57:44.208,0.341027,0.834564
20151113_045914,2015-11-13 04:59:14.209,-0.349647,-0.797324
20151113_060054,2015-11-13 06:00:54.162,-0.358547,-0.736158
20151113_060224,2015-11-13 06:02:24.163,-0.303064,-0.924652
20151113_140201,2015-11-13 14:02:04.033,-0.342898,-0.917666
20151114_025734,2015-11-14 02:57:34.155,0.109249,0.511063
20151114_031645,2015-11-14 03:16:54.121,-0.592078,-0.83156
20151114_031754,2015-11-14 03:17:54.122,-0.651739,-0.9735
20151114_123344,2015-11-14 12:33:44.104,-0.0636329,-0.353891
20151114_123534,2015-11-14 12:35:34.205,-0.175269,-0.958084
20151114_123654,2015-11-14 12:36:54.156,-0.0698046,-0.885062
20151114_125204,2015-11-14 12:52:04.220,-0.0287301,-0.156398
20151114_125249,2015-11-14 12:52:49.220,0.0785997,0.622199
20151114_142534,2015-11-14 14:25:34.152,0.0327189,0.189685
20151114_142644,2015-11-14 14:26:44.203,-0.196359,-0.553436
20151115_022054,2015-11-15 02:20:54.116,-0.567486,-0.925601
20151115_022304,2015-11-15 02:23:04.168,-0.247347,-0.967032
20151115_023144,2015-11-15 02:31:44.075,-0.0971719,-0.881049
20151115_023224,2015-11-15 02:32:24.126,-0.259863,-0.947317
20151115_023344,2015-11-15 02:33:44.077,0.499817,0.809488
20151115_023634,2015-11-15 02:36:34.179,-0.143706,-0.719266
20151115_025954,2015-11-15 02:59:54.149,-0.651882,-0.853873
20151115_032354,2015-11-15 03:23:54.169,-0.0297449,-0.132133
20151115_052734,2015-11-15 05:27:34.174,0.501079,0.86251
20151115_052944,2015-11-15 05:29:44.076,0.388154,0.68863
20151115_053504,2015-11-15 05:35:04.180,0.109967,0.497922
20151115_060434,2015-11-15 06:04:34.206,0.335113,0.634336
20151115_061104,2015-11-15 06:11:04.211,0.0634776,0.273351
20151115_061634,2015-11-15 06:16:34.216,-0.077385,-0.296754
20151115_103600,2015-11-15 10:36:04.142,0.731831,0.992458
20151115_140254,2015-11-15 14:02:54.125,-0.207292,-0.861554
20151115_140734,2015-11-15 14:07:34.180,-0.0251427,-0.0903561
20151115_140944,2015-11-15 14:09:44.081,0.100623,0.399511
20151115_141204,2015-11-15 14:12:04.184,-0.89406,-0.952046
20151115_141904,2015-11-15 14:19:04.190,-0.666532,-0.96826
20151116_014704,2015-11-16 01:47:04.149,-0.531729,-0.814447
20151116_015604,2015-11-16 01:56:04.156,-0.0149104,-0.208802
20151116_021034,2015-11-16 02:10:34.168,0.0652293,0.51156
20151116_021954,2015-11-16 02:19:54.126,0.26924,0.76504
20151116_022804,2015-11-16 02:28:04.182,0.173212,0.57565
20151116_023124,2015-11-16 02:31:24.135,-0.232251,-0.493769
20151116_023654,2015-11-16 02:36:54.140,-0.402756,-0.633858
20151116_024504,2015-11-16 02:45:04.196,0.164542,0.623529
20151116_025054,2015-11-16 02:50:54.151,0.167461,0.360804
20151116_025504,2015-11-16 02:55:04.205,-0.371413,-0.768343
20151116_025714,2015-11-16 02:57:14.106,-0.496574,-0.860892
20151116_033124,2015-11-16 03:31:24.185,-0.287273,-0.902518
20151116_121314,2015-11-16 12:13:14.137,-0.519066,-0.798236
20151116_131744,2015-11-16 13:17:44.194,-0.69303,-0.948391
20151116_132144,2015-11-16 13:21:44.197,-0.680629,-0.937349
20151116_141044,2015-11-16 14:10:44.090,-0.636799,-0.758349
20151116_141824,2015-11-16 14:18:24.147,-0.211591,-0.516793
20151116_142514,2015-11-16 14:25:14.103,-0.367764,-0.729138
20151116_143124,2015-11-16 14:31:24.158,-0.807152,-0.914693
20151117_012944,2015-11-17 01:29:44.150,-0.232845,-0.994807
20151117_021344,2015-11-17 02:13:44.185,0.0794277,0.59662
20151117_021504,2015-11-17 02:15:04.136,-0.0943127,-0.449389
20151117_021724,2015-11-17 02:17:24.088,-0.288742,-0.731997
20151117_021914,2015-11-17 02:19:14.189,-0.543513,-0.886295
20151117_022154,2015-11-17 02:21:54.092,0.0207303,0.124467
20151117_022444,2015-11-17 02:24:44.194,-0.18382,-0.616169
20151117_022814,2015-11-17 02:28:14.197,-0.552502,-0.899076
20151117_023214,2015-11-17 02:32:14.200,0.156203,0.500454
20151117_024544,2015-11-17 02:45:44.211,-0.387825,-0.960673
20151117_084854,2015-11-17 08:48:54.122,-0.0156448,-0.0346864
20151117_115354,2015-11-17 11:53:54.134,-0.0373975,-0.237484
20151117_124854,2015-11-17 12:48:54.183,-0.235064,-0.824199
20151117_140404,2015-11-17 14:04:04.149,-0.326408,-0.810562
20151117_140804,2015-11-17 14:08:04.152,0.0323855,0.12846
20151117_141034,2015-11-17 14:10:34.155,-0.107008,-0.580896
20151117_141334,2015-11-17 14:13:34.157,0.0112505,0.0817899
20151117_141554,2015-11-17 14:15:54.109,-0.104111,-0.504289
20151117_141814,2015-11-17 14:18:14.211,0.057143,0.442967
20151117_142054,2015-11-17 14:20:54.114,0.0203308,0.0982479
20151117_142354,2015-11-17 14:23:54.116,0.0546528,0.323735
20151117_142624,2015-11-17 14:26:24.118,0.0412639,0.392181
20151117_142844,2015-11-17 14:28:44.220,0.0617218,0.38464
20151117_143034,2015-11-17 14:30:34.172,0.129339,0.617276
20151117_143104,2015-11-17 14:31:04.173,0.0902648,0.74975
20151117_143824,2015-11-17 14:38:24.129,-0.0626835,-0.513448
20151117_144014,2015-11-17 14:40:14.081,0.0235837,0.106339
20151117_144424,2015-11-17 14:44:24.134,0.0202248,0.11866
20151117_144714,2015-11-17 14:47:14.087,0.13594,0.536691
20151118_015214,2015-11-18 01:52:14.090,-0.158171,-0.733589
20151118_015814,2015-11-18 01:58:14.095,-0.060486,-0.210254
20151118_020214,2015-11-18 02:02:14.098,-0.0800203,-0.718196
20151118_020504,2015-11-18 02:05:04.201,0.132059,0.858065
20151118_020854,2015-11-18 02:08:54.154,-0.174639,-0.809596
20151118_021304,2015-11-18 02:13:04.207,-0.422544,-0.837873
20151118_021824,2015-11-18 02:18:24.162,-0.534367,-0.902533
20151118_022934,2015-11-18 02:29:34.221,-0.185113,-0.538968
20151118_084314,2015-11-18 08:43:14.140,-0.321148,-0.378842
20151118_084544,2015-11-18 08:45:44.142,-0.624929,-0.572503
20151118_095144,2015-11-18 09:51:44.200,-0.25478,-0.47998
20151118_113314,2015-11-18 11:33:14.139,-0.358453,-0.641995
20151118_120414,2015-11-18 12:04:14.166,-0.174938,-0.903005
20151118_121024,2015-11-18 12:10:24.221,-0.539855,-0.97847
20151118_125904,2015-11-18 12:59:04.164,-0.129827,-0.580872
20151118_130804,2015-11-18 13:08:04.172,0.112991,0.814818
20151118_131304,2015-11-18 13:13:04.176,0.477635,0.961566
20151119_011654,2015-11-19 01:16:54.085,0.000743654,0.00256174
20151119_012058,2015-11-19 01:21:03.989,0.0850794,0.185942
20151119_021924,2015-11-19 02:19:24.137,-0.260043,-0.279701
20151119_024304,2015-11-19 02:43:04.207,-0.399261,-0.716893
20151119_025624,2015-11-19 02:56:24.169,0.300445,0.847702
20151119_030454,2015-11-19 03:04:54.176,0.0462805,0.121482
20151119_065814,2015-11-19 06:58:21.714,0.176051,0.427669
20151119_070304,2015-11-19 07:03:04.168,-0.126201,-0.153351
20151119_072134,2015-11-19 07:21:34.183,-0.620524,-0.71586
20151119_073444,2015-11-19 07:34:44.094,0.587273,0.333139
20151119_073734,2015-11-19 07:37:34.196,-0.112339,-0.300562
20151119_073824,2015-11-19 07:38:24.147,-0.267418,-0.494064
20151119_074344,2015-11-19 07:43:44.102,-0.300836,-0.414281
20151119_075114,2015-11-19 07:51:14.258,-0.544805,-0.493095
20151119_075644,2015-11-19 07:56:44.113,0.247872,0.310424
20151119_080304,2015-11-19 08:03:04.219,0.122805,0.0903953
20151119_082924,2015-11-19 08:29:24.192,-0.588087,-0.429173
20151119_083404,2015-11-19 08:34:04.096,-0.285995,-0.439538
20151119_090804,2015-11-19 09:08:04.126,0.00895621,0.0163163
20151119_091044,2015-11-19 09:10:44.178,-0.525455,-0.444527
20151119_092904,2015-11-19 09:29:04.144,-0.52298,-0.704333
20151119_094234,2015-11-19 09:42:34.156,-0.0122313,-0.0153494
20151119_094514,2015-11-19 09:45:14.209,-0.376,-0.409115
20151119_104004,2015-11-19 10:40:04.207,0.00271628,0.0223699
20151119_104354,2015-11-19 10:43:54.161,-0.0387204,-0.201311
20151119_105444,2015-11-19 10:54:44.120,-0.0816185,-0.0591559
20151119_105924,2015-11-19 10:59:24.175,-0.0219171,-0.0173465
20151119_111144,2015-11-19 11:11:44.136,0.120994,0.313669
20151119_111344,2015-11-19 11:13:44.137,0.250259,0.56663
20151119_111824,2015-11-19 11:18:24.191,-0.509849,-0.731311
20151119_112414,2015-11-19 11:24:14.147,-0.359036,-0.651528
20151119_112954,2015-11-19 11:29:54.202,-0.546316,-0.477735
20151119_113134,2015-11-19 11:31:34.103,-1.01726,-0.864724
20151119_113424,2015-11-19 11:34:24.206,0.144182,0.15037
20151119_140254,2015-11-19 14:02:54.188,-0.0112471,-0.0904874
20151119_140644,2015-11-19 14:06:44.142,0.131145,0.553752
20151119_143154,2015-11-19 14:31:54.214,0.255218,0.914506
20151120_010524,2015-11-20 01:05:24.114,-0.554512,-0.957026
20151120_012204,2015-11-20 01:22:04.177,-0.285995,-0.938443
20151120_012554,2015-11-20 01:25:54.130,-0.485232,-0.932408
20151120_023144,2015-11-20 02:31:44.135,0.0903579,0.600792
20151120_064934,2015-11-20 06:49:34.160,0.680444,0.503822
20151120_080504,2015-11-20 08:05:04.077,-0.0558627,-0.0599715
20151120_081114,2015-11-20 08:11:14.132,-0.282079,-0.384299
20151120_082144,2015-11-20 08:21:44.141,-0.536609,-0.514283
20151120_083124,2015-11-20 08:31:24.200,-1.31821,-0.905297
20151120_084814,2015-11-20 08:48:14.165,0.148261,0.192821
20151120_085544,2015-11-20 08:55:44.172,-0.572286,-0.500442
20151120_090404,2015-11-20 09:04:04.129,-0.434192,-0.377322
20151120_090634,2015-11-20 09:06:34.131,-0.202634,-0.171153
20151120_090954,2015-11-20 09:09:54.084,-0.285305,-0.284722
20151120_091724,2015-11-20 09:17:24.091,-0.32593,-0.234513
20151120_093134,2015-11-20 09:31:34.154,-1.03559,-0.800505
20151120_133124,2015-11-20 13:31:24.169,-0.00446236,-0.0571449
20151120_133804,2015-11-20 13:38:04.075,0.295296,0.721867
20151120_135654,2015-11-20 13:56:54.192,-0.259047,-0.825012
20151120_140304,2015-11-20 14:03:04.097,-0.209513,-0.960867
20151120_140644,2015-11-20 14:06:44.151,-0.244248,-0.744672
20151120_140814,2015-11-20 14:08:14.152,0.0337127,0.595594
20151120_141014,2015-11-20 14:10:14.154,0.00130332,0.0116198
20151121_012854,2015-11-21 01:28:54.085,0.0554254,0.698639
20151121_013704,2015-11-21 01:37:04.141,-0.193566,-0.761897
20151121_014504,2015-11-21 01:45:04.148,-0.263957,-0.818612
20151121_015204,2015-11-21 01:52:04.154,0.435674,0.764023
20151121_015614,2015-11-21 01:56:14.208,-0.0289975,-0.525978
20151121_020014,2015-11-21 02:00:14.211,-0.912778,-0.978825
20151121_023744,2015-11-21 02:37:44.093,-0.557677,-0.810317
20151121_092151,2015-11-21 09:21:54.050,0.535839,0.972141
20151121_124554,2015-11-21 12:45:54.083,0.145895,0.5946
20151121_125034,2015-11-21 12:50:34.137,-0.0262079,-0.194874
20151121_125454,2015-11-21 12:54:54.091,0.0738797,0.624662
20151121_125904,2015-11-21 12:59:04.145,-0.267488,-0.897634
20151121_130214,2015-11-21 13:02:14.198,0.0386512,0.202188
20151121_130534,2015-11-21 13:05:34.151,-0.0470479,-0.582513
20151121_130634,2015-11-21 13:06:34.152,0.018813,0.151547
20151121_131124,2015-11-21 13:11:24.106,0.436662,0.981518
20151121_131504,2015-11-21 13:15:04.160,0.538191,0.977204
20151121_131834,2015-11-21 13:18:34.163,0.257258,0.965603
20151121_134454,2015-11-21 13:44:54.136,0.690322,0.984218
20151122_011728,2015-11-22 01:17:34.070,-1.61056,-0.999382
20151122_021704,2015-11-22 02:17:04.121,-0.0130801,-0.121944
20151122_025234,2015-11-22 02:52:34.152,0.0705755,0.241418
20151122_112804,2015-11-22 11:28:04.169,0.0779587,0.498037
20151122_113154,2015-11-22 11:31:54.123,0.10387,0.644591
20151122_113704,2015-11-22 11:37:04.177,-0.301162,-0.850196
20151122_114304,2015-11-22 11:43:04.183,-0.591345,-0.987695
20151122_114804,2015-11-22 11:48:04.188,0.288104,0.850892
20151122_121124,2015-11-22 12:11:24.159,0.0818184,0.705313
