Date,Probe,walen1,walen2,jet_detection,x_gsm,y_gsm,z_gsm,r_spc,r_W,theta_w,jet_time,ind_min_msp,ind_max_msp,ind_min_msh,ind_max_msh,ind_jet_center,angle_b_lmn_vec_msp_msh_median,b_lmn_vec_msp_mean_n,b_lmn_vec_msp_mean_m,b_lmn_vec_msp_mean_l,b_lmn_vec_msp_median_n,b_lmn_vec_msp_median_m,b_lmn_vec_msp_median_l,b_lmn_vec_msh_mean_n,b_lmn_vec_msh_mean_m,b_lmn_vec_msh_mean_l,b_lmn_vec_msh_median_n,b_lmn_vec_msh_median_m,b_lmn_vec_msh_median_l,np_msp_median,np_msp_mean,np_msh_median,np_msh_mean,vp_lmn_vec_msp_mean_n,vp_lmn_vec_msp_mean_m,vp_lmn_vec_msp_mean_l,vp_lmn_vec_msp_median_n,vp_lmn_vec_msp_median_m,vp_lmn_vec_msp_median_l,vp_lmn_vec_msh_mean_n,vp_lmn_vec_msh_mean_m,vp_lmn_vec_msh_mean_l,vp_lmn_vec_msh_median_n,vp_lmn_vec_msh_median_m,vp_lmn_vec_msh_median_l,tp_para_msp_median,tp_para_msh_median,tp_para_msp_mean,tp_para_msh_mean,tp_perp_msp_median,tp_perp_msh_median,tp_perp_msp_mean,tp_perp_msh_mean,beta_msh_mean,beta_msp_mean
2015-09-14 15:37:34.164000+00:00,3,False,False,True,3.715,10.029,-5.369,11.375,1.664,49.494,2015-09-14 15:44:52.034520576+00:00,1019,1051,2652,2684,3118,150.573,4.825,-1.81,32.658,4.715,-2.123,32.696,-12.531,-5.005,-19.241,-12.531,-5.005,-19.241,1.373,1.543,11.602,11.567,5.891,-94.868,-47.824,2.835,-94.693,-45.574,-39.15,-190.199,-46.331,-39.389,-187.025,-47.824,23879708.0,3672113.75,22189158.0,3679380.25,30925694.0,4597551.5,29593268.0,4599640.0,2.947,1.208,
2015-09-14 15:48:14.223000+00:00,3,False,False,True,3.623,10.086,-5.315,11.4,2.286,55.618,2015-09-14 15:53:43.188315392+00:00,2921,2953,4792,4824,4192,79.267,10.099,-22.35,14.884,10.272,-22.068,15.358,0.567,-14.106,-13.767,0.567,-14.106,-13.767,1.845,1.78,14.135,14.121,82.563,-115.385,34.62,83.038,-114.77,35.196,-70.837,-190.432,-98.39,-72.525,-189.946,-97.945,26095956.0,4879712.5,26231316.0,4861467.5,30069416.0,4395580.0,30256288.0,4386481.5,5.671,2.069,
2015-09-14 15:43:34.169000+00:00,3,False,False,True,3.663,10.062,-5.338,11.39,2.67,80.442,2015-09-14 15:50:34.111964032+00:00,3189,3221,3897,3929,3199,162.381,10.099,-22.35,14.884,10.272,-22.068,15.358,-8.945,18.161,-5.299,-8.945,18.161,-5.299,1.845,1.78,12.702,12.65,82.563,-115.385,34.62,83.038,-114.77,35.196,-9.655,-256.246,-133.426,-13.399,-257.854,-136.674,26095956.0,5154496.5,26231316.0,5147341.5,30069416.0,5070222.0,30256288.0,5067970.5,5.288,2.069,
2015-09-15 11:40:24.175000+00:00,3,False,False,True,5.501,8.139,-5.359,9.745,3.18,76.357,2015-09-15 11:42:17.664143616+00:00,777,809,3671,3703,757,118.909,14.122,-16.84,16.764,14.971,-18.968,16.503,-2.47,-5.538,-32.266,-2.47,-5.538,-32.266,1.48,1.496,11.732,11.707,-24.24,-30.024,-18.653,-24.595,-35.721,-25.684,-27.577,-241.363,-88.104,-25.113,-239.934,-90.519,31943216.0,3723595.75,33937600.0,3725820.25,42903092.0,4807446.0,46735676.0,4821771.0,1.541,2.596,
2015-09-15 11:25:04.213000+00:00,3,False,False,True,5.575,7.991,-5.264,9.569,2.246,50.647,2015-09-15 11:19:35.429699456+00:00,1363,1395,2262,2294,742,25.379,9.833,-23.134,30.947,9.972,-23.363,31.5,3.638,-26.903,14.761,3.638,-26.903,14.761,1.198,1.204,12.271,12.333,29.657,-155.215,-138.954,25.35,-153.917,-138.4,-24.909,-233.99,-410.292,-23.437,-230.492,-405.651,30499552.0,6213114.0,30221984.0,6337420.0,41144288.0,5445528.0,40806648.0,5357348.0,2.784,0.887,
2015-09-15 11:45:24.180000+00:00,3,False,False,True,5.476,8.186,-5.387,9.799,3.18,76.357,2015-09-15 11:42:17.664143616+00:00,777,809,3671,3703,757,118.909,14.122,-16.84,16.764,14.971,-18.968,16.503,-2.47,-5.538,-32.266,-2.47,-5.538,-32.266,1.48,1.496,11.732,11.707,-24.24,-30.024,-18.653,-24.595,-35.721,-25.684,-27.577,-241.363,-88.104,-25.113,-239.934,-90.519,31943216.0,3723595.75,33937600.0,3725820.25,42903092.0,4807446.0,46735676.0,4821771.0,1.541,2.596,
2015-09-15 11:17:44.107000+00:00,3,False,False,True,5.609,7.918,-5.213,9.48,2.246,50.647,2015-09-15 11:19:35.429699456+00:00,1363,1395,2262,2294,742,25.379,9.833,-23.134,30.947,9.972,-23.363,31.5,3.638,-26.903,14.761,3.638,-26.903,14.761,1.198,1.204,12.271,12.333,29.657,-155.215,-138.954,25.35,-153.917,-138.4,-24.909,-233.99,-410.292,-23.437,-230.492,-405.651,30499552.0,6213114.0,30221984.0,6337420.0,41144288.0,5445528.0,40806648.0,5357348.0,2.784,0.887,
2015-09-15 11:42:24.177000+00:00,3,False,False,True,5.491,8.157,-5.371,9.767,3.18,76.357,2015-09-15 11:42:17.664143616+00:00,777,809,3671,3703,757,118.909,14.122,-16.84,16.764,14.971,-18.968,16.503,-2.47,-5.538,-32.266,-2.47,-5.538,-32.266,1.48,1.496,11.732,11.707,-24.24,-30.024,-18.653,-24.595,-35.721,-25.684,-27.577,-241.363,-88.104,-25.113,-239.934,-90.519,31943216.0,3723595.75,33937600.0,3725820.25,42903092.0,4807446.0,46735676.0,4821771.0,1.541,2.596,
2015-09-15 11:48:34.082000+00:00,3,False,False,True,5.461,8.214,-5.404,9.832,3.18,76.357,2015-09-15 11:42:17.664143616+00:00,777,809,3671,3703,757,118.909,14.122,-16.84,16.764,14.971,-18.968,16.503,-2.47,-5.538,-32.266,-2.47,-5.538,-32.266,1.48,1.496,11.732,11.707,-24.24,-30.024,-18.653,-24.595,-35.721,-25.684,-27.577,-241.363,-88.104,-25.113,-239.934,-90.519,31943216.0,3723595.75,33937600.0,3725820.25,42903092.0,4807446.0,46735676.0,4821771.0,1.541,2.596,
2015-09-15 11:59:14.141000+00:00,3,False,False,True,5.407,8.311,-5.458,9.943,2.927,31.647,2015-09-15 12:01:25.622164480+00:00,1666,1698,171,203,2009,138.36,10.176,-20.546,31.727,10.229,-20.548,31.926,-5.675,-5.239,-30.622,-5.675,-5.239,-30.622,2.285,2.221,12.67,12.546,-24.215,-144.761,-86.671,-28.862,-146.114,-70.976,-37.31,-256.579,-95.794,-43.007,-258.461,-95.814,11238804.0,3936966.0,11333299.0,3919445.25,17625346.0,4986098.5,17905996.0,5001110.5,1.85,0.68,
2015-09-15 13:01:04.141000+00:00,3,False,False,True,5.04,8.858,-5.662,10.513,1.898,35.915,2015-09-15 13:03:59.623768576+00:00,1604,1636,3445,3477,2034,86.892,8.794,-9.075,17.004,8.709,-8.645,17.101,-1.629,-21.593,-8.533,-1.629,-21.593,-8.533,0.929,0.909,17.603,18.011,126.264,-4.876,-73.696,127.568,-10.218,-74.045,-14.821,-239.732,-130.676,-15.154,-243.39,-130.708,42199088.0,3900071.5,42118520.0,3899700.5,54439116.0,3944668.75,54535916.0,3901337.25,4.711,3.251,
2015-09-15 13:07:04.146000+00:00,3,False,False,True,5.001,8.909,-5.672,10.561,1.898,35.915,2015-09-15 13:03:59.623768576+00:00,1138,1170,2979,3011,1568,86.892,8.794,-9.075,17.004,8.709,-8.645,17.101,-1.629,-21.593,-8.533,-1.629,-21.593,-8.533,0.929,0.909,17.603,18.011,126.264,-4.876,-73.696,127.568,-10.218,-74.045,-14.821,-239.732,-130.676,-15.154,-243.39,-130.708,42199088.0,3900071.5,42118520.0,3899700.5,54439116.0,3944668.75,54535916.0,3901337.25,4.711,3.251,
2015-09-15 12:59:34.140000+00:00,3,False,False,True,5.049,8.845,-5.66,10.501,1.898,35.915,2015-09-15 13:03:59.623768576+00:00,1604,1636,3445,3477,2034,86.892,8.794,-9.075,17.004,8.709,-8.645,17.101,-1.629,-21.593,-8.533,-1.629,-21.593,-8.533,0.929,0.909,17.603,18.011,126.264,-4.876,-73.696,127.568,-10.218,-74.045,-14.821,-239.732,-130.676,-15.154,-243.39,-130.708,42199088.0,3900071.5,42118520.0,3899700.5,54439116.0,3944668.75,54535916.0,3901337.25,4.711,3.251,
2015-09-15 13:02:24.092000+00:00,3,False,False,True,5.03,8.871,-5.665,10.525,1.898,35.915,2015-09-15 13:03:59.623768576+00:00,1337,1369,3178,3210,1767,86.892,8.794,-9.075,17.004,8.709,-8.645,17.101,-1.629,-21.593,-8.533,-1.629,-21.593,-8.533,0.929,0.909,17.603,18.011,126.264,-4.876,-73.696,127.568,-10.218,-74.045,-14.821,-239.732,-130.676,-15.154,-243.39,-130.708,42199088.0,3900071.5,42118520.0,3899700.5,54439116.0,3944668.75,54535916.0,3901337.25,4.711,3.251,
2015-09-16 12:54:44.197000+00:00,3,False,False,True,5.202,8.771,-5.657,10.437,5.352,33.4,2015-09-16 12:55:51.957305088+00:00,1506,1538,2983,3015,452,130.128,10.031,-10.672,31.536,9.677,-10.394,31.897,-3.638,-14.046,-22.16,-3.638,-14.046,-22.16,1.507,1.535,14.191,14.238,41.819,-40.975,-52.153,38.11,-43.142,-51.791,-14.202,-207.225,-133.994,-15.019,-209.277,-133.281,12741582.0,2729916.25,12690181.0,2740658.0,23589056.0,2886790.5,23668138.0,2886212.5,1.906,0.72,
2015-09-18 11:48:34.093000+00:00,3,False,False,True,5.833,8.142,-5.434,9.789,0.757,17.19,2015-09-18 11:55:36.000983424+00:00,2553,2585,443,475,2145,8.227,5.035,-7.641,21.828,4.795,-7.192,21.724,5.303,-7.647,16.176,5.303,-7.647,16.176,0.62,0.62,19.648,19.754,42.873,86.225,-12.737,40.239,91.774,-11.279,-57.391,-203.212,-325.504,-57.929,-195.049,-324.887,70360608.0,2849193.25,71515880.0,2832291.75,88572608.0,3357360.75,91463240.0,3382084.75,6.102,3.003,
2015-09-18 12:31:44.177000+00:00,3,False,True,True,5.597,8.514,-5.606,10.193,2.608,30.362,2015-09-18 12:34:57.468289536+00:00,460,492,2145,2177,2485,26.086,16.742,-29.39,19.667,16.67,-29.189,19.146,1.929,-19.731,5.645,1.929,-19.731,5.645,1.554,1.473,13.485,13.313,-68.637,53.646,-182.438,-82.501,52.33,-186.342,-24.599,-94.485,-255.825,-19.487,-94.611,-247.684,28657106.0,4879628.0,29133916.0,4905511.5,26651694.0,5143621.5,29107616.0,5170505.5,5.471,0.973,
2015-09-18 11:56:54.199000+00:00,3,False,False,True,5.789,8.217,-5.475,9.874,0.757,17.19,2015-09-18 11:55:36.000983424+00:00,2553,2585,443,475,2145,8.227,5.035,-7.641,21.828,4.795,-7.192,21.724,5.303,-7.647,16.176,5.303,-7.647,16.176,0.62,0.62,19.648,19.754,42.873,86.225,-12.737,40.239,91.774,-11.279,-57.391,-203.212,-325.504,-57.929,-195.049,-324.887,70360608.0,2849193.25,71515880.0,2832291.75,88572608.0,3357360.75,91463240.0,3382084.75,6.102,3.003,
2015-09-18 11:53:54.197000+00:00,3,False,False,True,5.805,8.191,-5.461,9.844,0.757,17.19,2015-09-18 11:55:36.000983424+00:00,2553,2585,443,475,2145,8.227,5.035,-7.641,21.828,4.795,-7.192,21.724,5.303,-7.647,16.176,5.303,-7.647,16.176,0.62,0.62,19.648,19.754,42.873,86.225,-12.737,40.239,91.774,-11.279,-57.391,-203.212,-325.504,-57.929,-195.049,-324.887,70360608.0,2849193.25,71515880.0,2832291.75,88572608.0,3357360.75,91463240.0,3382084.75,6.102,3.003,
2015-09-18 12:35:34.130000+00:00,3,False,True,True,5.574,8.547,-5.617,10.228,2.608,30.362,2015-09-18 12:34:57.468289536+00:00,1897,1929,1480,1512,1820,52.312,7.591,-11.814,30.277,7.995,-11.625,29.366,1.929,-19.731,5.645,1.929,-19.731,5.645,0.752,0.766,13.485,13.313,26.506,-63.135,22.019,26.05,-72.81,26.18,-24.599,-94.485,-255.825,-19.487,-94.611,-247.684,48495464.0,4879628.0,47740192.0,4905511.5,67948408.0,5143621.5,67383016.0,5170505.5,5.471,1.295,
2015-09-18 11:51:34.095000+00:00,3,False,False,True,5.818,8.169,-5.449,9.819,0.757,17.19,2015-09-18 11:55:36.000983424+00:00,2553,2585,443,475,2145,8.227,5.035,-7.641,21.828,4.795,-7.192,21.724,5.303,-7.647,16.176,5.303,-7.647,16.176,0.62,0.62,19.648,19.754,42.873,86.225,-12.737,40.239,91.774,-11.279,-57.391,-203.212,-325.504,-57.929,-195.049,-324.887,70360608.0,2849193.25,71515880.0,2832291.75,88572608.0,3357360.75,91463240.0,3382084.75,6.102,3.003,
2015-09-19 09:08:14.172000+00:00,3,False,False,True,6.431,6.507,-4.069,7.675,1.295,48.933,2015-09-19 09:12:49.975543040+00:00,662,694,3295,3327,3303,97.67,13.458,-15.692,41.573,13.913,-15.648,42.089,-13.113,42.204,13.152,-13.113,42.204,13.152,1.815,1.859,30.57,31.112,0.122,1.808,-3.772,1.284,-2.612,-4.248,-33.764,-143.462,-91.212,-42.525,-138.374,-91.112,40863456.0,4232608.5,40989836.0,4154199.25,50617740.0,4081874.75,51182436.0,4096553.25,2.228,1.328,
2015-09-19 09:04:44.169000+00:00,3,False,False,True,6.433,6.466,-4.028,7.618,1.295,48.933,2015-09-19 09:12:49.975543040+00:00,666,698,4093,4125,4101,96.799,11.953,-11.27,32.775,11.972,-11.232,32.767,-13.113,42.204,13.152,-13.113,42.204,13.152,2.235,2.238,30.57,31.112,-1.087,4.536,-38.672,-0.547,4.262,-40.268,-33.764,-143.462,-91.212,-42.525,-138.374,-91.112,43938132.0,4232608.5,43261408.0,4154199.25,52475924.0,4081874.75,51645160.0,4096553.25,2.228,2.661,
2015-09-19 09:33:34.142000+00:00,3,False,False,True,6.404,6.797,-4.357,8.074,1.677,50.233,2015-09-19 09:27:37.006670080+00:00,2029,2061,1051,1083,752,121.81,10.043,-16.674,56.098,10.162,-17.218,56.248,4.743,44.542,-13.373,4.743,44.542,-13.373,2.015,2.105,26.371,26.436,-7.55,-77.234,-196.163,-7.066,-85.4,-196.637,4.024,-159.715,-145.22,3.423,-158.96,-145.722,19180366.0,2292268.5,19173786.0,2318770.25,21687678.0,3194715.0,21418792.0,3193974.0,1.1,0.413,
2015-09-19 09:45:04.152000+00:00,3,False,False,True,6.385,6.922,-4.48,8.245,7.672,57.732,2015-09-19 09:47:03.414754048+00:00,1108,1140,642,674,1394,98.387,12.139,-20.829,31.453,12.109,-20.977,31.24,-4.496,47.35,23.728,-4.496,47.35,23.728,1.688,1.684,26.294,26.753,21.64,35.086,-34.642,19.867,35.049,-37.071,-35.882,-72.653,-128.11,-34.862,-70.932,-129.837,38565860.0,3521038.5,38542832.0,3531141.5,45717936.0,4554744.5,46417208.0,4535303.0,1.316,1.532,
2015-09-20 12:24:04.177000+00:00,3,False,False,True,5.878,8.375,-5.582,10.065,3.974,65.215,2015-09-20 12:25:08.270156928+00:00,1919,1951,3236,3268,1494,123.045,19.922,-24.79,18.348,20.325,-25.265,18.848,-4.383,-0.731,-40.969,-4.383,-0.731,-40.969,2.537,2.531,12.132,12.115,13.825,-112.367,-121.543,10.566,-109.469,-120.545,-47.933,-249.167,-87.06,-46.998,-250.489,-86.667,19715772.0,2429837.5,19822910.0,2465456.25,27763612.0,4444215.0,27674224.0,4452002.0,0.788,1.462,
2015-09-20 11:37:44.190000+00:00,3,False,False,True,6.123,7.979,-5.385,9.626,3.697,24.815,2015-09-20 11:39:16.574787456+00:00,443,475,1259,1291,1815,146.532,19.972,-24.432,27.808,19.396,-25.133,28.021,-7.978,5.867,-34.676,-7.978,5.867,-34.676,1.283,1.245,17.552,17.506,0.351,-60.987,-97.697,-0.496,-59.429,-95.271,-5.183,-208.351,-110.489,-3.058,-205.483,-107.019,56127820.0,3462028.5,56047988.0,3456387.5,51741832.0,4820336.0,51771816.0,4827696.0,1.861,1.334,
2015-09-22 13:45:44.129000+00:00,3,False,False,True,5.577,8.913,-5.656,10.556,3.233,70.286,2015-09-22 13:46:13.508371968+00:00,965,997,53,85,1728,153.115,1.392,-9.44,39.09,1.346,-9.449,39.018,-3.579,15.456,-18.538,-3.579,15.456,-18.538,2.797,2.791,13.909,13.888,16.259,-165.967,-175.081,16.621,-166.03,-173.659,9.477,-274.248,-186.799,9.305,-276.946,-186.261,11857949.0,3510455.0,11828894.0,3542281.5,10947320.0,5325338.5,10917526.0,5313417.5,3.507,0.689,
2015-09-22 14:10:44.150000+00:00,3,False,False,True,5.388,9.087,-5.621,10.685,2.472,75.785,2015-09-22 14:07:39.767561984+00:00,2575,2607,678,710,1702,91.214,4.624,-9.469,27.636,4.671,-9.488,27.613,-0.41,5.96,1.975,-0.41,5.96,1.975,1.124,1.127,15.145,15.105,-29.608,100.031,-0.689,-30.04,99.118,-2.036,10.132,-316.546,-58.669,10.406,-318.588,-63.866,31905234.0,5237382.0,31972052.0,5264407.0,37648508.0,5509284.0,37858540.0,5494707.0,51.267,1.517,
2015-09-22 13:59:14.140000+00:00,3,False,False,True,5.477,9.008,-5.641,10.629,2.472,75.785,2015-09-22 14:07:39.767561984+00:00,2544,2576,1279,1311,2303,97.197,6.47,-15.718,33.763,6.371,-15.941,34.175,-0.41,5.96,1.975,-0.41,5.96,1.975,1.9,2.339,15.145,15.105,-32.955,-64.181,-63.606,-34.123,-50.237,-63.644,10.132,-316.546,-58.669,10.406,-318.588,-63.866,12319150.0,5237382.0,11996637.0,5264407.0,16843230.0,5509284.0,15658802.0,5494707.0,51.267,0.751,
2015-09-22 14:06:44.147000+00:00,3,False,False,True,5.419,9.06,-5.629,10.666,2.472,75.785,2015-09-22 14:07:39.767561984+00:00,3176,3208,1279,1311,2303,91.214,4.624,-9.469,27.636,4.671,-9.488,27.613,-0.41,5.96,1.975,-0.41,5.96,1.975,1.124,1.127,15.145,15.105,-29.608,100.031,-0.689,-30.04,99.118,-2.036,10.132,-316.546,-58.669,10.406,-318.588,-63.866,31905234.0,5237382.0,31972052.0,5264407.0,37648508.0,5509284.0,37858540.0,5494707.0,51.267,1.517,
2015-09-23 08:55:24.144000+00:00,3,False,False,True,6.9,6.318,-3.996,7.475,1.741,39.213,2015-09-23 08:57:07.117220096+00:00,3095,3127,2573,2605,686,64.758,24.658,-16.222,29.547,24.86,-16.512,30.2,10.003,22.694,25.502,10.003,22.694,25.502,1.867,2.461,13.793,14.072,-63.781,71.852,-116.745,-67.969,74.853,-95.601,-26.582,-59.918,-36.921,-28.016,-59.794,-37.74,21075394.0,6399737.0,19038438.0,6364937.5,17875718.0,5917898.0,16415123.0,5921291.0,2.562,0.889,
2015-09-23 09:03:44.101000+00:00,3,False,False,True,6.898,6.406,-4.087,7.599,1.741,39.213,2015-09-23 08:57:07.117220096+00:00,4153,4185,2573,2605,686,62.474,11.746,-14.985,34.567,12.022,-15.166,34.002,10.003,22.694,25.502,10.003,22.694,25.502,2.782,2.562,13.793,14.072,-12.525,-30.973,-149.603,-9.918,-30.276,-156.257,-26.582,-59.918,-36.921,-28.016,-59.794,-37.74,13000304.0,6399737.0,14313475.0,6364937.5,16363858.0,5917898.0,18621862.0,5921291.0,2.562,0.899,
2015-09-23 14:53:24.148000+00:00,3,False,False,True,5.15,9.301,-5.483,10.797,1.517,73.052,2015-09-23 15:02:14.468624+00:00,2128,2160,885,917,3067,24.272,7.525,-8.724,35.661,7.314,-8.946,35.304,9.343,9.143,49.342,9.343,9.143,49.342,1.59,1.557,11.164,11.218,24.68,-72.475,-60.275,24.918,-78.825,-60.909,-26.797,-261.557,-37.409,-27.086,-260.927,-38.223,26804258.0,999251.4375,27090724.0,995661.875,37379920.0,2624151.25,37470048.0,2622431.75,0.23,1.175,
2015-09-23 16:53:54.102000+00:00,3,False,False,True,4.003,9.8,-4.815,10.919,2.701,39.572,2015-09-23 17:00:04.621159552+00:00,223,255,3043,3075,4001,138.618,2.696,-7.482,18.401,2.678,-7.646,18.203,-1.702,-6.623,-19.51,-1.702,-6.623,-19.51,3.195,3.208,10.952,11.002,2.173,-37.238,-216.011,5.236,-37.944,-216.007,-40.332,-242.128,-266.116,-43.001,-236.224,-258.871,13444695.0,7475490.0,13442740.0,7242132.5,20340128.0,5023232.0,20268378.0,5034413.5,6.427,4.354,
2015-09-25 09:11:34.218000+00:00,3,False,False,True,7.131,6.452,-4.195,7.696,6.779,50.486,2015-09-25 09:14:28.932624512+00:00,238,270,1011,1043,3229,169.229,8.237,-19.979,50.069,7.912,-20.003,50.114,1.359,12.206,-29.793,1.359,12.206,-29.793,0.945,0.955,15.982,17.356,20.605,42.983,-0.46,19.317,40.881,-1.278,-38.404,-157.737,-140.115,-38.172,-158.747,-138.275,17850128.0,4079150.5,17718014.0,4250540.5,26237458.0,4354334.0,26151422.0,4337074.5,2.741,0.229,
2015-09-25 09:13:54.170000+00:00,3,False,False,True,7.129,6.478,-4.222,7.733,6.779,50.486,2015-09-25 09:14:28.932624512+00:00,238,270,1011,1043,3229,169.229,8.237,-19.979,50.069,7.912,-20.003,50.114,1.359,12.206,-29.793,1.359,12.206,-29.793,0.945,0.955,15.982,17.356,20.605,42.983,-0.46,19.317,40.881,-1.278,-38.404,-157.737,-140.115,-38.172,-158.747,-138.275,17850128.0,4079150.5,17718014.0,4250540.5,26237458.0,4354334.0,26151422.0,4337074.5,2.741,0.229,
2015-09-25 09:07:44.115000+00:00,3,False,False,True,7.133,6.411,-4.152,7.638,6.779,50.486,2015-09-25 09:14:28.932624512+00:00,238,270,1011,1043,3229,169.229,8.237,-19.979,50.069,7.912,-20.003,50.114,1.359,12.206,-29.793,1.359,12.206,-29.793,0.945,0.955,15.982,17.356,20.605,42.983,-0.46,19.317,40.881,-1.278,-38.404,-157.737,-140.115,-38.172,-158.747,-138.275,17850128.0,4079150.5,17718014.0,4250540.5,26237458.0,4354334.0,26151422.0,4337074.5,2.741,0.229,
2015-09-25 09:38:14.140000+00:00,3,False,False,True,7.101,6.719,-4.469,8.069,4.549,24.02,2015-09-25 09:40:13.268461568+00:00,4246,4278,2941,2973,3723,149.819,11.732,-16.078,37.574,13.172,-16.056,38.631,-0.817,17.257,-15.01,-0.817,17.257,-15.01,1.602,1.366,20.028,19.785,21.417,6.497,-41.597,21.325,81.235,-39.252,-24.921,-172.918,-76.386,-24.005,-172.424,-75.92,12372202.0,2528983.5,19621960.0,2553360.25,18599782.0,3163794.5,33877416.0,3162578.0,3.471,0.639,
2015-09-25 09:15:54.172000+00:00,3,False,False,True,7.128,6.499,-4.244,7.761,6.014,70.45,2015-09-25 09:14:28.932624512+00:00,2974,3006,5412,5444,2628,139.865,16.22,-17.681,46.822,16.599,-17.368,46.888,-21.514,-8.615,-24.621,-21.514,-8.615,-24.621,1.249,1.265,16.861,16.465,15.823,-27.572,-33.903,15.134,-29.1,-32.434,3.1,-194.071,-69.269,2.532,-192.607,-69.239,14570961.0,2691546.5,14598216.0,2747842.75,23092692.0,3369699.75,23339588.0,3408492.25,1.469,0.278,
2015-09-25 09:59:14.157000+00:00,3,False,False,True,7.062,6.92,-4.667,8.347,2.669,64.168,2015-09-25 09:58:05.476035968+00:00,126,158,806,838,1607,156.094,3.29,-14.354,30.637,3.576,-14.628,30.401,3.6,23.277,-22.349,3.6,23.277,-22.349,0.899,0.932,31.43,31.784,-25.582,-71.618,-71.678,-29.356,-69.031,-69.225,-75.392,-221.091,-62.215,-79.897,-224.536,-61.623,50281140.0,2486305.5,50018156.0,2331934.0,64894224.0,2819223.5,63981156.0,2785609.75,2.581,1.531,
2015-09-25 09:34:14.137000+00:00,3,False,False,True,7.107,6.68,-4.429,8.015,3.979,60.213,2015-09-25 09:40:13.268461568+00:00,5177,5209,544,576,4654,62.228,11.732,-16.078,37.574,13.172,-16.056,38.631,12.196,-41.239,1.465,12.196,-41.239,1.465,1.602,1.366,14.33,14.794,21.417,6.497,-41.597,21.325,81.235,-39.252,-3.69,-116.87,-181.326,-1.724,-115.76,-181.127,12372202.0,3138324.75,19621960.0,3142706.0,18599782.0,4552233.5,33877416.0,4513023.5,1.002,0.639,
2015-09-25 09:19:44.125000+00:00,3,False,False,True,7.124,6.534,-4.281,7.812,4.494,72.79,2015-09-25 09:14:28.932624512+00:00,1575,1607,4408,4440,1229,134.43,16.22,-17.681,46.822,16.599,-17.368,46.888,3.69,-2.991,-14.166,3.69,-2.991,-14.166,1.249,1.265,20.295,19.967,15.823,-27.572,-33.903,15.134,-29.1,-32.434,-21.626,-225.656,-115.776,-16.421,-225.36,-117.208,14570961.0,4791749.0,14598216.0,4703614.5,23092692.0,4833656.5,23339588.0,4846552.0,15.85,0.278,
2015-09-25 14:52:34.203000+00:00,3,False,False,True,5.383,9.173,-5.445,10.667,1.925,56.347,2015-09-25 14:49:05.831865984+00:00,1506,1538,963,995,345,14.798,4.811,-1.433,37.329,4.925,-1.37,37.238,6.364,7.24,32.608,6.364,7.24,32.608,3.614,3.563,14.67,14.776,5.398,-103.043,10.809,8.921,-104.068,11.018,-16.511,-230.643,-73.943,-16.79,-230.957,-74.429,8186965.5,1785106.125,8210863.5,1769349.75,10127691.0,3494028.75,10210612.0,3475325.5,0.999,0.774,
2015-09-25 14:54:34.204000+00:00,3,False,False,True,5.365,9.185,-5.437,10.673,1.925,56.347,2015-09-25 14:49:05.831865984+00:00,1506,1538,963,995,345,14.798,4.811,-1.433,37.329,4.925,-1.37,37.238,6.364,7.24,32.608,6.364,7.24,32.608,3.614,3.563,14.67,14.776,5.398,-103.043,10.809,8.921,-104.068,11.018,-16.511,-230.643,-73.943,-16.79,-230.957,-74.429,8186965.5,1785106.125,8210863.5,1769349.75,10127691.0,3494028.75,10210612.0,3475325.5,0.999,0.774,
2015-09-25 14:57:44.107000+00:00,3,False,False,True,5.339,9.201,-5.426,10.682,1.925,56.347,2015-09-25 14:49:05.831865984+00:00,1506,1538,963,995,345,14.798,4.811,-1.433,37.329,4.925,-1.37,37.238,6.364,7.24,32.608,6.364,7.24,32.608,3.614,3.563,14.67,14.776,5.398,-103.043,10.809,8.921,-104.068,11.018,-16.511,-230.643,-73.943,-16.79,-230.957,-74.429,8186965.5,1785106.125,8210863.5,1769349.75,10127691.0,3494028.75,10210612.0,3475325.5,0.999,0.774,
2015-09-30 10:18:44.081000+00:00,3,False,False,True,7.596,6.913,-4.801,8.416,1.115,43.23,2015-09-30 10:19:27.756373888+00:00,43,75,642,674,291,39.904,6.328,-19.602,35.758,6.181,-20.128,35.774,2.047,5.721,30.881,2.047,5.721,30.881,1.78,1.857,18.401,18.438,-17.872,-65.161,-31.648,-17.953,-68.245,-25.207,7.66,-128.491,-61.792,7.708,-127.156,-62.187,7960786.0,1350913.75,7738937.0,1359617.75,11636740.0,1802077.125,11385744.0,1830071.25,0.953,0.339,
2015-10-01 06:50:34.157000+00:00,3,False,False,True,7.535,4.713,-2.563,5.365,1.036,63.565,2015-10-01 06:53:16.165149952+00:00,983,1015,2539,2571,1414,69.436,10.219,-24.624,72.588,10.611,-24.696,72.574,10.299,-19.16,0.122,10.299,-19.16,0.122,0.811,0.853,62.453,62.955,-28.865,84.931,15.941,-31.804,85.276,16.11,-12.067,-95.816,-127.468,-12.781,-94.613,-128.598,34306152.0,3237399.75,33567648.0,3322085.5,44894712.0,3127528.25,42961620.0,3148603.5,18.007,0.182,
