time, x, y, z, r_yz, index
2015-12-05 05:58:24.127,11.920748128168013,-1.0746650730405218,-0.7591887952844375,1.3157783423124982,2302
2015-12-05 12:27:54.185,9.47421095062757,2.1223703635248428,-1.5650147374334793,2.636992053145507,2303
2015-12-05 23:33:44.219,8.351742331485548,-3.839477548122636,-0.7487799971754572,3.911810236541119,2304
2015-12-05 23:37:44.222,8.424605322084377,-3.8214627242518406,-0.7528123958934136,3.8949074258905156,2305
2015-12-05 23:42:24.126,8.514376616427706,-3.798427098518653,-0.757464552852825,3.8732158436613577,2306
2015-12-05 23:44:34.178,8.54988218750579,-3.7890561339371205,-0.7592063902364417,3.864368089235595,2307
2015-12-05 23:53:34.185,8.70684586366337,-3.7458192577454206,-0.7662221521947918,3.8233830959257107,2308
2015-12-06 00:23:04.211,9.190104279751761,-3.5929149446357,-0.7803843291621488,3.6766883877462897,2309
2015-12-06 01:16:44.159,9.952163560757091,-3.279542947044886,-0.7776063604670687,3.370470826657708,2310
2015-12-06 01:47:44.187,10.330914639297198,-3.0809437926407592,-0.764214273596786,3.1743090759062342,2311
2015-12-06 04:14:14.169,11.559934662893552,-2.026564684721114,-0.6944098418712281,2.1422346859871384,2312
2015-12-06 04:57:04.158,11.756817132400625,-1.6919885987842884,-0.7017566181301663,1.8317444607546949,2313
2015-12-06 11:57:54.199,9.848322901997982,1.7869923391262306,-1.496536743714259,2.330871906687005,2314
2015-12-06 23:28:44.078,8.320083027600404,-3.9586795023139327,-0.797987311880477,4.038307461296467,2315
2015-12-06 23:31:54.130,8.383782517225736,-3.9437382967606993,-0.8016528863865897,4.024390525730441,2316
2015-12-06 23:37:34.185,8.482460034946198,-3.9196778279476407,-0.8069625588235336,4.001882412846155,2317
2015-12-06 23:41:04.188,8.544359558234667,-3.9040072427422814,-0.8100591022894754,3.9871629388057643,2318
2015-12-06 23:42:04.189,8.56191831696896,-3.8994797688232725,-0.8109040058237365,3.982901928760359,2319
2015-12-06 23:44:04.191,8.596867594667575,-3.8903589349747545,-0.8125411654318566,3.974306957000084,2320
2015-12-06 23:47:14.093,8.648873026595288,-3.8765151826718607,-0.8148663658912351,3.9612342970021652,2321
2015-12-06 23:53:14.099,8.751390446255815,-3.848257038211012,-0.819054040378826,3.9344544416223033,2322
2015-12-07 00:27:24.178,9.303471796014405,-3.6723285755235078,-0.8319583180342844,3.765388666466312,2323
2015-12-07 00:29:24.180,9.333581877917636,-3.6614880493374096,-0.832166171200794,3.7548628832397672,2324
2015-12-07 00:31:54.182,9.370935245096636,-3.647846188250338,-0.8323492782422144,3.741602214843643,2325
2015-12-07 00:43:54.193,9.545881646654728,-3.5809994608678934,-0.8320872675122719,3.676401278355259,2326
2015-12-07 00:46:24.195,9.581432308100315,-3.566797703452724,-0.8318049317670795,3.6625053313091107,2327
2015-12-07 00:57:04.104,9.727420534918283,-3.5061611427804897,-0.8298179682442727,3.6030214847492714,2328
2015-12-07 01:14:14.170,9.952593238311673,-3.4047784310393454,-0.8240977928652073,3.503091968058511,2329
2015-12-07 01:15:34.121,9.971807992139835,-3.3956519496574886,-0.8234586197558089,3.494071587941902,2330
2015-12-07 01:21:34.126,10.047621368381128,-3.358864653267055,-0.8207037086921782,3.4576764360518046,2331
2015-12-07 01:35:24.089,10.218084296767747,-3.2713378828523867,-0.8131527846459652,3.370885491226693,2332
2015-12-07 01:55:34.157,10.446277782925701,-3.1424482100244555,-0.800147759197512,3.242717562359495,2333
2015-12-07 02:01:44.212,10.511284594857509,-3.1029506286622737,-0.7958560021714742,3.2033871729948538,2334
2015-12-07 02:03:04.163,10.527290396046823,-3.093018744413242,-0.7947608541629149,3.1934949144474043,2335
2015-12-07 07:10:54.095,11.901477522532431,-0.7364715062258499,-0.8509132297929218,1.1253637652417967,2336
2015-12-07 09:27:04.120,11.340946173186248,0.4030863975397776,-1.1647964211538135,1.2325702197499044,2337
2015-12-07 10:35:23.983,10.769088883531102,0.9892725424681206,-1.3226202369495408,1.6516611197427271,2338
2015-12-07 11:21:04.075,10.271418210060272,1.3804868010255247,-1.40478131642897,1.9695568930075609,2339
2015-12-07 12:23:34.132,9.418646880674716,1.9116275366058098,-1.4678678857818603,2.4101775803494863,2340
2015-12-07 13:03:34.019,8.758735136312037,2.2393942034609395,-1.468665122474874,2.67803353983265,2341
2015-12-07 23:30:04.212,8.403439331796283,-4.050083613886065,-0.8558158595204081,4.139516646285538,2342
2015-12-07 23:44:54.174,8.665655483215952,-3.985166536913479,-0.8687168454923531,4.078752417661208,2343
2015-12-07 23:52:24.181,8.792143258308931,-3.9508792811415647,-0.873637376574937,4.0463180003433274,2344
2015-12-07 23:55:24.183,8.841892713791083,-3.93684175570714,-0.8753295767472622,4.032979652491172,2345
2015-12-07 23:57:14.135,8.866587875633508,-3.9297556272575327,-0.8761175581689108,4.0262341295178175,2346
2015-12-07 23:58:54.186,8.899329383922002,-3.9202385683693546,-0.8771084953773971,4.017161901839881,2347
2015-12-08 00:03:14.140,8.964180362487083,-3.9009719469179776,-0.8788880458397537,3.9987530966241285,2348
2015-12-08 00:05:34.092,9.004286892679819,-3.8887756636369977,-0.8798651121547794,3.9870714537969487,2349
2015-12-08 00:06:34.093,9.020238366433368,-3.8838643635583217,-0.8802271865466244,3.9823613967662546,2350
2015-12-08 00:08:34.095,9.051985752149987,-3.873986176548451,-0.8809024864747932,3.972877809191463,2351
2015-12-08 00:10:14.146,9.075660535964413,-3.8665293553253663,-0.8813665551793615,3.965710057503136,2352
2015-12-08 00:29:24.213,9.373009268313108,-3.7660011795515467,-0.8842261993783503,3.8684132219878893,2353
2015-12-08 00:30:54.214,9.395092271177438,-3.758004095492047,-0.8842125514540697,3.8606251589456226,2354
2015-12-08 00:31:24.215,9.402428517000093,-3.755330367490628,-0.8842009118232621,3.8580198834980597,2355
2015-12-08 00:32:34.116,9.417064020129038,-3.749970898023322,-0.8841670667264565,3.852795496507115,2356
2015-12-08 00:56:44.187,9.753730196706654,-3.616763929407343,-0.8793749538752857,3.7221340156642944,2357
2015-12-08 01:24:24.112,10.112163886047332,-3.4512144219293233,-0.8654296857352533,3.5580682296837387,2358
2015-12-08 02:34:14.124,10.851289056041503,-3.001074793587567,-0.8070196302052413,3.107688948437932,2359
2015-12-08 03:03:44.151,11.1034113745314,-2.795769826402777,-0.7791268302935528,2.9023038331483306,2360
2015-12-08 03:40:44.185,11.369972828344453,-2.52816291254431,-0.7479126777812514,2.636471332283067,2361
2015-12-08 08:02:34.224,11.751247627555356,-0.4277017778418637,-0.9333041988713706,1.0266379782571955,2362
2015-12-08 08:35:14.154,11.614579594703445,-0.15221789744293157,-1.0061244076658764,1.017573885279569,2363
2015-12-08 08:39:04.108,11.594838626900131,-0.11814629565030475,-1.0154209449793195,1.0222711199474352,2364
2015-12-08 08:40:24.209,11.587269113441245,-0.10536014242575442,-1.0189209651132272,1.0243537927685167,2365
2015-12-08 08:43:54.212,11.569252550952829,-0.07550610140028546,-1.0271143847468491,1.0298859794669353,2366
2015-12-08 09:20:14.196,11.354787953075805,0.23314116240968275,-1.1125685398929002,1.1367337232479549,2367
2015-12-08 09:27:04.152,11.306822916609558,0.29348126367418925,-1.1291912796873298,1.1667065604725588,2368
2015-12-08 09:37:24.111,11.230979797699884,0.38418057116631643,-1.1539555384382782,1.2162269919525934,2369
2015-12-08 09:42:34.016,11.193206970159432,0.42744799128718575,-1.1656451201471096,1.2415475550208375,2370
2015-12-08 09:47:04.170,11.158290151923259,0.46642986866954683,-1.1760935635897112,1.2652086360376444,2371
2015-12-08 09:56:04.178,11.08581837038534,0.5445061452082343,-1.1967446849233232,1.3147945782751596,2372
2015-12-08 09:57:14.080,11.077547491081823,0.5531902292698866,-1.1990164021258374,1.3204770964793207,2373
2015-12-08 10:20:54.151,10.865742904165193,0.7620869302216908,-1.2517969418039727,1.4655279160509018,2374
2015-12-08 10:25:04.205,10.827925447321702,0.796981550126084,-1.2602099884622833,1.4910763918262149,2375
2015-12-08 10:27:24.157,10.803919047908837,0.8188001456953663,-1.2654035281898954,1.507209264749321,2376
2015-12-08 10:29:44.109,10.78450785284893,0.8362599427063849,-1.269521190521734,1.5202022052868518,2377
2015-12-08 10:44:34.223,10.633027133991435,0.9673228868006826,-1.2992614515770744,1.6198129172477211,2378
2015-12-08 10:46:04.224,10.617301163581185,0.9804378554783029,-1.302116431779905,1.6299587695295013,2379
2015-12-08 10:50:04.078,10.574845865890534,1.015416208523526,-1.3096158773627637,1.6571553405679669,2380
2015-12-08 10:50:54.179,10.564113579719493,1.0241617529451204,-1.3114642942285912,1.6639849432107607,2381
2015-12-08 11:02:14.139,10.442902813726398,1.1203737697137355,-1.3310614613454108,1.7398166563582345,2382
2015-12-08 11:11:14.148,10.339374512220514,1.1990802302461732,-1.3460266148972773,1.80265943721465,2383
2015-12-08 11:19:04.105,10.244002832660694,1.2690014625106094,-1.3584553592868054,1.858968981728611,2384
2015-12-08 11:27:04.112,10.145432135127754,1.3388560767360436,-1.3700071791085375,1.915582226118723,2385
2015-12-08 11:33:44.168,10.062953493125297,1.3955428316962655,-1.3787115024491716,1.9617301552671518,2386
2015-12-08 11:39:14.173,9.991467875344362,1.4434451696026884,-1.3855774458274792,2.000839527807049,2387
2015-12-08 11:43:34.127,9.931810181362644,1.482586146167682,-1.3908424011769156,2.0328561842196087,2388
2015-12-08 11:44:54.079,9.911688512895275,1.4956215025588582,-1.3925251635938114,2.0435288131461196,2389
2015-12-08 11:46:44.180,9.89144831732068,1.5086506206630743,-1.3941712733384808,2.0542006315424306,2390
2015-12-08 23:31:04.083,8.472310491144603,-4.1442689697050605,-0.9146634965337772,4.244004548201102,2391
2015-12-09 00:47:34.150,9.661882635699094,-3.7745017546238957,-0.9341451326988919,3.8883789198847247,2392
2015-12-09 00:52:54.105,9.736297704432404,-3.744122425186038,-0.932081822642636,3.858397239642621,2393
2015-12-09 00:59:34.161,9.822421584929893,-3.707662853223419,-0.9291519421383092,3.8223143728312325,2394
2015-12-09 01:03:44.214,9.874448615114394,-3.6849340794927743,-0.9270958639440909,3.7997691918259324,2395
2015-12-09 01:30:04.188,10.20076505851012,-3.529043050179937,-0.9091357457576805,3.644265722232352,2396
2015-12-09 03:50:44.214,11.433420341678753,-2.577581194979344,-0.7648442790021419,2.6886635319119887,2397
2015-12-09 05:00:44.127,11.755905750298034,-2.043556004507767,-0.726815436808872,2.1689586954904008,2398
2015-12-09 07:25:04.208,11.834482630825013,-0.8631539029585356,-0.8402996448316369,1.2046319576105924,2399
2015-12-09 09:05:54.099,11.410395418195243,0.002188454619588276,-1.0475273665009004,1.0475296525167836,2400
2015-12-09 10:16:04.213,10.86841388611699,0.6170342488229785,-1.2031416785196676,1.3521394760939645,2401
2015-12-09 10:23:44.120,10.797481816962216,0.6834909471164854,-1.21857089480483,1.3971667403912942,2402
2015-12-09 10:32:34.079,10.708942233818377,0.7633451073213849,-1.2365325201415853,1.4531718502087758,2403
2015-12-09 10:41:04.086,10.62184971842017,0.8388511837242217,-1.2528738718952406,1.5077679686587389,2404
2015-12-09 10:44:14.139,10.590296982322597,0.8655170764482654,-1.258484150690777,1.527384092873642,2405
2015-12-09 10:51:44.146,10.509536868815522,0.9322109473933203,-1.272123754297195,1.5771227272115325,2406
2015-12-09 10:54:04.098,10.482016102955006,0.9544493987471949,-1.2765418464928695,1.5939048718842372,2407
2015-12-09 11:08:34.112,10.316386207704108,1.0834601194240407,-1.300791957237714,1.692910377544151,2408
2015-12-09 11:10:14.163,10.298660345803153,1.096805327419466,-1.3031588226965622,1.7032923540683238,2409
2015-12-09 11:19:44.172,10.183778664482402,1.1812991301797444,-1.3174845374549506,1.7695290733402225,2410
2015-12-09 11:21:04.123,10.165222715677805,1.1946342894347577,-1.3196379719846907,1.7800549043771532,2411
2015-12-09 11:24:24.076,10.121479363772742,1.2257408156773084,-1.3245431312751021,1.8046758860873955,2412
2015-12-09 11:25:54.077,10.10254015827062,1.2390679104957552,-1.32659327976226,1.815251777779244,2413
2015-12-09 11:30:34.132,10.045026639319412,1.2790311242577208,-1.3325518733678945,1.8470557955936941,2414
2015-12-09 23:41:34.116,8.696535127958073,-4.200322597848732,-0.9823419844791648,4.313664996319161,2415
2015-12-09 23:42:54.218,8.721511413837629,-4.193983372323478,-0.9833269953702772,4.307717319781992,2416
2015-12-09 23:48:44.173,8.812087445131283,-4.170337262087309,-0.9865686668207916,4.285444039292361,2417
2015-12-10 01:04:24.140,9.910658206886112,-3.7881956929963976,-0.9786528397574306,3.912567953301481,2418
2015-12-10 01:12:34.197,10.01054990898845,-3.7428384497128158,-0.9730086978995134,3.867245219382492,2419
2015-12-10 01:37:54.170,10.310041516529257,-3.592766485650856,-0.9505010000665131,3.7163723133646664,2420
2015-12-10 01:40:14.122,10.332332513203147,-3.580658354034633,-0.9484813859558302,3.7041505352540276,2421
2015-12-10 03:02:54.097,11.110008010522815,-3.0398214890213566,-0.8473924373319628,3.155723154518378,2422
2015-12-10 03:44:34.184,11.395001896796535,-2.744557740355672,-0.7972372523821322,2.8580035736037916,2423
2015-12-10 04:24:54.171,11.60887872521372,-2.4428075968787937,-0.7587957805220621,2.5579444856968325,2424
2015-12-10 05:11:14.163,11.776182689196082,-2.0859512699902694,-0.7352976990644712,2.2117539209920083,2425
2015-12-10 09:00:24.126,11.407606902993592,-0.15518220174236552,-1.0057756886224354,1.017676889568365,2426
2015-12-10 11:14:54.101,10.182323429260853,1.0509910682807933,-1.27096212593082,1.649220103914754,2427
2015-12-10 11:22:44.209,10.088697322203576,1.1188827110409219,-1.2815048171834662,1.7012210666255905,2428
2015-12-10 11:26:34.162,10.037573254814527,1.155073241279958,-1.2868211548836466,1.7291913940848394,2429
2015-12-10 11:28:54.114,10.005196177226685,1.177683453908524,-1.2900315855624789,1.7467454907223186,2430
2015-12-10 11:30:54.116,9.979057958017478,1.195765871759706,-1.2925363831330665,1.760825466020968,2431
2015-12-10 11:35:54.121,9.912786185329558,1.2409457287060777,-1.298545474361569,1.7961532926169665,2432
2015-12-10 11:40:04.175,9.858808401146433,1.2770579393935768,-1.3030857144870462,1.824529901061746,2433
2015-12-10 11:42:04.177,9.831496754109148,1.2951018600399364,-1.3052645306758066,1.8387507506237046,2434
2015-12-10 11:52:04.186,9.691671771730443,1.3851743770656801,-1.3152126140987788,1.91010268707309,2435
2015-12-10 11:55:54.139,9.634198226157752,1.4211223077397932,-1.3187351236183136,1.9387240494253648,2436
2015-12-10 12:00:04.193,9.57582997932556,1.4570154712847088,-1.3219869326407823,1.9673696992776895,2437
2015-12-10 12:04:14.097,9.516558250197555,1.4928478899660524,-1.3249616682885905,1.9960256123131737,2438
2015-12-10 12:05:14.098,9.501598119346863,1.501795767796039,-1.3256613173081062,2.0031895707538907,2439
2015-12-10 12:10:04.203,9.425936934575464,1.5464688601357648,-1.3288903954572167,2.0389986803595654,2440
2015-12-10 12:11:44.104,9.402957162788695,1.55984795885869,-1.3297704446765246,2.04973537079566,2441
2015-12-10 12:14:44.107,9.356604773220488,1.5865722938884912,-1.3314057025026789,2.0711959801986968,2442
2015-12-10 12:20:54.163,9.254360273466478,1.6443075325848708,-1.3343667915870916,2.1176123337867523,2443
2015-12-10 12:28:54.170,9.125059230603531,1.7150120819803392,-1.3368859199056375,2.1745184304071743,2444
2015-12-10 12:30:14.122,9.108624178846384,1.723819838124963,-1.3371113168470328,2.1816098432014783,2445
2015-12-10 12:33:24.174,9.050619327669246,1.7545896706395312,-1.3377405522052066,2.206384983933953,2446
2015-12-10 12:34:44.126,9.033907960690666,1.7633641561778626,-1.33787433933096,2.213449998335882,2447
2015-12-10 12:36:24.177,9.000299500536649,1.780889656143545,-1.3380800024451052,2.2275605626565054,2448
