DateStart,Error
2016-01-28 20:47:44.171000+00:00,magnetopause location not found
2016-01-29 01:51:24.183000+00:00,magnetopause location not found
2016-01-29 01:07:34.194000+00:00,magnetopause location not found
2016-01-29 20:24:14.133000+00:00,magnetopause location not found
2016-01-29 20:44:24.050000+00:00,magnetopause location not found
2016-02-01 19:39:54.165000+00:00,magnetopause location not found
2016-02-03 20:24:04.200000+00:00,magnetopause location not found
2016-02-03 19:20:14.045000+00:00,magnetopause location not found
2016-02-06 05:43:04.051000+00:00,magnetopause location not found
2016-02-06 19:29:04.136000+00:00,magnetopause location not found
2016-02-06 20:02:44.215000+00:00,magnetopause location not found
2016-02-06 20:00:34.163000+00:00,magnetopause location not found
2016-02-07 19:09:34.071000+00:00,magnetopause location not found
2016-02-08 19:26:34.040000+00:00,magnetopause location not found
2016-02-08 19:45:24.156000+00:00,magnetopause location not found
2016-02-08 20:21:14.137000+00:00,magnetopause location not found
2016-02-10 20:28:04.201000+00:00,magnetopause location not found
2016-02-10 21:21:24.198000+00:00,magnetopause location not found
2016-02-10 21:07:24.186000+00:00,magnetopause location not found
2016-02-10 22:19:54.099000+00:00,magnetopause location not found
2016-02-10 23:31:44.112000+00:00,magnetopause location not found
2016-02-11 00:04:34.091000+00:00,magnetopause location not found
2016-02-11 19:39:04.152000+00:00,magnetopause location not found
2016-02-11 19:54:24.115000+00:00,magnetopause location not found
2016-02-13 19:36:24.062000+00:00,magnetopause location not found
2016-02-14 19:35:44.181000+00:00,magnetopause location not found
2016-02-19 02:43:54.129000+00:00,magnetopause location not found
2016-02-19 04:18:54.059000+00:00,magnetopause location not found
2016-02-20 21:46:34.101000+00:00,magnetopause location not found
2016-02-20 21:45:14.150000+00:00,magnetopause location not found
2016-02-20 19:38:14.044000+00:00,magnetopause location not found
2016-02-20 21:48:04.102000+00:00,magnetopause location not found
2016-02-20 23:16:44.076000+00:00,magnetopause location not found
2016-02-20 23:20:14.079000+00:00,magnetopause location not found
2016-02-20 23:18:14.078000+00:00,magnetopause location not found
2016-02-21 18:04:04.050000+00:00,magnetopause location not found
2016-02-22 20:45:44.045000+00:00,magnetopause location not found
2016-02-25 03:51:34.187000+00:00,magnetopause location not found
2016-02-26 03:34:34.153000+00:00,magnetopause location not found
2016-02-27 03:12:24.027000+00:00,magnetopause location not found
2016-02-27 19:38:54.170000+00:00,magnetopause location not found
2016-02-28 03:17:23.955000+00:00,magnetopause location not found
2016-02-28 18:45:43.987000+00:00,magnetopause location not found
2016-02-28 23:18:24.115000+00:00,magnetopause location not found
2016-02-28 23:24:24.120000+00:00,magnetopause location not found
2016-02-28 23:44:04.187000+00:00,magnetopause location not found
2016-02-28 23:49:44.092000+00:00,magnetopause location not found
2016-03-01 18:53:43.933000+00:00,magnetopause location not found
2016-03-01 21:38:44.221000+00:00,magnetopause location not found
2016-03-02 00:46:04.179000+00:00,magnetopause location not found
2016-03-02 17:31:34.135000+00:00,magnetopause location not found
2016-03-02 17:35:14.188000+00:00,magnetopause location not found
2016-03-02 17:39:04.141000+00:00,magnetopause location not found
2016-03-02 19:48:14.149000+00:00,magnetopause location not found
2016-03-02 20:22:14.177000+00:00,magnetopause location not found
2016-03-02 22:08:54.168000+00:00,magnetopause location not found
2016-03-02 22:13:24.172000+00:00,magnetopause location not found
2016-03-03 21:53:24.210000+00:00,magnetopause location not found
2016-03-03 22:00:34.116000+00:00,magnetopause location not found
2016-03-03 21:56:54.213000+00:00,magnetopause location not found
2016-03-02 23:21:53.930000+00:00,magnetopause location not found
2016-03-03 20:57:34.063000+00:00,magnetopause location not found
2016-03-03 23:30:04.192000+00:00,magnetopause location not found
2016-03-03 23:37:54.148000+00:00,magnetopause location not found
2016-03-04 00:13:54.179000+00:00,magnetopause location not found
2016-03-04 00:18:14.132000+00:00,magnetopause location not found
2016-03-04 00:22:24.186000+00:00,magnetopause location not found
2016-03-04 00:36:14.148000+00:00,magnetopause location not found
2016-03-04 02:14:24.131000+00:00,magnetopause location not found
2016-03-04 02:19:04.184000+00:00,magnetopause location not found
2016-03-04 02:23:54.139000+00:00,magnetopause location not found
2016-03-04 19:14:44.135000+00:00,magnetopause location not found
2016-03-04 19:30:24.198000+00:00,magnetopause location not found
2016-03-04 19:18:04.087000+00:00,magnetopause location not found
2016-03-04 19:45:14.160000+00:00,magnetopause location not found
2016-03-04 21:09:34.180000+00:00,magnetopause location not found
2016-03-04 21:06:04.177000+00:00,magnetopause location not found
2016-03-04 22:04:24.176000+00:00,magnetopause location not found
2016-03-04 22:07:14.128000+00:00,magnetopause location not found
2016-03-04 23:28:54.097000+00:00,magnetopause location not found
2016-03-05 00:21:04.190000+00:00,magnetopause location not found
2016-03-05 00:24:34.193000+00:00,magnetopause location not found
2016-03-05 00:28:04.196000+00:00,magnetopause location not found
2016-03-05 01:45:03.961000+00:00,magnetopause location not found
2016-03-05 18:28:44.091000+00:00,magnetopause location not found
2016-03-07 18:15:53.962000+00:00,magnetopause location not found
2016-03-08 01:31:54.176000+00:00,magnetopause location not found
2016-09-26 17:11:04.218000+00:00,magnetopause location not found
2016-09-27 01:16:14.214000+00:00,magnetopause location not found
2016-09-27 01:18:14.216000+00:00,magnetopause location not found
2016-09-27 01:20:14.217000+00:00,magnetopause location not found
2016-09-26 23:27:44.125000+00:00,magnetopause location not found
2016-09-27 15:35:54.177000+00:00,magnetopause location not found
2016-09-27 15:37:54.178000+00:00,magnetopause location not found
2016-09-27 16:32:24.222000+00:00,magnetopause location not found
2016-09-27 16:34:04.123000+00:00,magnetopause location not found
2016-09-27 17:22:34.162000+00:00,magnetopause location not found
2016-09-27 17:24:44.214000+00:00,magnetopause location not found
2016-09-27 17:38:04.174000+00:00,magnetopause location not found
2016-09-27 18:31:14.118000+00:00,magnetopause location not found
2016-09-28 14:43:44.174000+00:00,magnetopause location not found
2016-09-28 14:47:44.177000+00:00,magnetopause location not found
2016-09-29 00:37:24.104000+00:00,magnetopause location not found
2016-09-29 16:10:14.204000+00:00,magnetopause location not found
2016-09-29 16:11:34.155000+00:00,magnetopause location not found
2016-09-29 18:13:34.102000+00:00,magnetopause location not found
2016-09-29 18:16:04.104000+00:00,magnetopause location not found
2016-09-29 18:18:24.206000+00:00,magnetopause location not found
2016-09-29 18:20:54.208000+00:00,magnetopause location not found
2016-09-30 01:08:44.191000+00:00,magnetopause location not found
2016-09-30 01:11:04.143000+00:00,magnetopause location not found
2016-09-29 18:25:44.162000+00:00,magnetopause location not found
2016-09-29 18:23:24.210000+00:00,magnetopause location not found
2016-09-30 01:12:44.194000+00:00,magnetopause location not found
2016-09-30 01:15:44.197000+00:00,magnetopause location not found
2016-09-29 21:44:34.124000+00:00,magnetopause location not found
2016-09-30 01:16:34.147000+00:00,magnetopause location not found
2016-09-30 16:55:04.109000+00:00,magnetopause location not found
2016-09-30 16:56:34.110000+00:00,magnetopause location not found
2016-09-30 01:18:04.149000+00:00,magnetopause location not found
2016-09-30 19:26:54.182000+00:00,magnetopause location not found
2016-09-30 19:29:14.134000+00:00,magnetopause location not found
2016-09-30 19:32:24.186000+00:00,magnetopause location not found
2016-09-30 19:34:54.188000+00:00,magnetopause location not found
2016-09-30 19:37:14.140000+00:00,magnetopause location not found
2016-09-30 19:39:44.142000+00:00,magnetopause location not found
2016-09-30 21:25:24.129000+00:00,magnetopause location not found
2016-09-30 21:23:54.128000+00:00,magnetopause location not found
2016-09-30 21:27:04.181000+00:00,magnetopause location not found
2016-09-30 21:29:04.182000+00:00,magnetopause location not found
2016-09-30 21:31:14.084000+00:00,magnetopause location not found
2016-09-30 22:57:54.206000+00:00,magnetopause location not found
2016-10-01 18:01:44.126000+00:00,magnetopause location not found
2016-10-01 17:59:54.174000+00:00,magnetopause location not found
2016-10-02 13:37:04.113000+00:00,magnetopause location not found
2016-10-01 22:35:44.203000+00:00,magnetopause location not found
2016-10-02 19:30:44.151000+00:00,magnetopause location not found
2016-10-02 20:35:14.205000+00:00,magnetopause location not found
2016-10-02 20:40:24.109000+00:00,magnetopause location not found
2016-10-03 16:02:44.135000+00:00,magnetopause location not found
2016-10-03 16:08:24.190000+00:00,magnetopause location not found
2016-10-03 17:44:04.168000+00:00,magnetopause location not found
2016-10-03 17:47:04.170000+00:00,magnetopause location not found
2016-10-03 17:51:44.224000+00:00,magnetopause location not found
2016-10-03 19:01:54.182000+00:00,magnetopause location not found
2016-10-03 19:03:44.134000+00:00,magnetopause location not found
2016-10-03 18:54:04.076000+00:00,magnetopause location not found
2016-10-03 18:59:14.130000+00:00,magnetopause location not found
2016-10-03 19:07:24.187000+00:00,magnetopause location not found
2016-10-03 19:10:34.089000+00:00,magnetopause location not found
2016-10-03 19:12:24.191000+00:00,magnetopause location not found
2016-10-03 19:17:34.095000+00:00,magnetopause location not found
2016-10-03 19:21:44.149000+00:00,magnetopause location not found
2016-10-03 19:45:14.168000+00:00,magnetopause location not found
2016-10-03 19:52:34.124000+00:00,magnetopause location not found
2016-10-03 19:47:34.120000+00:00,magnetopause location not found
2016-10-04 00:15:34.193000+00:00,magnetopause location not found
2016-10-04 00:17:54.145000+00:00,magnetopause location not found
2016-10-03 22:00:34.081000+00:00,magnetopause location not found
2016-10-04 00:20:24.147000+00:00,magnetopause location not found
2016-10-04 00:25:14.101000+00:00,magnetopause location not found
2016-10-04 00:27:44.104000+00:00,magnetopause location not found
2016-10-04 00:34:54.160000+00:00,magnetopause location not found
2016-10-04 00:37:24.162000+00:00,magnetopause location not found
2016-10-04 00:39:54.164000+00:00,magnetopause location not found
2016-10-04 00:42:14.116000+00:00,magnetopause location not found
2016-10-04 22:01:54.182000+00:00,magnetopause location not found
2016-10-04 22:10:24.189000+00:00,magnetopause location not found
2016-10-04 22:17:54.195000+00:00,magnetopause location not found
2016-10-05 17:14:04.148000+00:00,magnetopause location not found
2016-10-05 17:25:34.158000+00:00,magnetopause location not found
2016-10-05 17:27:24.109000+00:00,magnetopause location not found
2016-10-05 17:34:44.215000+00:00,magnetopause location not found
2016-10-05 20:45:54.123000+00:00,magnetopause location not found
2016-10-05 20:55:44.082000+00:00,magnetopause location not found
2016-10-05 21:01:44.087000+00:00,magnetopause location not found
2016-10-05 21:41:34.220000+00:00,magnetopause location not found
2016-10-05 22:47:44.175000+00:00,magnetopause location not found
2016-10-05 22:50:54.078000+00:00,magnetopause location not found
2016-10-05 21:45:14.123000+00:00,magnetopause location not found
2016-10-05 22:53:24.080000+00:00,magnetopause location not found
2016-10-05 23:26:54.108000+00:00,magnetopause location not found
2016-10-05 23:02:34.138000+00:00,magnetopause location not found
2016-10-05 23:38:24.117000+00:00,magnetopause location not found
2016-10-06 14:01:04.175000+00:00,magnetopause location not found
2016-10-06 22:32:54.135000+00:00,magnetopause location not found
2016-10-06 22:35:24.137000+00:00,magnetopause location not found
2016-10-06 22:37:44.089000+00:00,magnetopause location not found
2016-10-06 22:40:04.191000+00:00,magnetopause location not found
2016-10-06 22:42:34.193000+00:00,magnetopause location not found
2016-10-06 22:44:54.145000+00:00,magnetopause location not found
2016-10-06 22:49:44.099000+00:00,magnetopause location not found
2016-10-06 22:47:14.097000+00:00,magnetopause location not found
2016-10-06 22:52:04.201000+00:00,magnetopause location not found
2016-10-06 23:41:04.093000+00:00,magnetopause location not found
2016-10-06 23:43:24.195000+00:00,magnetopause location not found
2016-10-06 23:45:54.197000+00:00,magnetopause location not found
2016-10-06 23:48:14.149000+00:00,magnetopause location not found
2016-10-06 23:50:44.151000+00:00,magnetopause location not found
2016-10-06 23:53:04.103000+00:00,magnetopause location not found
2016-10-06 23:55:34.106000+00:00,magnetopause location not found
2016-10-06 23:57:54.208000+00:00,magnetopause location not found
2016-10-07 00:02:44.162000+00:00,magnetopause location not found
2016-10-07 14:52:34.095000+00:00,magnetopause location not found
2016-10-07 15:17:04.116000+00:00,magnetopause location not found
2016-10-07 15:19:04.117000+00:00,magnetopause location not found
2016-10-07 16:53:24.146000+00:00,magnetopause location not found
2016-10-07 17:03:34.205000+00:00,magnetopause location not found
2016-10-07 17:08:24.159000+00:00,magnetopause location not found
2016-10-07 00:00:24.210000+00:00,magnetopause location not found
2016-10-07 17:34:44.131000+00:00,magnetopause location not found
2016-10-07 17:39:54.186000+00:00,magnetopause location not found
2016-10-07 17:43:44.139000+00:00,magnetopause location not found
2016-10-07 18:06:04.108000+00:00,magnetopause location not found
2016-10-07 18:09:04.111000+00:00,magnetopause location not found
2016-10-07 18:32:04.130000+00:00,magnetopause location not found
2016-10-07 18:43:34.140000+00:00,magnetopause location not found
2016-10-07 18:48:54.095000+00:00,magnetopause location not found
2016-10-07 18:55:14.200000+00:00,magnetopause location not found
2016-10-07 19:08:04.161000+00:00,magnetopause location not found
2016-10-07 19:16:04.168000+00:00,magnetopause location not found
2016-10-07 21:39:04.141000+00:00,magnetopause location not found
2016-10-07 21:41:34.143000+00:00,magnetopause location not found
2016-10-07 21:46:24.097000+00:00,magnetopause location not found
2016-10-07 21:43:54.095000+00:00,magnetopause location not found
2016-10-07 21:48:44.199000+00:00,magnetopause location not found
2016-10-07 21:51:14.201000+00:00,magnetopause location not found
2016-10-07 21:53:34.153000+00:00,magnetopause location not found
2016-10-08 11:55:54.167000+00:00,magnetopause location not found
2016-10-08 11:58:44.119000+00:00,magnetopause location not found
2016-10-08 12:07:04.076000+00:00,magnetopause location not found
2016-10-08 12:14:14.132000+00:00,magnetopause location not found
2016-10-08 12:16:14.133000+00:00,magnetopause location not found
2016-10-08 12:18:24.185000+00:00,magnetopause location not found
2016-10-08 12:26:14.141000+00:00,magnetopause location not found
2016-10-08 12:48:34.110000+00:00,magnetopause location not found
2016-10-08 12:36:14.150000+00:00,magnetopause location not found
2016-10-08 12:50:24.211000+00:00,magnetopause location not found
2016-10-08 12:52:14.163000+00:00,magnetopause location not found
2016-10-08 13:02:24.221000+00:00,magnetopause location not found
2016-10-08 14:36:54.149000+00:00,magnetopause location not found
2016-10-08 15:04:24.172000+00:00,magnetopause location not found
2016-10-08 14:58:14.116000+00:00,magnetopause location not found
2016-10-08 16:31:24.094000+00:00,magnetopause location not found
2016-10-08 16:38:54.100000+00:00,magnetopause location not found
2016-10-08 16:46:04.156000+00:00,magnetopause location not found
2016-10-08 16:47:44.207000+00:00,magnetopause location not found
2016-10-08 17:07:24.124000+00:00,magnetopause location not found
2016-10-08 16:49:34.159000+00:00,magnetopause location not found
2016-10-08 17:10:14.076000+00:00,magnetopause location not found
2016-10-08 18:14:04.080000+00:00,magnetopause location not found
2016-10-08 18:15:44.132000+00:00,magnetopause location not found
2016-10-09 22:21:04.192000+00:00,magnetopause location not found
2016-10-10 12:41:04.096000+00:00,magnetopause location not found
2016-10-10 14:17:44.076000+00:00,magnetopause location not found
2016-10-09 13:25:44.086000+00:00,magnetopause location not found
2016-10-10 19:54:04.161000+00:00,magnetopause location not found
2016-10-10 19:58:44.215000+00:00,magnetopause location not found
2016-10-10 19:56:24.113000+00:00,magnetopause location not found
2016-10-10 20:01:04.167000+00:00,magnetopause location not found
2016-10-10 20:42:24.152000+00:00,magnetopause location not found
2016-10-10 20:10:44.075000+00:00,magnetopause location not found
2016-10-10 20:44:44.105000+00:00,magnetopause location not found
2016-10-10 20:47:14.107000+00:00,magnetopause location not found
2016-10-10 20:49:34.209000+00:00,magnetopause location not found
2016-10-10 20:55:14.114000+00:00,magnetopause location not found
2016-10-10 20:57:44.116000+00:00,magnetopause location not found
2016-10-10 21:00:14.118000+00:00,magnetopause location not found
2016-10-10 21:35:34.099000+00:00,magnetopause location not found
2016-10-10 21:02:44.120000+00:00,magnetopause location not found
2016-10-10 21:37:54.201000+00:00,magnetopause location not found
2016-10-10 21:40:14.153000+00:00,magnetopause location not found
2016-10-10 21:42:34.105000+00:00,magnetopause location not found
2016-10-10 23:04:34.176000+00:00,magnetopause location not found
2016-10-10 23:02:14.224000+00:00,magnetopause location not found
2016-10-10 22:59:54.122000+00:00,magnetopause location not found
2016-10-10 23:09:14.080000+00:00,magnetopause location not found
2016-10-10 23:06:54.128000+00:00,magnetopause location not found
2016-10-10 23:13:54.134000+00:00,magnetopause location not found
2016-10-10 23:11:34.182000+00:00,magnetopause location not found
2016-10-10 23:16:14.086000+00:00,magnetopause location not found
2016-10-10 23:20:54.140000+00:00,magnetopause location not found
2016-10-10 23:18:34.188000+00:00,magnetopause location not found
2016-10-10 23:23:14.092000+00:00,magnetopause location not found
2016-10-10 23:25:34.194000+00:00,magnetopause location not found
2016-10-10 23:27:54.146000+00:00,magnetopause location not found
2016-10-10 23:30:14.098000+00:00,magnetopause location not found
2016-10-11 14:14:34.095000+00:00,magnetopause location not found
2016-10-10 23:32:34.200000+00:00,magnetopause location not found
2016-10-11 21:38:54.125000+00:00,magnetopause location not found
2016-10-11 21:40:44.077000+00:00,magnetopause location not found
2016-10-11 22:03:44.097000+00:00,magnetopause location not found
2016-10-11 22:01:14.095000+00:00,magnetopause location not found
2016-10-11 22:06:04.199000+00:00,magnetopause location not found
2016-10-12 13:08:14.202000+00:00,magnetopause location not found
2016-10-12 13:10:14.204000+00:00,magnetopause location not found
2016-10-12 13:12:24.106000+00:00,magnetopause location not found
2016-10-12 13:14:24.107000+00:00,magnetopause location not found
2016-10-12 13:16:44.209000+00:00,magnetopause location not found
2016-10-12 15:12:24.208000+00:00,magnetopause location not found
2016-10-12 15:14:04.110000+00:00,magnetopause location not found
2016-10-12 15:15:54.211000+00:00,magnetopause location not found
2016-10-12 15:25:04.119000+00:00,magnetopause location not found
2016-10-12 18:09:04.111000+00:00,magnetopause location not found
2016-10-12 18:11:14.163000+00:00,magnetopause location not found
2016-10-12 18:13:34.115000+00:00,magnetopause location not found
2016-10-12 18:18:04.119000+00:00,magnetopause location not found
2016-10-12 18:15:44.167000+00:00,magnetopause location not found
2016-10-12 18:20:14.171000+00:00,magnetopause location not found
2016-10-12 18:34:24.083000+00:00,magnetopause location not found
2016-10-12 18:36:24.085000+00:00,magnetopause location not found
2016-10-12 22:11:34.173000+00:00,magnetopause location not found
2016-10-12 23:53:04.111000+00:00,magnetopause location not found
2016-10-13 11:10:44.139000+00:00,magnetopause location not found
2016-10-13 11:58:44.179000+00:00,magnetopause location not found
2016-10-13 12:43:14.216000+00:00,magnetopause location not found
2016-10-13 12:45:34.168000+00:00,magnetopause location not found
2016-10-13 12:47:54.120000+00:00,magnetopause location not found
2016-10-13 12:57:24.128000+00:00,magnetopause location not found
2016-10-13 13:27:54.154000+00:00,magnetopause location not found
2016-10-13 13:40:24.164000+00:00,magnetopause location not found
2016-10-13 13:42:14.116000+00:00,magnetopause location not found
2016-10-13 15:58:04.181000+00:00,magnetopause location not found
2016-10-13 16:00:24.133000+00:00,magnetopause location not found
2016-10-13 16:04:54.137000+00:00,magnetopause location not found
2016-10-13 16:02:34.185000+00:00,magnetopause location not found
2016-10-13 21:20:04.161000+00:00,magnetopause location not found
2016-10-13 21:22:14.213000+00:00,magnetopause location not found
2016-10-13 21:24:44.215000+00:00,magnetopause location not found
2016-10-13 21:27:14.217000+00:00,magnetopause location not found
2016-10-13 21:29:44.219000+00:00,magnetopause location not found
2016-10-13 21:31:44.221000+00:00,magnetopause location not found
2016-10-13 21:33:54.123000+00:00,magnetopause location not found
2016-10-13 21:35:54.125000+00:00,magnetopause location not found
