Date, Probe, x_gsm, y_gsm, z_gsm, r_spc
2015-09-06 13:10:54.119000+00:00,3, 3.8877252450563202,9.155228595608714,-5.513300999141203,10.687127703222362
2015-09-06 13:18:54.125000+00:00,3, 3.83249597108298,9.230319277349425,-5.528030126591403,10.759085046708691
2015-09-06 13:27:44.082000+00:00,3, 3.769291667504496,9.313580390713621,-5.540572507150445,10.837007123799294
2015-09-06 13:35:34.188000+00:00,3, 3.7121839881455587,9.386489759705587,-5.548168931460733,10.903594292758878
2015-09-06 13:37:34.190000+00:00,3, 3.697773735627544,9.404552564917443,-5.549549230576669,10.919849156874346
2015-09-06 13:46:24.147000+00:00,3, 3.6359472785363844,9.48057139457491,-5.553118089616146,10.987190472766645
2015-09-07 13:11:04.101000+00:00,3, 4.005224733864399,9.14144235044593,-5.542087369157651,10.690215182768922
2015-09-07 13:15:44.155000+00:00,3, 3.974416723492304,9.183203121860828,-5.550328859916739,10.730208293904601
2015-09-07 13:26:34.114000+00:00,3, 3.8978836982949114,9.283964737608773,-5.56601277182199,10.82462467826246
2015-09-07 13:44:34.129000+00:00,3, 3.769030407410126,9.444690834337923,-5.578165202652756,10.96896129924401
2015-09-07 13:55:54.088000+00:00,3, 3.6881681836004465,9.540262096099257,-5.577468881575846,11.051007193338311
2015-09-07 13:59:34.141000+00:00,3, 3.658378990092749,9.574495815109005,-5.575712861224341,11.079690610498218
2015-09-07 14:02:24.093000+00:00,3, 3.639658419820905,9.595747748673734,-5.574212404339936,11.097306825751653
2015-09-07 14:03:34.144000+00:00,3, 3.628388621120414,9.608445077891085,-5.573164087605221,11.107761915085414
2015-09-07 14:07:14.197000+00:00,3, 3.60198402079076,9.637913366438607,-5.570288269018655,11.131823096822137
2015-09-07 14:13:24.102000+00:00,3, 3.5563699304683087,9.687904543285649,-5.563968900951448,11.171984799961445
2015-09-07 14:18:54.107000+00:00,3, 3.5141756692371016,9.733132457141524,-5.556650780689973,11.207597214693445
2015-09-07 15:39:54.173000+00:00,3, 2.8543306699596878,10.32167241038708,-5.29408626606646,11.600184082155737
2015-09-07 17:01:24.089000+00:00,3, 2.129408703484181,10.720711650257831,-4.803194006830124,11.747524460720344
2015-09-07 17:07:34.144000+00:00,3, 2.0694207674029466,10.742060859023617,-4.75772813141775,11.748525374337454
2015-09-07 17:28:14.211000+00:00,3, 1.8783958407811845,10.797999435079502,-4.610650663251804,11.741162265232585
2015-09-07 17:56:14.084000+00:00,3, 1.613318683132986,10.84506122138314,-4.403783485660332,11.705069922222721
2015-09-07 18:04:14.090000+00:00,3, 1.536771198311187,10.852003884515838,-4.344066394478582,11.689178805595583
2015-09-07 20:03:34.137000+00:00,3, 0.3614247425122837,10.579358764558927,-3.5035662556905818,11.144407044668798
2015-09-07 21:00:44.083000+00:00,3, -0.21056304010640786,10.181332476637044,-3.183959369262728,10.66757368218941
2015-09-07 21:06:44.088000+00:00,3, -0.27077571020461133,10.128720239605755,-3.154338234757281,10.60852597637631
2015-09-07 21:22:54.151000+00:00,3, -0.43113525607943276,9.978160293990484,-3.0791042052801902,10.442440594015482
2015-09-08 10:09:04.129000+00:00,3, 5.052576809648622,7.169389592289592,-4.367837216725556,8.395126507554439
2015-09-08 10:12:54.082000+00:00,3, 5.042000771145013,7.21386108227075,-4.406249111521709,8.453095465395288
2015-09-08 10:14:54.083000+00:00,3, 5.035798250395417,7.239102943766497,-4.427954655906439,8.485952737625414
2015-09-08 10:26:34.142000+00:00,3, 4.996215401855047,7.38805070108352,-4.554405146236057,8.679049452436722
2015-09-08 10:32:24.097000+00:00,3, 4.976754581902798,7.454945261689291,-4.6101608591687535,8.76526052106811
2015-09-08 10:38:24.101000+00:00,3, 4.954610500068107,7.526987352206291,-4.669379866015548,8.857688577356106
2015-09-08 10:44:24.106000+00:00,3, 4.931535681661271,7.598092286288541,-4.726903196385818,8.9484423347843
2015-09-08 10:50:14.211000+00:00,3, 4.907552953285052,7.668296786394271,-4.782710743093928,9.037538251998205
2015-09-08 10:52:14.212000+00:00,3, 4.899360762417758,7.691504306043812,-4.8009286464762315,9.066871255204113
2015-09-08 10:54:14.214000+00:00,3, 4.891070930971064,7.714616920006424,-4.818953068515794,9.096022366892422
2015-09-08 10:58:04.167000+00:00,3, 4.874201445798348,7.76056238502722,-4.854418833406357,9.153781226467547
2015-09-08 11:00:04.168000+00:00,3, 4.865623336124643,7.783397641408298,-4.871858859585614,9.182390080583763
2015-09-08 11:02:04.170000+00:00,3, 4.856950639092971,7.806142812422941,-4.889102796627156,9.210819277563198
2015-09-08 11:04:04.171000+00:00,3, 4.84818412659157,7.828799049348992,-4.906150012695589,9.239069352600435
2015-09-08 11:15:44.080000+00:00,3, 4.795991910714364,7.957401800002179,-5.00032384665403,9.398057351287811
2015-09-08 11:17:44.082000+00:00,3, 4.786610750901344,7.979486159142028,-5.016027739834526,9.42511186409629
2015-09-08 11:23:34.187000+00:00,3, 4.757939683527428,8.045258572798007,-5.061930365938327,9.50522616947058
2015-09-08 11:25:34.188000+00:00,3, 4.7482089831762275,8.06702563033391,-5.076826536997455,9.531582775553376
2015-09-08 11:52:54.159000+00:00,3, 4.6087025318695956,8.353674385131425,-5.257863121085837,9.870612966420849
2015-09-08 17:41:44.084000+00:00,3, 1.869508583585463,10.777180688583776,-4.527442472058705,11.689540578319754
2015-09-08 18:15:04.211000+00:00,3, 1.5468649100945886,10.805582680824768,-4.277515400062427,11.62143515534598
2015-09-09 08:28:14.183000+00:00,3, 5.283899468439307,5.720984688333977,-3.106804737305852,6.510138361041023
2015-09-09 08:40:24.092000+00:00,3, 5.291236976662226,5.918838431360903,-3.280337342582785,6.767071852559117
2015-09-09 08:41:54.093000+00:00,3, 5.2916820396812225,5.943018275159185,-3.3017221738172986,6.798590701899393
2015-09-09 08:43:24.094000+00:00,3, 5.292025235204572,5.967079036144502,-3.3230368771015364,6.829978499978746
2015-09-09 08:45:04.146000+00:00,3, 5.2923258998705744,5.998976618471539,-3.3513463834212622,6.8716259393711905
2015-09-09 08:50:24.100000+00:00,3, 5.292305508657384,6.077818715412007,-3.421561253510669,6.974737396414144
2015-09-09 08:55:24.104000+00:00,3, 5.291206805307954,6.1554027563751825,-3.4909608755449977,7.076425010397347
2015-09-09 12:58:14.096000+00:00,3, 4.335750941855767,8.9792882557113,-5.562089927171862,10.5624079611186
2015-09-09 13:17:44.112000+00:00,3, 4.205184860355351,9.156973890323167,-5.600417556652959,10.733817943161085
2015-09-09 13:51:34.089000+00:00,3, 3.9640889395066363,9.453099039103149,-5.620568682094978,10.99781222576744
2015-09-09 13:57:34.094000+00:00,3, 3.9198702825121776,9.503426698855764,-5.618105405905068,11.039847253127387
2015-09-09 14:00:14.147000+00:00,3, 3.9013037949226455,9.524215375099104,-5.616557446231851,11.05696142971009
2015-09-09 14:03:54.200000+00:00,3, 3.8751719726220895,9.553137105793423,-5.613878561727571,11.080526208980853
2015-09-09 14:05:54.201000+00:00,3, 3.860167365474112,9.56956704519983,-5.612081080040338,11.093785083618727
2015-09-09 14:08:24.203000+00:00,3, 3.8413384332526137,9.590004203141845,-5.609562883220237,11.110147449835235
2015-09-09 14:09:44.154000+00:00,3, 3.830002230372666,9.6022125030245,-5.607907853486672,11.119852312258358
2015-09-09 14:11:14.156000+00:00,3, 3.818637086935542,9.61437993551575,-5.60614513543686,11.129472800812723
2015-09-09 14:16:04.109000+00:00,3, 3.780545681595154,9.654638912500896,-5.599496237661812,11.160932337684217
2015-09-09 14:21:24.214000+00:00,3, 3.742138399693121,9.69442862048437,-5.5916680726849615,11.191456478615768
2015-09-09 14:23:14.165000+00:00,3, 3.7266880569798007,9.71021038755216,-5.588209710620365,11.203404551313747
2015-09-09 14:25:34.117000+00:00,3, 3.707305484644063,9.7298280296365,-5.583625972335395,11.218129634000425
2015-09-09 14:27:34.119000+00:00,3, 3.691744076879657,9.745433500955016,-5.579751497736394,11.22974180014963
2015-09-09 14:30:04.121000+00:00,3, 3.6722235615695586,9.764828158647052,-5.574650643944777,11.244047259325278
2015-09-09 14:31:44.172000+00:00,3, 3.660474803748622,9.776404491812379,-5.571453392415604,11.25251872655134
2015-09-09 14:33:44.174000+00:00,3, 3.6447674934259147,9.791768312131156,-5.567031744226954,11.263683639009328
2015-09-09 14:37:14.177000+00:00,3, 3.617164155698058,9.818456500282235,-5.558860479875513,11.282863904286726
2015-09-09 14:46:54.085000+00:00,3, 3.541510055057627,9.88958788011994,-5.533941912564165,11.332628182828975
2015-09-09 14:50:04.137000+00:00,3, 3.5133724156508386,9.915297933497683,-5.523769433957582,11.350117262369913
2015-09-09 14:54:04.141000+00:00,3, 3.4810431195791556,9.944343612226984,-5.511501933193472,11.369548075347366
2015-09-09 14:57:24.093000+00:00,3, 3.456676925123463,9.965887376268007,-5.50185752860987,11.38373170193233
2015-09-09 14:59:34.145000+00:00,3, 3.4362944217359024,9.983680374902562,-5.493533301161206,11.39529648404032
2015-09-09 15:01:04.146000+00:00,3, 3.4240313853793825,9.994285424067685,-5.488414515725987,11.402124145709145
2015-09-09 15:04:14.199000+00:00,3, 3.3994303865705238,10.015334386271343,-5.47789990574125,11.415529345858175
2015-09-09 15:06:04.150000+00:00,3, 3.3829745519744523,10.02924629998353,-5.470686692015013,11.424280906381963
2015-09-09 15:08:24.102000+00:00,3, 3.3664748797518125,10.043060436819028,-5.463312222072831,11.432884298087249
2015-09-09 15:23:34.165000+00:00,3, 3.2371427348604027,10.146690467975915,-5.400841912081893,11.494538738558138
2015-09-09 15:30:24.120000+00:00,3, 3.182154513480277,10.188264785330057,-5.371941720304889,11.517747053236963
2015-09-09 15:35:14.224000+00:00,3, 3.139561154960106,10.21945300532946,-5.348671389072331,11.534535333355144
2015-09-09 15:42:54.131000+00:00,3, 3.0751992485117245,10.264903518308166,-5.312128070496074,11.557982041754855
2015-09-09 15:50:34.187000+00:00,3, 3.0059345936501005,10.311564308430846,-5.271066038697807,11.58069495631494
2015-09-09 15:51:54.138000+00:00,3, 2.9972328116929505,10.317261408877238,-5.265787146446897,11.58336726737061
2015-09-09 16:12:04.205000+00:00,3, 2.8167666872729806,10.427116322232829,-5.150868302602342,11.629969865314692
2015-09-09 18:49:54.133000+00:00,3, 1.3202988106858033,10.722229122468214,-4.03472077659528,11.456228397679364
2015-09-09 18:54:04.187000+00:00,3, 1.2752678458946833,10.71392240273739,-4.001908812506949,11.43693172994833
2015-09-09 19:48:24.181000+00:00,3, 0.7281943504078648,10.53209345500386,-3.6270751321586316,11.139150172219544
2015-09-09 20:26:04.112000+00:00,3, 0.33759727293666375,10.309695568027145,-3.3917093946621435,10.853272102146798
2015-09-10 12:31:54.215000+00:00,3, 4.625003389392317,8.709974938822375,-5.501614941377223,10.302010988059514
2015-09-10 12:42:34.123000+00:00,3, 4.557227783310513,8.813542913311874,-5.539946526369723,10.410069461815608
2015-09-10 19:06:14.179000+00:00,3, 1.264077906369518,10.62620806378695,-3.9254325223363504,11.328076549101647
2015-09-10 19:12:14.183000+00:00,3, 1.2028810543212742,10.609145310197082,-3.882645330358809,11.29729609128812
2015-09-10 19:38:14.205000+00:00,3, 0.9358390386944992,10.513223728623654,-3.7026625685209638,11.146191424178113
2015-09-11 07:48:54.182000+00:00,3, 5.4294859709844205,5.121568791014181,-2.628112459950262,5.756513005564765
2015-09-11 07:53:14.136000+00:00,3, 5.44245520589767,5.20347440939948,-2.6967654448664624,5.860775528366624
2015-09-11 07:57:44.139000+00:00,3, 5.454244050536529,5.284077099155697,-2.764975105574988,5.963770462071046
2015-09-11 08:06:44.146000+00:00,3, 5.474414999231804,5.44149795168527,-2.899992980264928,6.166024589942928
2015-09-11 08:11:04.099000+00:00,3, 5.482860425754294,5.518376943832422,-2.9667659934048327,6.265315997924177
2015-09-11 08:15:34.103000+00:00,3, 5.490252275967686,5.594074701122653,-3.0330252997774307,6.363404295723358
2015-09-11 08:21:04.107000+00:00,3, 5.497896958814109,5.685032566221524,-3.113286451863845,6.481677854564994
2015-09-11 09:29:54.110000+00:00,3, 5.481928150963378,6.69359305230122,-4.034735904259263,7.815579426180376
2015-09-11 09:41:54.119000+00:00,3, 5.460836705770821,6.850346040859999,-4.179035647146456,8.024436417571458
2015-09-11 09:45:24.122000+00:00,3, 5.453788868045148,6.895133686691674,-4.220050269823194,8.084039388646316
2015-09-11 10:05:24.138000+00:00,3, 5.406141096392346,7.143594028005509,-4.444766124342303,8.413494014798898
2015-09-11 10:12:14.093000+00:00,3, 5.386623506985898,7.227749064274914,-4.519417578202495,8.524405655662605
2015-09-11 10:44:54.169000+00:00,3, 5.278192008510876,7.601791830814253,-4.837437077107315,9.010440417316286
2015-09-11 10:58:04.080000+00:00,3, 5.225099472590679,7.750003898274244,-4.955175383788934,9.198713144096503
2015-09-11 11:01:44.133000+00:00,3, 5.210609510025784,7.7878160883685466,-4.984280828327606,9.24624976960314
2015-09-11 11:39:04.113000+00:00,3, 5.03777350685053,8.178797884546556,-5.25844400857183,9.723372266222672
2015-09-11 11:42:44.166000+00:00,3, 5.020081613814896,8.21407866775868,-5.2804507440500394,9.76494999579961
2015-09-11 11:50:44.172000+00:00,3, 4.978695605016302,8.294009091808084,-5.32841736390046,9.858124487898856
2015-09-11 11:51:34.123000+00:00,3, 4.9734309121647104,8.30393211592457,-5.334184042510704,9.869590061662102
2015-09-11 13:01:04.179000+00:00,3, 4.561573178171159,8.95924991255202,-5.608719713819187,10.570047106032563
2015-09-11 14:05:14.132000+00:00,3, 4.111872480637414,9.502852730339573,-5.643173095166523,11.052131586102908
2015-09-11 14:10:04.086000+00:00,3, 4.074243106061539,9.542580854002344,-5.6373980615293995,11.08337070837692
2015-09-11 14:19:04.093000+00:00,3, 4.005660167037252,9.612959949967347,-5.624046836963793,11.137275332146489
2015-09-11 15:08:24.083000+00:00,3, 3.6141008628604663,9.967433537984611,-5.488210772088465,11.378496772992833
2015-09-11 15:21:14.193000+00:00,3, 3.505371683718147,10.05220371256809,-5.4355922371838306,11.427705913607545
2015-09-11 15:22:44.195000+00:00,3, 3.492702233550729,10.061705051665848,-5.429109957265977,11.432984889118092
2015-09-11 15:34:44.204000+00:00,3, 3.3904456268546057,10.13553440018976,-5.374318470590231,11.472242875774437
2015-09-11 15:37:24.107000+00:00,3, 3.368943291757391,10.150414069347518,-5.36226507197864,11.479755767496542
2015-09-11 15:47:14.215000+00:00,3, 3.282262641686618,10.208132726347715,-5.311947016691604,11.507508629884667
2015-09-11 15:56:14.222000+00:00,3, 3.203348646849403,10.257531229946615,-5.263903126566867,11.529337494375405
2015-09-11 16:03:14.078000+00:00,3, 3.141393923190931,10.294214935390087,-5.224828327023672,11.544249312228029
2015-09-11 16:09:54.133000+00:00,3, 3.083421227781165,10.32687089340756,-5.187275937983264,11.556474120850547
2015-09-11 16:15:24.138000+00:00,3, 3.0340395785587013,10.3534149073042,-5.154591513400757,11.565596133049604
2015-09-11 16:17:24.139000+00:00,3, 3.016009018441033,10.362815096540592,-5.14250723843954,11.568635071714063
2015-09-11 16:19:34.191000+00:00,3, 2.993416133163147,10.374373598887727,-5.1272567614045,11.572224914279314
2015-09-11 16:24:04.195000+00:00,3, 2.952596997561309,10.394635444324395,-5.099410021817282,11.578101251544467
2015-09-11 16:28:34.198000+00:00,3, 2.9115846035240898,10.41418786996127,-5.071071713001848,11.583223960075015
2015-09-11 16:36:34.205000+00:00,3, 2.838203795625289,10.447157118560645,-5.019543008875272,11.590466076816798
2015-09-11 16:39:24.157000+00:00,3, 2.8151506361372367,10.45698103412721,-5.003153566350781,11.592238694772666
2015-09-11 16:40:54.158000+00:00,3, 2.8012912284577576,10.462764276980993,-4.993257134529352,11.59318994613639
2015-09-11 16:47:14.113000+00:00,3, 2.7409978862111997,10.486849961971435,-4.94984973255027,11.596337115646831
2015-09-11 16:50:14.116000+00:00,3, 2.7130421989052906,10.497425099361338,-4.929541149308817,11.597254401772442
2015-09-11 20:29:14.143000+00:00,3, 0.5021134102833584,10.144994767496815,-3.38702883581426,10.69546086745097
2015-09-12 12:39:14.169000+00:00,3, 4.823693100039518,8.735406582437092,-5.566894984904701,10.358457797058517
2015-09-13 10:34:34.184000+00:00,3, 5.5490642603030835,7.481903287046722,-4.806323031763789,8.892672145220672
2015-09-13 10:40:04.188000+00:00,3, 5.529916283138744,7.541694876424394,-4.856460169299043,8.97008177137054
2015-09-13 10:55:34.201000+00:00,3, 5.471802246714554,7.706869041268418,-4.990242091036799,9.181413101827895
2015-09-13 11:02:04.206000+00:00,3, 5.445664440264766,7.774760090186624,-5.042988748870808,9.267072352215466
2015-09-13 11:08:44.111000+00:00,3, 5.418515129821382,7.841887622818154,-5.093721729514741,9.351000082699134
2015-09-13 11:14:04.216000+00:00,3, 5.39476844702324,7.8981143918863275,-5.135062443995993,9.420672866152398
2015-09-13 11:20:24.171000+00:00,3, 5.368069238780936,7.958874911739754,-5.178488343781114,9.49528469227739
2015-09-13 11:24:54.174000+00:00,3, 5.347510489381824,8.004062042580841,-5.209904279872033,9.55029380631362
2015-09-13 15:03:34.103000+00:00,3, 3.8978811291163664,9.856254465975445,-5.520741915120532,11.297094466783467
2015-09-13 15:16:24.213000+00:00,3, 3.7935023993487693,9.936777683544445,-5.471601575085341,11.343631452434591
2015-09-13 15:24:34.120000+00:00,3, 3.7214348092419085,9.989279787982682,-5.434832310515269,11.372032049111542
2015-09-13 15:27:44.173000+00:00,3, 3.6957923866513784,10.007355441562334,-5.421230365954361,11.381427925111721
2015-09-13 15:31:24.076000+00:00,3, 3.665741476742844,10.028136104578472,-5.404959714712238,11.391975388386884
2015-09-13 17:27:54.171000+00:00,3, 2.5901706761508305,10.490438725626573,-4.674638359716655,11.484839940123681
2015-09-14 09:42:54.135000+00:00,3, 5.8035630846933985,6.885209600263343,-4.301359820493598,8.118362368416134
2015-09-14 09:46:44.088000+00:00,3, 5.795872943874716,6.93310002985288,-4.346299128155844,8.182798551556445
2015-09-14 09:48:34.190000+00:00,3, 5.791838944157519,6.956870455336992,-4.368529940457318,8.214748953742454
2015-09-14 09:58:24.147000+00:00,3, 5.770991607569992,7.068243316195737,-4.471917101925785,8.364096253836514
2015-09-14 10:00:54.149000+00:00,3, 5.765050774571733,7.097143173005357,-4.498509175622057,8.402739197505321
2015-09-14 10:14:44.110000+00:00,3, 5.728393349665353,7.256016286404683,-4.642573239932199,8.61413133384351
2015-09-14 10:18:34.213000+00:00,3, 5.716889868521721,7.30052666648379,-4.68219506270797,8.672983351378452
2015-09-14 10:20:54.165000+00:00,3, 5.7109705896332015,7.322641566745914,-4.701745171782532,8.702154168676593
2015-09-14 10:27:04.220000+00:00,3, 5.690972966099228,7.393887323781724,-4.764070435994446,8.795790861309538
2015-09-14 10:29:54.172000+00:00,3, 5.682976054926731,7.421040370205594,-4.7875437956391815,8.831331483495816
2015-09-14 10:34:24.175000+00:00,3, 5.668160577603394,7.469577718222834,-4.829091941418337,8.894645595370429
2015-09-14 10:35:04.076000+00:00,3, 5.664795411382117,7.480305836766545,-4.838201270914762,8.908600729039598
2015-09-14 11:41:14.178000+00:00,3, 5.388498887015494,8.148384624393369,-5.335795407368352,9.739963275923758
2015-09-14 12:11:44.202000+00:00,3, 5.228191626607727,8.43506590024632,-5.493815346386683,10.06639676357395
2015-09-14 12:15:34.155000+00:00,3, 5.205783618989823,8.471778469073882,-5.511068888165209,10.106577596751846
2015-09-14 12:19:24.108000+00:00,3, 5.185922480676659,8.503739060151384,-5.525502058192373,10.1412401114574
2015-09-14 12:24:44.212000+00:00,3, 5.15423852529289,8.553657671595204,-5.546929936349692,10.19477764748265
2015-09-14 12:28:04.164000+00:00,3, 5.133777974717199,8.585230825716511,-5.559768054511722,10.228255430463305
2015-09-14 12:40:24.124000+00:00,3, 5.061900349600796,8.692345019874828,-5.599071570486956,10.33955823021361
2015-09-14 12:42:04.175000+00:00,3, 5.049664708055238,8.71002627851304,-5.60491285881348,10.357586877612006
2015-09-14 12:43:44.077000+00:00,3, 5.0404406234592045,8.723255062607528,-5.609160916654663,10.371010803014046
2015-09-14 13:58:04.085000+00:00,3, 4.534426402038366,9.343283342397006,-5.678865204511721,10.933730087546854
2015-09-14 14:13:04.097000+00:00,3, 4.42199723613695,9.458196938318965,-5.660443535690605,11.022618125689005
2015-09-14 14:16:34.100000+00:00,3, 4.395291461688438,9.484451145164583,-5.654655832907116,11.04218937139027
2015-09-14 14:23:04.105000+00:00,3, 4.345229908244064,9.532620151913788,-5.642439877748419,11.077363167048304
2015-09-14 14:26:54.208000+00:00,3, 4.318025808516584,9.558231789117585,-5.635080609320031,11.09567160689395
2015-09-14 14:30:04.111000+00:00,3, 4.290649932848637,9.58360946083408,-5.627180649691776,11.113538246753553
2015-09-14 14:38:44.168000+00:00,3, 4.223458845303687,9.644236656748888,-5.605775729294111,11.155089520865436
2015-09-14 14:46:34.124000+00:00,3, 4.159319102717832,9.699945818065684,-5.582813718277134,11.191816558825172
2015-09-14 15:24:14.204000+00:00,3, 3.847473360679693,9.941670335158511,-5.440955828512,11.333172961743301
2015-09-14 15:27:34.156000+00:00,3, 3.81746014032656,9.962442874489762,-5.425020911654048,11.343770092846361
2015-09-14 15:37:34.164000+00:00,3, 3.7308858957452036,10.019951988881735,-5.377153388999627,11.3715969163669
2015-09-14 15:43:34.169000+00:00,3, 3.6783650745209466,10.053104096716453,-5.346826795017861,11.386547271027249
2015-09-14 15:48:14.223000+00:00,3, 3.6386950732984,10.077279034350784,-5.323321867040477,11.396899071075307
2015-09-14 15:51:04.175000+00:00,3, 3.6121166678134666,10.093060236504803,-5.3072998182376185,11.403389684579732
2015-09-14 15:54:24.128000+00:00,3, 3.5854337428050105,10.10856859996119,-5.291002289677038,11.409551453474803
